Search type: State
Accepted Symbol,Synonym,Scientific Name,Common Name
"CAGUP",,"Calochortus gunnisonii S. Watson var. perpulcher Cockerell",Gunnison's mariposa lily
"ECCOG",,"Echinocereus coccineus Engelm. var. gurneyi (L.D. Benson) K.D. Heil & Brack",Gurney's hedgehog cactus
"SPNE",,"Sporobolus nealleyi Vasey",gyp dropseed
"MEHU",,"Mentzelia humilis (A. Gray) J. Darl.",gypsum blazingstar
"MEHUG",,"Mentzelia humilis (A. Gray) J. Darl. var. guadalupensis Spellenb.",gypsum blazingstar
"MEHUH",,"Mentzelia humilis (A. Gray) J. Darl. var. humilis ",gypsum blazingstar
"CEMA19",,"Centaurium maryannum B.L. Turner",gypsum centaury
"BOBR",,"Bouteloua breviseta Vasey",gypsum grama
"ASGY",,"Astragalus gypsodes Barneby",gypsum milkvetch
"PHIN",,"Phacelia integrifolia Torr.",gypsum phacelia
"PHINI5",,"Phacelia integrifolia Torr. var. integrifolia ",gypsum phacelia
"ANLEG",,"Anulocaulis leiosolenus (Torr.) Standl. var. gypsogenus (Waterf.) Spellenb. & Wootten",gypsum ringstem
"MAGY3",,"Machaeranthera gypsophila B.L. Turner",gypsum tansyaster
"TOGY",,"Townsendia gypsophila T.K. Lowrey & P.J. Knight",gypsum-lovingTownsend daisy
"CYOF",,"Cynoglossum officinale L.",gypsyflower
"ERSU9",,"Erigeron subglaber Cronquist",hairless fleabane
"CACA12",,"Carex capillaris L.",hair-like sedge
"OPPOP",,"Opuntia polyacantha Haw. var. polyacantha ",hairspine pricklypear
"BIPI",,"Bidens pilosa L.",hairy beggarticks
"LUPR2",,"Lupinus prunophilus M.E. Jones",hairy bigleaf lupine
"CAHI3",,"Cardamine hirsuta L.",hairy bittercress
"PTAQP2",,"Pteridium aquilinum (L.) Kuhn var. pubescens Underw.",hairy brackenfern
"COVI5",,"Corispermum villosum Rydb.",hairy bugseed
"KAHI",,"Kallstroemia hirsutissima Vail ex Small",hairy caltrop
"CLHI",,"Clematis hirsutissima Pursh",hairy clematis
"CLHIH",,"Clematis hirsutissima Pursh var. hirsutissima ",hairy clematis
"DISA",,"Digitaria sanguinalis (L.) Scop.",hairy crabgrass
"TIHI",,"Tiquilia hispidissima (Torr. & A. Gray) A.T. Richardson",hairy crinklemat
"APPI",,"Aphanostephus pilosus Buckley",hairy dozedaisy
"OEVI",,"Oenothera villosa Thunb.",hairy evening primrose
"OEVIS",,"Oenothera villosa Thunb. ssp. strigosa (Rydb.) W. Dietr. & P.H. Raven",hairy evening primrose
"HEVI4",,"Heterotheca villosa (Pursh) Shinners",hairy false goldenaster
"HEVIF",,"Heterotheca villosa (Pursh) Shinners var. foliosa (Nutt.) V.L. Harms",hairy false goldenaster
"HEVIM3",,"Heterotheca villosa (Pursh) Shinners var. minor (Hook.) Semple",hairy false goldenaster
"HEVIN",,"Heterotheca villosa (Pursh) Shinners var. nana (A. Gray) Semple",hairy false goldenaster
"HEVIP",,"Heterotheca villosa (Pursh) Shinners var. pedunculata (Greene) V.L. Harms ex Semple",hairy false goldenaster
"HEVIS",,"Heterotheca villosa (Pursh) Shinners var. scabra (Eastw.) Semple",hairy false goldenaster
"HEVIS3",,"Heterotheca villosa (Pursh) Shinners var. sierrablancensis Semple",hairy false goldenaster
"HEVIV",,"Heterotheca villosa (Pursh) Shinners var. villosa ",hairy false goldenaster
"FIPU",,"Fimbristylis puberula (Michx.) Vahl",hairy fimbry
"FIPUI",,"Fimbristylis puberula (Michx.) Vahl var. interior (Britton) Kral",hairy fimbry
"CHSO",,"Chamaesaracha sordida (Dunal) A. Gray",hairy five eyes
"MIHI",,"Mirabilis hirsuta (Pursh) MacMill.",hairy four o'clock
"TENE",,"Tetramerium nervosum Nees",hairy fournwort
"BOHI2",,"Bouteloua hirsuta Lag.",hairy grama
"BOHIH",,"Bouteloua hirsuta Lag. var. hirsuta ",hairy grama
"STPI6",,"Stachys pilosa Nutt.",hairy hedgenettle
"STPIP5",,"Stachys pilosa Nutt. var. pilosa ",hairy hedgenettle
"CATO2",,"Castilleja tomentosa A. Gray",hairy Indian paintbrush
"ALMO4",,"Alchemilla monticola Opiz",hairy lady's mantle
"CEMOP",,"Cercocarpus montanus Raf. var. paucidentatus (S. Watson) F.L. Martin",hairy mountain mahogany
"MUVI4",,"Muhlenbergia villiflora Hitchc.",hairy muhly
"MUVIV",,"Muhlenbergia villiflora Hitchc. var. villosa (Swallen) C.W. Morden",hairy muhly
"LEVIP",,"Lepidium virginicum L. var. pubescens (Greene) Thell.",hairy pepperweed
"VEPEX2",,"Veronica peregrina L. ssp. xalapensis (Kunth) Pennell",hairy purslane speedwell
"ARHI",,"Arabis hirsuta (L.) Scop.",hairy rockcress
"MAVE2",,"Marsilea vestita Hook. & Grev.",hairy waterclover
"CAPU6",,"Cardaria pubescens (C.A. Mey.) Jarmolenko",hairy whitetop
"ERPI5",,"Erioneuron pilosum (Buckley) Nash",hairy woollygrass
"CHTA",,"Chaerophyllum tainturieri Hook.",hairyfruit chervil
"CHTAT",,"Chaerophyllum tainturieri Hook. var. tainturieri ",hairyfruit chervil
"EUCU9",,"Euphorbia cuphosperma (Engelm.) Boiss.",hairy-fruit spurge
"BAAB",,"Bahia absinthifolia Benth.",hairyseed bahia
"MICO15",,"Mirabilis comata (Small) Standl.",hairy-tuft four o'clock
"ASAL6",,"Astragalus allochrous A. Gray",halfmoon milkvetch
"ASWO2",,"Astragalus wootonii Sheldon",halfmoon milkvetch
"ASHA2",,"Astragalus hallii A. Gray",Hall's milkvetch
"ASHAF",,"Astragalus hallii A. Gray var. fallax (M.E. Jones) Barneby",Hall's milkvetch
"ASHAH",,"Astragalus hallii A. Gray var. hallii ",Hall's milkvetch
"PAHA",,"Panicum hallii Vasey",Hall's panicgrass
"PAHAF",,"Panicum hallii Vasey var. filipes (Scribn.) Waller",Hall's panicgrass
"PAHAH",,"Panicum hallii Vasey var. hallii ",Hall's panicgrass
"SEBIH",,"Senecio bigelovii A. Gray var. hallii ",Hall's ragwort
"JUHA",,"Juncus hallii Engelm.",Hall's rush
"PELE2",,"Penstemon lentus Pennell",handsome beardtongue
"PELEL2",,"Penstemon lentus Pennell var. lentus ",handsome beardtongue
"CRPA6",,"Cryptantha paradoxa (A. Nelson) Payson",handsome cryptantha
"FEBR7",,"Festuca brevipila Tracey",hard fescue
"ACRE3",,"Acroptilon repens (L.) DC.",hardheads
"SCACA",,"Schoenoplectus acutus (Muhl. ex Bigelow) Á. Löve & D. Löve var. acutus ",hardstem bulrush
"SCAC3",,"Schoenoplectus acutus (Muhl. ex Bigelow) Á. Löve & D. Löve",hardstem bulrush
"HOMUL",,"Hordeum murinum L. ssp. leporinum (Link) Arcang.",hare barley
"COOR",,"Conringia orientalis (L.) Dumort.",hare's ear mustard
"SCIN3",,"Schistophragma intermedia (A. Gray) Pennell",harlequin spiralseed
"OEHE5",,"Oenothera hexandra (Ortega) W.L. Wagner & Hoch",harlequinbush
"OEHEG2",,"Oenothera hexandra (Ortega) W.L. Wagner & Hoch ssp. gracilis (Wooton & Standl.) W.L. Wagner & Hoch",harlequinbush
"PEHA",,"Peganum harmala L.",harmal peganum
"TALY",,"Taraxacum lyratum (Ledeb.) DC.",harp dandelion
"ABNAH",,"Abronia nana S. Watson var. harrisii S.L. Welsh",Harris' dwarf sand verbena
"PAHA16",,"Packera hartiana (A. Heller) W.A. Weber & Á. Löve",Hart's ragwort
"CAHA14",,"Calylophus hartwegii (Benth.) P.H. Raven",Hartweg's sundrops
"CAHAF",,"Calylophus hartwegii (Benth.) P.H. Raven ssp. fendleri (A. Gray) Towner & P.H. Raven",Hartweg's sundrops
"CAHAF2",,"Calylophus hartwegii (Benth.) P.H. Raven ssp. filifolius (Eastw.) Towner & P.H. Raven",Hartweg's sundrops
"CAHAP",,"Calylophus hartwegii (Benth.) P.H. Raven ssp. pubescens (A. Gray) Towner & P.H. Raven",Hartweg's sundrops
"FUCYH",,"Funastrum cynanchoides (Decne.) Schltr. ssp. heterophyllum (Engelm. ex Torr.) Kartesz",Hartweg's twinevine
"QUHA3",,"Quercus havardii Rydb.",Havard oak
"QUHAH",,"Quercus havardii Rydb. var. havardii ",Havard oak
"ERHA",,"Eriogonum havardii S. Watson",Havard's buckwheat
"BAHA2",,"Baccharis havardii A. Gray",Havard's false willow
"GRHA2",,"Grindelia havardii Steyerm.",Havard's gumweed
"PAHA2",,"Panicum havardii Vasey",Havard's panicgrass
"ARHA3",,"Aristida havardii Vasey",Havard's threeawn
"HIFL3",,"Hieracium ×floribundum Wimm. & Grab. (pro sp.) [caespitosum × lactucella]",hawkweed
"ERHI3",,"Eriogonum hieraciifolium Benth.",hawkweed buckwheat
"CAHA16",,"Castilleja haydenii (A. Gray) Cockerell",Hayden's Indian paintbrush
"ASBIH",,"Astragalus bisulcatus (Hook.) A. Gray var. haydenianus (A. Gray) Barneby",Hayden's milkvetch
"CUCO3",,"Cuscuta coryli Engelm.",hazel dodder
"CHCA29",,"Chamaesyce capitellata (Engelm.) Millsp.",head sandmat
"ARCO9",,"Arnica cordifolia Hook.",heartleaf arnica
"CACO6",,"Cardamine cordifolia A. Gray",heartleaf bittercress
"CACOC",,"Cardamine cordifolia A. Gray var. cordifolia ",heartleaf bittercress
"CACOI",,"Cardamine cordifolia A. Gray var. incana A. Gray ex M.E. Jones",heartleaf bittercress
"RACA4",,"Ranunculus cardiophyllus Hook.",heartleaf buttercup
"MINY",,"Mirabilis nyctaginea (Michx.) MacMill.",heartleaf four o'clock
"VICO",,"Viguiera cordifolia A. Gray",heartleaf goldeneye
"IPCA3",,"Ipomoea cardiophylla A. Gray",heartleaf morning-glory
"LICO6",,"Listera cordata (L.) R. Br.",heartleaf twayblade
"LICON",,"Listera cordata (L.) R. Br. var. nephrophylla (Rydb.) Hultén",heartleaf twayblade
"STCO6",,"Streptanthus cordatus Nutt.",heartleaf twistflower
"STCOC",,"Streptanthus cordatus Nutt. var. cordatus ",heartleaf twistflower
"RUHA2",,"Rumex hastatulus Baldw.",heartwing sorrel
"CALI2",,"Carlowrightia linearifolia (Torr.) A. Gray",heath wrightwort
"CAGR4",,"Carex gravida L.H. Bailey",heavy sedge
"CAGRL",,"Carex gravida L.H. Bailey var. lunelliana (Mack.) F.J. Herm.",heavy sedge
"CASE13",,"Calystegia sepium (L.) R. Br.",hedge false bindweed
"CASEA3",,"Calystegia sepium (L.) R. Br. ssp. angulata Brummitt",hedge false bindweed
"ARSQ",,"Argemone squarrosa Greene",hedgehog pricklypoppy
"SIOF",,"Sisymbrium officinale (L.) Scop.",hedgemustard
"DRHE",,"Draba helleriana Greene",Heller's draba
"DRHEH",,"Draba helleriana Greene var. helleriana ",Heller's draba
"DRHEP",,"Draba helleriana Greene var. patens (A. Heller) O.E. Schulz",Heller's draba
"PLHE",,"Plantago helleri Small",Heller's plantain
"DIOL",,"Dichanthelium oligosanthes (Schult.) Gould",Heller's rosette grass
"SISU2",,"Sium suave Walter",hemlock waterparsnip
"LAAM",,"Lamium amplexicaule L.",henbit deadnettle
"PTHE",,"Pteryxia hendersonii (J.M. Coult. & Rose) Mathias & Constance",Henderson's wavewing
"DESO2",,"Descurainia sophia (L.) Webb ex Prantl",herb sophia
"ERHE9",,"Erigeron hessii G.L. Nesom",Hess' fleabane
"CHHI",,"Chenopodium hians Standl.",hians goosefoot
"OECI",,"Oenothera cinerea (Wooton & Standl.) W.L. Wagner & Hoch",high-plains beeblossom
"OECIC",,"Oenothera cinerea (Wooton & Standl.) W.L. Wagner & Hoch ssp. cinerea ",high-plains beeblossom
"PAHI3",,"Panicum hillmanii Chase",Hillman's panicgrass
"LUHI2",,"Lupinus hillii Greene",Hill's lupine
"LUHIA",,"Lupinus hillii Greene var. arizonicus (C.P. Sm.) Harmon",Hill's lupine
"VENE",,"Verbena neomexicana (A. Gray) Small",hillside vervain
"VENEH",,"Verbena neomexicana (A. Gray) Small var. hirtella L.M. Perry",hillside vervain
"VENEX",,"Verbena neomexicana (A. Gray) Small var. xylopoda L.M. Perry",hillside vervain
"RUAR9",,"Rubus armeniacus Focke",Himalayan blackberry
"EUHI2",,"Eurytaenia hinckleyi Mathias & Constance",Hinckley's spreadwing
"ROPAH",,"Rorippa palustris (L.) Besser ssp. hispida (Desv.) Jonsell",hispid yellowcress
"PHHI3",,"Philadelphus hitchcockianus Hu",Hitchcock's mock orange
"BEIN2",,"Berteroa incana (L.) DC.",hoary alyssum
"BAABD",,"Bahia absinthifolia Benth. var. dealbata (A. Gray) A. Gray",hoary bahia
"HECA8",,"Heterotheca canescens (DC.) Shinners",hoary false goldenaster
"ERCA4",,"Erigeron canus A. Gray",hoary fleabane
"PAWE4",,"Packera werneriifolia (A. Gray) W.A. Weber & Á. Löve",hoary groundsel
"LAPOI",,"Lathyrus polymorphus Nutt. ssp. incanus (J.G. Sm. & Rydb.) C.L. Hitchc.",hoary pea
"CHLA10",,"Chamaesyce lata (Engelm.) Small",hoary sandmat
"MACA2",,"Machaeranthera canescens (Pursh) A. Gray",hoary tansyaster
"MACAC",,"Machaeranthera canescens (Pursh) A. Gray ssp. canescens ",hoary tansyaster
"MACAA",,"Machaeranthera canescens (Pursh) A. Gray ssp. canescens var. ambigua B.L. Turner",hoary tansyaster
"MACAG",,"Machaeranthera canescens (Pursh) A. Gray ssp. glabra (A. Gray) B.L. Turner",hoary tansyaster
"MACAA2",,"Machaeranthera canescens (Pursh) A. Gray ssp. glabra (A. Gray) B.L. Turner var. aristata (Eastw.) B.L. Turner",hoary tansyaster
"MACAG2",,"Machaeranthera canescens (Pursh) A. Gray ssp. glabra (A. Gray) B.L. Turner var. glabra A. Gray",hoary tansyaster
"TOIN",,"Townsendia incana Nutt.",hoary Townsend daisy
"VEST",,"Verbena stricta Vent.",hoary verbena
"SOPH",,"Solanum physalifolium Rusby",hoe nightshade
"ARHO2",,"Arabis holboellii Hornem.",Holboell's rockcress
"ARHOP3",,"Arabis holboellii Hornem. var. pinetorum (Tidestr.) Rollins",Holboell's rockcress
"ALRO3",,"Alcea rosea L.",hollyhock
"TRGY",,"Trifolium gymnocarpon Nutt.",hollyleaf clover
"TRGYG",,"Trifolium gymnocarpon Nutt. ssp. gymnocarpon ",hollyleaf clover
"CAHEC",,"Carex heteroneura W. Boott var. chalciolepis (T. Holm) F.J. Herm.",Holm sedge
"SEAMH",,"Senecio amplectens A. Gray var. holmii (Greene) Harrington",Holm's ragwort
"IPSA2",,"Ipomopsis sancti-spiritus Wilken & Fletcher",Holy Ghost ipomopsis
"PRGL2",,"Prosopis glandulosa Torr.",honey mesquite
"PRGLG",,"Prosopis glandulosa Torr. var. glandulosa ",honey mesquite
"GLTR",,"Gleditsia triacanthos L.",honeylocust
"COST19",,"Corallorhiza striata Lindl.",hooded coralroot
"COSTS3",,"Corallorhiza striata Lindl. var. striata ",hooded coralroot
"SPRO",,"Spiranthes romanzoffiana Cham.",hooded lady's tresses
"CHCU2",,"Chloris cucullata Bisch.",hooded windmill grass
"SEVE3",,"Setaria verticillata (L.) P. Beauv.",hooked bristlegrass
"VIAD",,"Viola adunca Sm.",hookedspur violet
"VIADA",,"Viola adunca Sm. var. adunca ",hookedspur violet
"ERHO6",,"Eriogonum hookeri S. Watson",Hooker's buckwheat
"OEEL",,"Oenothera elata Kunth",Hooker's evening primrose
"OEELH",,"Oenothera elata Kunth ssp. hirsutissima (A. Gray ex S. Watson) W. Dietr.",Hooker's evening primrose
"ARHO4",,"Arenaria hookeri Nutt.",Hooker's sandwort
"ARHOH3",,"Arenaria hookeri Nutt. ssp. hookeri ",Hooker's sandwort
"ASFU2",,"Astragalus fucatus Barneby",Hopi milkvetch
"THME",,"Thelesperma megapotamicum (Spreng.) Kuntze",Hopi tea greenthread
"MAVU",,"Marrubium vulgare L.",horehound
"ASMIM",,"Astragalus missouriensis Nutt. var. mimetes Barneby",horn loco milkvetch
"ZAPA",,"Zannichellia palustris L.",horned pondweed
"EUBR",,"Euphorbia brachycera Engelm.",horned spurge
"EPHO",,"Epilobium hornemannii Rchb.",Hornemann's willowherb
"EPHOH",,"Epilobium hornemannii Rchb. ssp. hornemannii ",Hornemann's willowherb
"EUHO4",,"Eurybia horrida (Wooton & Standl.) G.L. Nesom",horrid herrickia
"ECTE",,"Echinocactus texensis Hopffer",horse crippler
"EQNE",,"Equisetum ×nelsonii (A.A. Eaton) Schaffn. (pro sp.) [laevigatum × variegatum]",horsetail
"ASSU2",,"Asclepias subverticillata (A. Gray) Vail",horsetail milkweed
"SPPO6",,"Sphaeralcea polychroma La Duke",hot springs globemallow
"HICA4",,"Hieracium carneum Greene",Huachuca hawkweed
"ARGI2",,"Arceuthobium gillii Hawksw. & Wiens",Huachuca Mountain dwarf mistletoe
"GEWI",,"Geranium wislizeni S. Watson",Huachuca Mountain geranium
"CAPA41",,"Castilleja patriotica Fernald",Huachuca Mountain Indian paintbrush
"IPPL",,"Ipomoea plummerae A. Gray",Huachuca Mountain morning-glory
"MABR4",,"Mandevilla brachysiphon (Torr.) Pichon",Huachuca Mountain rocktrumpet
"EUMA10",,"Euphorbia macropus (Klotzsch & Garcke) Boiss.",Huachuca Mountain spurge
"SEST",,"Sedum stelliforme S. Watson",Huachuca Mountain stonecrop
"EPCA3",,"Epilobium canum (Greene) P.H. Raven",hummingbird trumpet
"EPCAL",,"Epilobium canum (Greene) P.H. Raven ssp. latifolium (Hook.) P.H. Raven",hummingbird trumpet
"PLHU2",,"Platanthera huronensis (Nutt.) Lindl.",Huron green orchid
"ASIN19",,"Astrolepis integerrima (Hook.) Benham & Windham",hybrid cloakfern
"CHHY3",,"Chamaesyce hyssopifolia (L.) Small",hyssopleaf sandmat
"AGID",,"Agrostis idahoensis Nash",Idaho bentgrass
"SIID",,"Sisyrinchium idahoense E.P. Bicknell",Idaho blue-eyed grass
"SIIDO",,"Sisyrinchium idahoense E.P. Bicknell var. occidentale (E.P. Bicknell) Douglass M. Hend.",Idaho blue-eyed grass
"FEID",,"Festuca idahoensis Elmer",Idaho fescue
"FEIDI2",,"Festuca idahoensis Elmer ssp. idahoensis ",Idaho fescue
"DEIL",,"Desmanthus illinoensis (Michx.) MacMill. ex B.L. Rob. & Fernald",Illinois bundleflower
"POIL",,"Potamogeton illinoensis Morong",Illinois pondweed
"GAPU",,"Gaillardia pulchella Foug.",Indian blanket
"ELIN3",,"Eleusine indica (L.) Gaertn.",Indian goosegrass
"ACHY",,"Achnatherum hymenoides (Roem. & Schult.) Barkworth",Indian ricegrass
"HOGL2",,"Hoffmannseggia glauca (Ortega) Eifert",Indian rushpea
"SONU2",,"Sorghastrum nutans (L.) Nash",Indiangrass
"APCA",,"Apocynum cannabinum L.",Indianhemp
"PEIN9",,"Penstemon inflatus Crosswh.",inflated beardtongue
"PONEI2",,"Poa nemoralis L. ssp. interior (Rydb.) W.A. Weber",inland bluegrass
"JUIN2",,"Juncus interior Wiegand",inland rush
"CAIN11",,"Carex interior L.H. Bailey",inland sedge
"HOJUI",,"Hordeum jubatum L. ssp. intermedium Bowden",intermediate barley
"PEIN",,"Pellaea intermedia Mett. ex Kuhn",intermediate cliffbrake
"SCPAI2",,"Sclerocactus parviflorus Clover & Jotter ssp. intermedius (Peebles) K.D. Heil & J.M. Porter",intermediate fishhook cactus
"HECOI",,"Hesperostipa comata (Trin. & Rupr.) Barkworth ssp. intermedia (Scribn. & Tweedy) Barkworth",intermediate needle and thread
"LEVIM",,"Lepidium virginicum L. var. medium (Greene) C.L. Hitchc.",intermediate pepperweed
"THIN6",,"Thinopyrum intermedium (Host) Barkworth & D.R. Dewey",intermediate wheatgrass
"YUBAI",,"Yucca baileyi Wooton & Standl. var. intermedia (McKelvey) Reveal",intermediate yucca
"TRAN2",,"Trifolium andinum Nutt.",Intermountain clover
"TRANA3",,"Trifolium andinum Nutt. var. andinum ",Intermountain clover
"PEME7",,"Pediomelum megalanthum (Wooton & Standl.) Rydb.",Intermountain Indian breadroot
"PEMEM2",,"Pediomelum megalanthum (Wooton & Standl.) Rydb. var. megalanthum ",Intermountain Indian breadroot
"PHDE",,"Phacelia demissa A. Gray",Intermountain phacelia
"PHDED",,"Phacelia demissa A. Gray var. demissa ",Intermountain phacelia
"HYHE",,"Hymenoxys helenioides (Rydb.) Cockerell",Intermountain rubberweed
"SAPR2",,"Salvia pratensis L.",introduced sage
"ALOC2",,"Allenrolfea occidentalis (S. Watson) Kuntze",iodinebush
"JUXI",,"Juncus xiphioides E. Mey.",irisleaf rush
"IPLA2",,"Ipomopsis laxiflora (J.M. Coult.) V.E. Grant",iron ipomopsis
"LOPEM2",,"Lolium perenne L. ssp. multiflorum (Lam.) Husnot",Italian ryegrass
"TEIV",,"Tetraneuris ivesiana Greene",Ives' fournerved daisy
"PHIV",,"Phacelia ivesiana Torr.",Ives' phacelia
"PHIVI",,"Phacelia ivesiana Torr. var. ivesiana ",Ives' phacelia
"PHIV2",,"Physaria iveyana O'Kane, K.N. Sm. & K.A. Arp",Ivey's twinpod
"PHHEH2",,"Physalis hederifolia A. Gray var. hederifolia ",ivyleaf groundcherry
"PHHE4",,"Physalis hederifolia A. Gray",ivyleaf groundcherry
"PHHEC",,"Physalis hederifolia A. Gray var. comata (Rydb.) Waterf.",ivyleaf groundcherry
"TRPR",,"Tragopogon pratensis L.",Jack-go-to-bed-at-noon
"POPU3",,"Polemonium pulcherrimum Hook.",Jacob's-ladder
"POPUD3",,"Polemonium pulcherrimum Hook. ssp. delicatum (Rydb.) Brand",Jacob's-ladder
"PSJA4",,"Pseudognaphalium jaliscense (Greenm.) Anderb.",Jalisco rabbit-tobacco
"CLMAJ",,"Cladium mariscus (L.) Pohl ssp. jamaicense (Crantz) Kük.",Jamaica swamp sawgrass
"PEJA",,"Penstemon jamesii Benth.",James' beardtongue
"ERJA",,"Eriogonum jamesii Benth.",James' buckwheat
"ERJAF",,"Eriogonum jamesii Benth. var. flavescens S. Watson",James' buckwheat
"ERJAJ",,"Eriogonum jamesii Benth. var. jamesii ",James' buckwheat
"ERJAU",,"Eriogonum jamesii Benth. var. undulatum (Benth.) S. Stokes ex M.E. Jones",James' buckwheat
"ERJAX",,"Eriogonum jamesii Benth. var. xanthum (Small) Reveal",James' buckwheat
"POJA3",,"Polanisia jamesii (Torr. & A. Gray) Iltis",James' clammyweed
"CRCI3",,"Cryptantha cinerea (Greene) Cronquist",James' cryptantha
"CRCIC",,"Cryptantha cinerea (Greene) Cronquist var. cinerea ",James' cryptantha
"CRCIJ",,"Cryptantha cinerea (Greene) Cronquist var. jamesii (Torr.) Cronquist",James' cryptantha
"CRCIL",,"Cryptantha cinerea (Greene) Cronquist var. laxa (J.F. Macbr.) Higgins",James' cryptantha
"CRCIP",,"Cryptantha cinerea (Greene) Cronquist var. pustulosa (Rydb.) Higgins",James' cryptantha
"PLJA",,"Pleuraphis jamesii Torr.",James' galleta
"POJA5",,"Pomaria jamesii (Torr. & A. Gray) Walp.",James' holdback
"MIGLJ",,"Mimulus glabratus Kunth var. jamesii (Torr. & A. Gray ex Benth.) A. Gray",James' monkeyflower
"PAJA",,"Paronychia jamesii Torr. & A. Gray",James' nailwort
"DAJA",,"Dalea jamesii (Torr.) Torr. & A. Gray",James' prairie clover
"FRJA",,"Frankenia jamesii Torr. ex A. Gray",James' seaheath
"TEJA",,"Telesonix jamesii (Torr.) Raf.",James' telesonix
"KUST2",,"Kummerowia striata (Thunb.) Schindl.",Japanese clover
"LOJA",,"Lonicera japonica Thunb.",Japanese honeysuckle
"COER5",,"Condalia ericoides (A. Gray) M.C. Johnst.",javelina bush
"PSLU6",,"Pseudognaphalium luteoalbum (L.) Hilliard & B.L. Burtt",Jersey cudweed
"CEHE",,"Ceanothus herbaceus Raf.",Jersey tea
"DYBO",,"Dysphania botrys (L.) Mosyakin & Clemants",Jerusalem oak goosefoot
"PAAC3",,"Parkinsonia aculeata L.",Jerusalem thorn
"DAST",,"Datura stramonium L.",jimsonweed
"SOHA",,"Sorghum halepense (L.) Pers.",Johnsongrass
"PODOJ2",,"Polygonum douglasii Greene ssp. johnstonii (Munz) J.C. Hickman",Johnston's knotweed
"AECY",,"Aegilops cylindrica Host",jointed goatgrass
"JUAR4",,"Juncus articulatus L.",jointleaf rush
"AMJO",,"Amsonia jonesii Woodson",Jones' bluestar
"LEMOJ",,"Lepidium montanum Nutt. var. jonesii (Rydb.) C.L. Hitchc.",Jones' pepperweed
