Search type: State
Accepted Symbol,Synonym,Scientific Name,Common Name
"LEHI2",,"Lespedeza hirta (L.) Hornem.",hairy lespedeza
"LEHIH2",,"Lespedeza hirta (L.) Hornem. ssp. hirta ",hairy lespedeza
"LAHI",,"Lactuca hirsuta Muhl. ex Nutt.",hairy lettuce
"LEMU3",,"Lechea mucronata Raf.",hairy pinweed
"VEPEX2",,"Veronica peregrina L. ssp. xalapensis (Kunth) Pennell",hairy purslane speedwell
"CHVI17",,"Chamaesyce villifera (Scheele) Small",hairy sandmat
"DECI",,"Desmodium ciliare (Muhl. ex Willd.) DC.",hairy small-leaf ticktrefoil
"DECIC",,"Desmodium ciliare (Muhl. ex Willd.) DC. var. ciliare ",hairy small-leaf ticktrefoil
"HEHI2",,"Helianthus hirsutus Raf.",hairy sunflower
"FUSQ",,"Fuirena squarrosa Michx.",hairy umbrella-sedge
"MAVE2",,"Marsilea vestita Hook. & Grev.",hairy waterclover
"WEACH",,"Wedelia acapulcensis Kunth var. hispida (Kunth) Strother",hairy wedelia
"BRPU6",,"Bromus pubescens Muhl. ex Willd.",hairy woodland brome
"ERPI5",,"Erioneuron pilosum (Buckley) Nash",hairy woollygrass
"TRHI",,"Tradescantia hirsutiflora Bush",hairyflower spiderwort
"CHTA",,"Chaerophyllum tainturieri Hook.",hairyfruit chervil
"PEDU2",,"Petrorhagia dubia (Raf.) G. López & Romo",hairypink
"BAAB",,"Bahia absinthifolia Benth.",hairyseed bahia
"PAPU5",,"Paspalum pubiflorum Rupr. ex Fourn.",hairyseed paspalum
"HILA2",,"Hibiscus laevis All.",halberdleaf rosemallow
"PAHA",,"Panicum hallii Vasey",Hall's panicgrass
"CAFI5",,"Carex fissa Mack.",hammock sedge
"CAFIF",,"Carex fissa Mack. var. fissa ",hammock sedge
"RHVI",,"Rhexia virginica L.",handsome Harry
"QUHA",,"Quercus ×harbisonii Sarg. [stellata × virginiana]",Harbison oak
"SCACA",,"Schoenoplectus acutus (Muhl. ex Bigelow) Á. Löve & D. Löve var. acutus ",hardstem bulrush
"SCAC3",,"Schoenoplectus acutus (Muhl. ex Bigelow) Á. Löve & D. Löve",hardstem bulrush
"POTR4",,"Poncirus trifoliata (L.) Raf.",hardy orange
"CRBU2",,"Crinum bulbispermum (Burm. f.) Milne-Redhead & Schweickerdt",hardy swamplily
"HOMUL",,"Hordeum murinum L. ssp. leporinum (Link) Arcang.",hare barley
"BURO",,"Bupleurum rotundifolium L.",hare's ear
"PEHA",,"Peganum harmala L.",harmal peganum
"CALEH",,"Carex leptalea Wahlenb. ssp. harperi (Fernald) W. Stone",Harper's sedge
"PAHA3",,"Paspalum hartwegianum Fourn.",Hartweg's paspalum
"CAHA14",,"Calylophus hartwegii (Benth.) P.H. Raven",Hartweg's sundrops
"CAHAF2",,"Calylophus hartwegii (Benth.) P.H. Raven ssp. filifolius (Eastw.) Towner & P.H. Raven",Hartweg's sundrops
"CAHAP",,"Calylophus hartwegii (Benth.) P.H. Raven ssp. pubescens (A. Gray) Towner & P.H. Raven",Hartweg's sundrops
"AGPA6",,"Agrimonia parviflora Aiton",harvestlice
"RHHA",,"Rhynchospora harveyi W. Boott",Harvey's beaksedge
"RHHAH",,"Rhynchospora harveyi W. Boott var. harveyi ",Harvey's beaksedge
"CYHA",,"Cyperus haspan L.",haspan flatsedge
"HAPA10",,"Havardia pallens (Benth.) Britton & Rose",haujillo
"AGHA4",,"Ageratina havanensis (Kunth) R.M. King & H. Rob.",Havana snakeroot
"QUHA3",,"Quercus havardii Rydb.",Havard oak
"QUHAH",,"Quercus havardii Rydb. var. havardii ",Havard oak
"ERHA",,"Eriogonum havardii S. Watson",Havard's buckwheat
"NAHA",,"Nama havardii A. Gray",Havard's fiddleleaf
"PAHA2",,"Panicum havardii Vasey",Havard's panicgrass
"ARHA3",,"Aristida havardii Vasey",Havard's threeawn
"PHHA3",,"Phoradendron hawksworthii (Wiens) Wiens",Hawksworth's mistletoe
"ALSE2",,"Alnus serrulata (Aiton) Willd.",hazel alder
"CRAR2",,"Croton argyranthemus Michx.",healing croton
"OECO6",,"Oenothera cordata J.W. Loudon",heartleaf evening primrose
"MINY",,"Mirabilis nyctaginea (Michx.) MacMill.",heartleaf four o'clock
"ANCO6",,"Anredera cordifolia (Ten.) Steenis",heartleaf madeiravine
"URCH3",,"Urtica chamaedryoides Pursh",heartleaf nettle
"AMCO2",,"Ampelopsis cordata Michx.",heartleaf peppervine
"HIMA6",,"Hibiscus martianus Zucc.",heartleaf rosemallow
"CHCO11",,"Chamaesyce cordifolia (Elliott) Small",heartleaf sandmat
"SCOV",,"Scutellaria ovata Hill",heartleaf skullcap
"SCOVB",,"Scutellaria ovata Hill ssp. bracteata (Benth.) Epling",heartleaf skullcap
"ERMU4",,"Eriogonum multiflorum Benth.",heartsepal buckwheat
"RUHA2",,"Rumex hastatulus Baldw.",heartwing sorrel
"CAGR4",,"Carex gravida L.H. Bailey",heavy sedge
"CAGRL",,"Carex gravida L.H. Bailey var. lunelliana (Mack.) F.J. Herm.",heavy sedge
"CUDI2",,"Cucumis dipsaceus C.G. Ehrenb. ex Spach",hedgehog gourd
"SIOF",,"Sisymbrium officinale (L.) Scop.",hedgemustard
"PETR2",,"Penstemon triflorus A. Heller",Heller's beardtongue
"PETRI",,"Penstemon triflorus A. Heller ssp. integrifolius Pennell",Heller's beardtongue
"PETRT2",,"Penstemon triflorus A. Heller ssp. triflorus ",Heller's beardtongue
"VICIH",,"Vitis cinerea (Engelm.) Engelm. ex Millard var. helleri (L.H. Bailey) M.O. Moore",Heller's grape
"ONHE",,"Onosmodium helleri Small",Heller's marbleseed
"PLHE",,"Plantago helleri Small",Heller's plantain
"DIOL",,"Dichanthelium oligosanthes (Schult.) Gould",Heller's rosette grass
"EUHE3",,"Euphorbia helleri Millsp.",Heller's spurge
"SCIN2",,"Scutellaria integrifolia L.",helmet flower
"LAAM",,"Lamium amplexicaule L.",henbit deadnettle
"BAMO",,"Bacopa monnieri (L.) Pennell",herb of grace
"DESO2",,"Descurainia sophia (L.) Webb ex Prantl",herb sophia
"PTCA",,"Ptilimnium capillaceum (Michx.) Raf.",herbwilliam
"ZACL",,"Zanthoxylum clava-herculis L.",Hercules' club
"ERNA2",,"Eryngium nasturtiifolium Juss. ex Delar. f.",hierba del sapo
"SOAL5",,"Solidago altiplanities C.E.S. Taylor & R.J. Taylor",high plains goldenrod
"VACO",,"Vaccinium corymbosum L.",highbush blueberry
"OECI",,"Oenothera cinerea (Wooton & Standl.) W.L. Wagner & Hoch",high-plains beeblossom
"OECIC",,"Oenothera cinerea (Wooton & Standl.) W.L. Wagner & Hoch ssp. cinerea ",high-plains beeblossom
"ARAP",,"Argythamnia aphoroides Müll. Arg.",Hill Country silverbush
"ARBE",,"Arenaria benthamii Fenzl ex Torr. & A. Gray",hilly sandwort
"EUHI2",,"Eurytaenia hinckleyi Mathias & Constance",Hinckley's spreadwing
"CACO9",,"Carex complanata Torr. & Hook.",hirsute sedge
"MECI",,"Melampodium cinereum DC.",hoary blackfoot
"MECIC",,"Melampodium cinereum DC. var. cinereum ",hoary blackfoot
"MECIH",,"Melampodium cinereum DC. var. hirtellum Stuessy",hoary blackfoot
"BOIN3",,"Bowlesia incana Ruiz & Pav.",hoary bowlesia
"HECA8",,"Heterotheca canescens (DC.) Shinners",hoary false goldenaster
"GACA",,"Galactia canescens Benth.",hoary milkpea
"CHLA10",,"Chamaesyce lata (Engelm.) Small",hoary sandmat
"MACA2",,"Machaeranthera canescens (Pursh) A. Gray",hoary tansyaster
"DECA8",,"Desmodium canescens (L.) DC.",hoary ticktrefoil
"VEST",,"Verbena stricta Vent.",hoary verbena
"CRCA6",,"Croton capitatus Michx.",hogwort
"TRHO2",,"Triodanis holzingeri McVaugh",Holzinger's Venus' looking-glass
"PRGL2",,"Prosopis glandulosa Torr.",honey mesquite
"GLTR",,"Gleditsia triacanthos L.",honeylocust
"CYLA",,"Cynanchum laeve (Michx.) Pers.",honeyvine
"SACA21",,"Sagittaria calycina Engelm.",hooded arrowhead
"SACAC",,"Sagittaria calycina Engelm. var. calycina ",hooded arrowhead
"CHCU2",,"Chloris cucullata Bisch.",hooded windmill grass
"SEVE3",,"Setaria verticillata (L.) P. Beauv.",hooked bristlegrass
"ERHO9",,"Eryngium hookeri Walp.",Hooker's eryngo
"CRHO7",,"Croptilon hookerianum (Torr. & A. Gray) House",Hooker's scratchdaisy
"CRHOH",,"Croptilon hookerianum (Torr. & A. Gray) House var. hookerianum ",Hooker's scratchdaisy
"CRHOV",,"Croptilon hookerianum (Torr. & A. Gray) House var. validum (Rydb.) E.B. Sm.",Hooker's scratchdaisy
"CALU4",,"Carex lupulina Muhl. ex Willd.",hop sedge
"OSVI",,"Ostrya virginiana (Mill.) K. Koch",hophornbeam
"THME",,"Thelesperma megapotamicum (Spreng.) Kuntze",Hopi tea greenthread
"MAVU",,"Marrubium vulgare L.",horehound
"UTCO",,"Utricularia cornuta Michx.",horned bladderwort
"ZAPA",,"Zannichellia palustris L.",horned pondweed
"ECTE",,"Echinocactus texensis Hopffer",horse crippler
"ASSU2",,"Asclepias subverticillata (A. Gray) Vail",horsetail milkweed
"THTE",,"Thalictrum texanum (A. Gray) Small",Houston meadow-rue
"AMSE",,"Amblyolepis setigera DC.",huisache daisy
"UTGI",,"Utricularia gibba L.",humped bladderwort
"PHPU7",,"Physalis pubescens L.",husk tomato
"ALCAH",,"Allium canadense L. var. hyacinthoides (Bush) Ownbey & Aase",hyacinth meadow garlic
"SEBE3",,"Senegalia berlandieri × wrightii [unnamed hybrid]",hybrid acacia
"BOHY",,"Bothriochloa hybrida (Gould) Gould",hybrid beardgrass
"ASIN19",,"Astrolepis integerrima (Hook.) Benham & Windham",hybrid cloakfern
"NAIN6",,"Narcissus ×intermedius Loisel. [jonquilla × tazetta]",hybrid daffodil
"CHHY3",,"Chamaesyce hyssopifolia (L.) Small",hyssopleaf sandmat
"DEIL",,"Desmanthus illinoensis (Michx.) MacMill. ex B.L. Rob. & Fernald",Illinois bundleflower
"CYGR11",,"Cyperus grayoides Mohlenbr.",Illinois flatsedge
"POIL",,"Potamogeton illinoensis Morong",Illinois pondweed
"DEIL2",,"Desmodium illinoense A. Gray",Illinois ticktrefoil
"GAPU",,"Gaillardia pulchella Foug.",Indian blanket
"ELIN3",,"Eleusine indica (L.) Gaertn.",Indian goosegrass
"HEIN",,"Heliotropium indicum L.",Indian heliotrope
"ERPI2",,"Eragrostis pilosa (L.) P. Beauv.",Indian lovegrass
"HOGL2",,"Hoffmannseggia glauca (Ortega) Eifert",Indian rushpea
"MAAM",,"Malvastrum americanum (L.) Torr.",Indian Valley false mallow
"CHLA5",,"Chasmanthium latifolium (Michx.) Yates",Indian woodoats
"SONU2",,"Sorghastrum nutans (L.) Nash",Indiangrass
"APCA",,"Apocynum cannabinum L.",Indianhemp
"JUIN2",,"Juncus interior Wiegand",inland rush
"JUINI",,"Juncus interior Wiegand var. interior ",inland rush
"VEBAI2",,"Vernonia baldwinii Torr. ssp. interior (Small) Faust",interior ironweed
"PEIN",,"Pellaea intermedia Mett. ex Kuhn",intermediate cliffbrake
"ALOC2",,"Allenrolfea occidentalis (S. Watson) Kuntze",iodinebush
"XYLAI",,"Xyris laxifolia Mart. var. iridifolia (Chapm.) Kral",irisleaf yelloweyed grass
"IPLA2",,"Ipomopsis laxiflora (J.M. Coult.) V.E. Grant",iron ipomopsis
"SEDUI",,"Senna durangensis (Rose) Irwin & Barneby var. iselyi (Irwin & Barneby) Irwin & Barneby",Isely's senna
"PHHE4",,"Physalis hederifolia A. Gray",ivyleaf groundcherry
"IPHE",,"Ipomoea hederacea Jacq.",ivyleaf morning-glory
"CHOD",,"Chromolaena odorata (L.) R.M. King & H. Rob.",Jack in the bush
"ARTR",,"Arisaema triphyllum (L.) Schott",Jack in the pulpit
"CLMAJ",,"Cladium mariscus (L.) Pohl ssp. jamaicense (Crantz) Kük.",Jamaica swamp sawgrass
"NAJA",,"Nama jamaicense L.",Jamaicanweed
"PEJA",,"Penstemon jamesii Benth.",James' beardtongue
"POJA3",,"Polanisia jamesii (Torr. & A. Gray) Iltis",James' clammyweed
"CRCI3",,"Cryptantha cinerea (Greene) Cronquist",James' cryptantha
"CRCIC",,"Cryptantha cinerea (Greene) Cronquist var. cinerea ",James' cryptantha
"CRCIJ",,"Cryptantha cinerea (Greene) Cronquist var. jamesii (Torr.) Cronquist",James' cryptantha
"POJA5",,"Pomaria jamesii (Torr. & A. Gray) Walp.",James' holdback
"PAJA",,"Paronychia jamesii Torr. & A. Gray",James' nailwort
"DAJA",,"Dalea jamesii (Torr.) Torr. & A. Gray",James' prairie clover
"LYJA",,"Lygodium japonicum (Thunb.) Sw.",Japanese climbing fern
"KUST2",,"Kummerowia striata (Thunb.) Schindl.",Japanese clover
"LOJA",,"Lonicera japonica Thunb.",Japanese honeysuckle
"JAME",,"Jasminum mesnyi Hance",Japanese jasmine
"SEOB4",,"Senna obtusifolia (L.) Irwin & Barneby",Java-bean
"COER5",,"Condalia ericoides (A. Gray) M.C. Johnst.",javelina bush
"PSLU6",,"Pseudognaphalium luteoalbum (L.) Hilliard & B.L. Burtt",Jersey cudweed
"CEHE",,"Ceanothus herbaceus Raf.",Jersey tea
"SOPS",,"Solanum pseudocapsicum L.",Jerusalem cherry
"PAAC3",,"Parkinsonia aculeata L.",Jerusalem thorn
"TAPA2",,"Talinum paniculatum (Jacq.) Gaertn.",jewels of Opar
"SOHA",,"Sorghum halepense (L.) Pers.",Johnsongrass
"FRJO",,"Frankenia johnstonii Correll",Johnston's seaheath
"CYAR4",,"Cyperus articulatus L.",jointed flatsedge
"AECY",,"Aegilops cylindrica Host",jointed goatgrass
"ELEQ",,"Eleocharis equisetoides (Elliott) Torr.",jointed spikesedge
"NAJO",,"Narcissus jonquilla L.",jonquil
"IRRH",,"Iresine rhizomatosa Standl.",Juda's bush
"LEVI4",,"Leptochloa virgata (L.) P. Beauv.",Judd's grass
"SOJU2",,"Solidago juliae G.L. Nesom",Julia's goldenrod
"POVI2",,"Polygonum virginianum L.",jumpseed
"ECCO2",,"Echinochloa colona (L.) Link",jungle rice
"ESEM",,"Escobaria emskoetteriana (Quehl) Borg",junior Tom Thumb cactus
"POPR4",,"Polypremum procumbens L.",juniper leaf
"MILA15",,"Mimosa latidens (Small) B.L. Turner",Kairn's sensitive-briar
"ISCA6",,"Isolepis carinata Hook. & Arn. ex Torr.",keeled bulrush
"GYDI",,"Gymnocladus dioicus (L.) K. Koch",Kentucky coffeetree
"CARE17",,"Carex reniformis (L.H. Bailey) Small",kidneyshape sedge
"POPI3",,"Portulaca pilosa L.",kiss me quick
"OESU4",,"Oenothera suffulta (Engelm. ex A. Gray) W.L. Wagner & Hoch",kisses
"OESUS",,"Oenothera suffulta (Engelm. ex A. Gray) W.L. Wagner & Hoch ssp. suffulta ",kisses
"DIAN",,"Dichanthium annulatum (Forssk.) Stapf",Kleberg's bluestem
"ATKL",,"Atriplex klebergorum M.C. Johnst.",Kleberg's saltbush
"PACO2",,"Panicum coloratum L.",kleingrass
"COSP3",,"Condalia spathulata A. Gray",knifeleaf condalia
"EHAN",,"Ehretia anacua (Terán & Berl.) I.M. Johnst.",knockaway
"PADI6",,"Paspalum distichum L.",knotgrass
"TONO",,"Torilis nodosa (L.) Gaertn.",knotted hedgeparsley
"ELIN2",,"Eleocharis interstincta (Vahl) Roem. & Schult.",knotted spikerush
"PUMOL",,"Pueraria montana (Lour.) Merr. var. lobata (Willd.) Maesen & S.M. Almeida ex Sanjappa & Predeep",kudzu
"PUMO",,"Pueraria montana (Lour.) Merr.",kudzu
"OEKU",,"Oenothera kunthiana (Spach) Munz",Kunth's evening primrose
"THKU",,"Thelypteris kunthii (Desv.) Morton",Kunth's maiden fern
"ALKU",,"Allium kunthii G. Don",Kunth's onion
"ECRE",,"Echinocereus reichenbachii (Terscheck ex Walp.) hort ex Haage",lace hedgehog cactus
"PTNU",,"Ptilimnium nuttallii (DC.) Britton",laceflower
"MALA2",,"Mammillaria lasiacantha Engelm.",lacespine nipple cactus
"TELA",,"Teucrium laciniatum Torr.",lacy germander
"MAPI",,"Machaeranthera pinnatifida (Hook.) Shinners",lacy tansyaster
"MAPIP",,"Machaeranthera pinnatifida (Hook.) Shinners ssp. pinnatifida ",lacy tansyaster
"MAPIP4",,"Machaeranthera pinnatifida (Hook.) Shinners ssp. pinnatifida var. pinnatifida ",lacy tansyaster
"CETE2",,"Centaurium texense (Griseb.) Fernald",Lady Bird's centaury
"CHAL7",,"Chenopodium album L.",lambsquarters
"PRVUL2",,"Prunella vulgaris L. ssp. lanceolata (W. Bartram) Hultén",lance selfheal
"GAAE",,"Gaillardia aestivalis (Walter) H. Rock",lanceleaf blanketflower
"GAAEA",,"Gaillardia aestivalis (Walter) H. Rock var. aestivalis ",lanceleaf blanketflower
"PHLA3",,"Phyla lanceolata (Michx.) Greene",lanceleaf fogfruit
"SMSM",,"Smilax smallii Morong",lanceleaf greenbrier
"LYLA",,"Lysimachia lanceolata Walter",lanceleaf loosestrife
"SARE3",,"Salvia reflexa Hornem.",lanceleaf sage
"EULA7",,"Eupatorium lancifolium (Torr. & A. Gray) Small",lanceleaf thoroughwort
"COLA5",,"Coreopsis lanceolata L.",lanceleaf tickseed
"LACA2",,"Lantana camara L.",lantana
"LIEL3",,"Linum elongatum (Small) Winkl.",Laredo flax
"CHLA8",,"Chamaesyce laredana (Millsp.) Small",Laredo sandmat
"RHMA5",,"Rhynchospora macra (C.B. Clarke ex Britton) Small",large beaksedge
"PEGR7",,"Penstemon grandiflorus Nutt.",large beardtongue
"AMMA",,"Ammi majus L.",large bullwort
"RAMA3",,"Ranunculus macranthus Scheele",large buttercup
"POER",,"Polanisia erosa (Nutt.) Iltis",large clammyweed
"POERB",,"Polanisia erosa (Nutt.) Iltis ssp. breviglandulosa Iltis",large clammyweed
"POERE",,"Polanisia erosa (Nutt.) Iltis ssp. erosa ",large clammyweed
"PECU3",,"Pediomelum cuspidatum (Pursh) Rydb.",largebract Indian breadroot
"PLAR3",,"Plantago aristata Michx.",largebracted plantain
"NEPH",,"Nemophila phacelioides Nutt.",largeflower baby blue eyes
"PHCA48",,"Phemeranthus calycinus (Engelm.) Kiger",largeflower fameflower
"LUGR9",,"Ludwigia grandiflora (Michx.) Greuter & Burdet",large-flower primrose-willow
"LUGRG2",,"Ludwigia grandiflora (Michx.) Greuter & Burdet ssp. grandiflora ",large-flower primrose-willow
"AUGR",,"Aureolaria grandiflora (Benth.) Pennell",largeflower yellow false foxglove
"HYBO",,"Hydrocotyle bonariensis Comm. ex Lam.",largeleaf pennywort
"BAALM",,"Baptisia alba (L.) Vent. var. macrophylla (Larisey) Isely",largeleaf wild indigo
"CAMA7",,"Cardamine macrocarpa Brandegee",largeseed bittercress
"MYMA",,"Myosotis macrosperma Engelm.",largeseed forget-me-not
"SEMA5",,"Setaria macrostachya Kunth",large-spike bristlegrass
"SYPA11",,"Symphyotrichum patens (Aiton) G.L. Nesom",late purple aster
"SYPAP2",,"Symphyotrichum patens (Aiton) G.L. Nesom var. patens ",late purple aster
"EUSE2",,"Eupatorium serotinum Michx.",lateflowering thoroughwort
"SMLA",,"Smilax laurifolia L.",laurel greenbrier
"QULA3",,"Quercus laurifolia Michx.",laurel oak
"LICA17",,"Limonium carolinianum (Walter) Britton",lavender thrift
"CALA38",,"Calylophus lavandulifolius (Torr. & A. Gray) P.H. Raven",lavenderleaf sundrops
"MIPE3",,"Mitreola petiolata (J.F. Gmel.) Torr. & A. Gray",lax hornpod
"XYLA",,"Xyris laxifolia Mart.",laxleaf yelloweyed grass
"AMCA6",,"Amorpha canescens Pursh",leadplant
"BRDE2",,"Brickellia dentata (DC.) Sch. Bip.",leafy brickellbush
"HECO4",,"Heliotropium confertifolium (Torr.) Torr. ex A. Gray",leafy heliotrope
"POFO3",,"Potamogeton foliosus Raf.",leafy pondweed
"POFOF4",,"Potamogeton foliosus Raf. ssp. foliosus ",leafy pondweed
"JUCA5",,"Juncus capitatus Weigel",leafybract dwarf rush
"CYSE3",,"Cyperus setigerus Torr. & Hook.",lean flatsedge
"RHMI4",,"Rhynchosia minima (L.) DC.",least snoutbean
"JADI",,"Jatropha dioica Cerv.",leatherstem
"JADID",,"Jatropha dioica Cerv. var. dioica ",leatherstem
"CRPO5",,"Croton pottsii (Klotzsch) Müll. Arg.",leatherweed
"CRPOP",,"Croton pottsii (Klotzsch) Müll. Arg. var. pottsii ",leatherweed
"JUCO4",,"Juncus coriaceus Mack.",leathery rush
"ERLE11",,"Eryngium leavenworthii Torr. & A. Gray",Leavenworth's eryngo
"CALE6",,"Carex leavenworthii Dewey",Leavenworth's sedge
"VILUL4",,"Vicia ludoviciana Nutt. ssp. leavenworthii (Torr. & A. Gray) Lassetter & C.R. Gunn",Leavenworth's vetch
"AGLE",,"Agave lechuguilla Torr.",lechuguilla
"ERLE",,"Eragrostis lehmanniana Nees",Lehmann lovegrass
"MOCI",,"Monarda citriodora Cerv. ex Lag.",lemon beebalm
"MOCIC",,"Monarda citriodora Cerv. ex Lag. ssp. citriodora ",lemon beebalm
"MOCIC2",,"Monarda citriodora Cerv. ex Lag. ssp. citriodora var. citriodora ",lemon beebalm
"PSLA3",,"Psoralidium lanceolatum (Pursh) Rydb.",lemon scurfpea
"PEAN",,"Pectis angustifolia Torr.",lemonscent
"PEANF",,"Pectis angustifolia Torr. var. fastigiata (A. Gray) Keil",lemonscent
"PEANT",,"Pectis angustifolia Torr. var. tenella (DC.) Keil",lemonscent
"VITE",,"Vicia tetrasperma (L.) Schreb.",lentil vetch
"SCPAM",,"Scutellaria parvula Michx. var. missouriensis (Torr.) Goodman & C.A. Lawson",Leonard's skullcap
"JURE2",,"Juncus repens Michx.",lesser creeping rush
"LEAE2",,"Lemna aequinoctialis Welw.",lesser duckweed
"CODI6",,"Coronopus didymus (L.) Sm.",lesser swinecress
"GACI2",,"Galium circaezans Michx.",licorice bedstraw
"ZAFA",,"Zanthoxylum fagara (L.) Sarg.",lime pricklyash
"OPEN",,"Ophioglossum engelmannii Prantl",limestone adderstongue
"GAPR",,"Galium proliferum A. Gray",limestone bedstraw
"TRWR2",,"Trichocoronis wrightii (Torr. & A. Gray) A. Gray",limestone bugheal
"CLAR5",,"Clinopodium arkansanum (Nutt.) House",limestone calamint
"GRQU2",,"Gratiola quartermaniae D. Estes",Limestone hedgehyssop
"ELOC4",,"Eleocharis occulta S.G. Sm.",Limestone Spike-Rush
"RUST2",,"Ruellia strepens L.",limestone wild petunia
"SAEB2",,"Samolus ebracteatus Kunth",limewater brookweed
"SAEBC",,"Samolus ebracteatus Kunth ssp. cuneatus (Small) R. Knuth",limewater brookweed
"HEAL5",,"Hemarthria altissima (Poir.) Stapf & C.E. Hubbard",limpograss
"MOLI2",,"Monarda lindheimeri Engelm. & A. Gray ex A. Gray",Lindheimer's beebalm
"OELI2",,"Oenothera lindheimeri (Engelm. & A. Gray) W.L. Wagner & Hoch",Lindheimer's beeblossom
"LELI2",,"Lesquerella lindheimeri (A. Gray) S. Watson",Lindheimer's bladderpod
"MELI3",,"Mentzelia lindheimeri Urb. & Gilg",Lindheimer's blazingstar
"CRGLL",,"Croton glandulosus L. var. lindheimeri Müll. Arg.",Lindheimer's croton
"IBLI",,"Ibervillea lindheimeri (A. Gray) Greene",Lindheimer's globeberry
"TELI",,"Tephrosia lindheimeri A. Gray",Lindheimer's hoarypea
"CRCAL2",,"Croton capitatus Michx. var. lindheimeri (Engelm. & A. Gray) Müll. Arg.",Lindheimer's hogwort
"CAPUL",,"Castilleja purpurea (Nutt.) G. Don var. lindheimeri (A. Gray) Shinners",Lindheimer's Indian paintbrush
"INLI",,"Indigofera lindheimeriana Scheele",Lindheimer's indigo
"THOVL",,"Thelypteris ovata R.P. St. John var. lindheimeri (C. Chr.) A.R. Sm.",Lindheimer's marsh fern
"ASLI4",,"Astragalus lindheimeri Engelm. ex A. Gray",Lindheimer's milkvetch
"IPLI",,"Ipomoea lindheimeri A. Gray",Lindheimer's morning-glory
"MULI",,"Muhlenbergia lindheimeri Hitchc.",Lindheimer's muhly
"PELI3",,"Perityle lindheimeri (A. Gray) Shinners",Lindheimer's rockdaisy
"PELIH2",,"Perityle lindheimeri (A. Gray) Shinners var. halimifolia (A. Gray) A. Powell",Lindheimer's rockdaisy
"PELIL",,"Perityle lindheimeri (A. Gray) Shinners var. lindheimeri ",Lindheimer's rockdaisy
