Search type: State
Accepted Symbol,Synonym,Scientific Name,Common Name
"NUCA",,"Nuttallanthus canadensis (L.) D.A. Sutton",Canada toadflax
"ELCA4",,"Elymus canadensis L.",Canada wildrye
"SACA15",,"Sanicula canadensis L.",Canadian blacksnakeroot
"PIPU2",,"Pilea pumila (L.) A. Gray",Canadian clearweed
"COCA5",,"Conyza canadensis (L.) Cronquist",Canadian horseweed
"PECA",,"Pedicularis canadensis L.",Canadian lousewort
"PECAC3",,"Pedicularis canadensis L. ssp. canadensis ",Canadian lousewort
"RUHY",,"Rumex hymenosepalus Torr.",canaigre dock
"SCET2",,"Schoenoplectus etuberculatus (Steud.) Soják",Canby's bulrush
"CYKL",,"Cylindropuntia kleiniae (DC.) F.M. Knuth",candle cholla
"PONA2",,"Polygala nana (Michx.) DC.",candyroot
"BOBA3",,"Bothriochloa barbinodis (Lag.) Herter",cane bluestem
"CUME",,"Cucumis melo L.",cantaloupe
"DRLE3",,"Drymaria leptophylla (Cham. & Schltdl.) Fenzl ex Rohrb.",canyon drymary
"VIAR2",,"Vitis arizonica Engelm.",canyon grape
"TRLE5",,"Tradescantia leiandra Torr.",canyon spiderwort
"BUCI",,"Bulbostylis ciliatifolia (Elliott) Fernald",capillary hairsedge
"PECA15",,"Penstemon cardinalis Wooton & Standl.",cardinal beardtongue
"PECAR",,"Penstemon cardinalis Wooton & Standl. ssp. regalis (A. Nelson) Nisbet & R.C. Jacks.",cardinal beardtongue
"SILA2",,"Silene laciniata Cav.",cardinal catchfly
"SILAG2",,"Silene laciniata Cav. ssp. greggii (A. Gray) C.L. Hitchc. & Maguire",cardinal catchfly
"LOCA2",,"Lobelia cardinalis L.",cardinalflower
"ACRA",,"Acalypha radians Torr.",cardinal's feather
"AMPA",,"Amaranthus palmeri S. Watson",carelessweed
"FRCA3",,"Fraxinus caroliniana Mill.",Carolina ash
"TIAMC",,"Tilia americana L. var. caroliniana (Mill.) Castigl.",Carolina basswood
"MOCA",,"Modiola caroliniana (L.) G. Don",Carolina bristlemallow
"FRCA13",,"Frangula caroliniana (Walter) A. Gray",Carolina buckthorn
"PHCA6",,"Phalaris caroliniana Walter",Carolina canarygrass
"COCA",,"Cocculus carolinus (L.) DC.",Carolina coralbead
"DIPU9",,"Digitaria pubiflora (Vasey) Wipff",Carolina crabgrass
"PYCA2",,"Pyrrhopappus carolinianus (Walter) DC.",Carolina desert-chicory
"LYCA2",,"Lycium carolinianum Walter",Carolina desert-thorn
"LYCAQ",,"Lycium carolinianum Walter var. quadrifidum (Dunal) C.L. Hitchc.",Carolina desert-thorn
"ELCA3",,"Elephantopus carolinianus Raeusch.",Carolina elephantsfoot
"STCA6",,"Stylodon carneus (Medik.) Moldenke",Carolina false vervain
"CACA",,"Cabomba caroliniana A. Gray",Carolina fanwort
"CACAC4",,"Cabomba caroliniana A. Gray var. caroliniana ",Carolina fanwort
"HECA4",,"Helianthemum carolinianum (Walter) Michx.",Carolina frostweed
"GECA5",,"Geranium carolinianum L.",Carolina geranium
"GECAC4",,"Geranium carolinianum L. var. carolinianum ",Carolina geranium
"ILAM",,"Ilex ambigua (Michx.) Torr.",Carolina holly
"SOCA3",,"Solanum carolinense L.",Carolina horsenettle
"SOCAC4",,"Solanum carolinense L. var. carolinense ",Carolina horsenettle
"DECA3",,"Delphinium carolinianum Walter",Carolina larkspur
"DECAV",,"Delphinium carolinianum Walter ssp. vimineum (D. Don) Warnock",Carolina larkspur
"DECAV2",,"Delphinium carolinianum Walter ssp. virescens (Nutt.) R.E. Brooks",Carolina larkspur
"PHCA9",,"Phyllanthus caroliniensis Walter",Carolina leaf-flower
"PHCAC",,"Phyllanthus caroliniensis Walter ssp. caroliniensis ",Carolina leaf-flower
"LIMI",,"Lilium michauxii Poir.",Carolina lily
"AZCA",,"Azolla caroliniana Willd.",Carolina mosquitofern
"DICA3",,"Dichondra carolinensis Michx.",Carolina ponysfoot
"LICA13",,"Lithospermum caroliniense (Walter ex J.F. Gmel.) MacMill.",Carolina puccoon
"LICAC8",,"Lithospermum caroliniense (Walter ex J.F. Gmel.) MacMill. var. caroliniense ",Carolina puccoon
"CACA15",,"Carex caroliniana Schwein.",Carolina sedge
"RUCA4",,"Ruellia caroliniensis (J.F. Gmel.) Steud.",Carolina wild petunia
"HYSC",,"Hymenopappus scabiosaeus L'Hér.",Carolina woollywhite
"HYSCC",,"Hymenopappus scabiosaeus L'Hér. var. corymbosus (Torr. & A. Gray) B.L. Turner",Carolina woollywhite
"XYCA",,"Xyris caroliniana Walter",Carolina yelloweyed grass
"ARCA14",,"Artemisia carruthii Alph. Wood ex Carruth.",Carruth's sagewort
"LELE2",,"Leersia lenticularis Michx.",catchfly grass
"EUEX5",,"Eustoma exaltatum (L.) Salisb. ex G. Don",catchfly prairie gentian
"SEWR4",,"Senegalia wrightii (Benth.) Britton & Rose",catclaw acacia
"SEGR4",,"Senegalia greggii (A. Gray) Britton & Rose",catclaw acacia
"MIAC3",,"Mimosa aculeaticarpa Ortega",catclaw mimosa
"MIACB",,"Mimosa aculeaticarpa Ortega var. biuncifera (Benth.) Barneby",catclaw mimosa
"PHCO2",,"Phacelia congesta Hook.",caterpillars
"CAAN4",,"Capsicum annuum L.",cayenne pepper
"CAANG",,"Capsicum annuum L. var. glabriusculum (Dunal) Heiser & Pickersgill",cayenne pepper
"DACE2",,"Dalea ceciliana B.L. Turner",Cecilia's prairie clover
"CAPL3",,"Carex planostachys Kunze",cedar sedge
"ANMI4",,"Anagallis minima (L.) Krause",chaffweed
"SCAM6",,"Schoenoplectus americanus (Pers.) Volkart ex Schinz & R. Keller",chairmaker's bulrush
"HYTE2",,"Hymenopappus tenuifolius Pursh",Chalk Hill hymenopappus
"PHUR",,"Phyllanthus urinaria L.",chamber bitter
"PLCH2",,"Platanthera chapmanii (Small) Luer",Chapman's fringed orchid
"CACH3",,"Carex cherokeensis Schwein.",Cherokee sedge
"SPZE",,"Sphenoclea zeylanica Gaertn.",chickenspike
"MEOL",,"Mentzelia oligosperma Nutt. ex Sims",chickenthief
"MAPIC",,"Machaeranthera pinnatifida (Hook.) Shinners ssp. pinnatifida var. chihuahuana B.L. Turner & R.L. Hartm.",Chihuahua tansyaster
"GLUN",,"Glandulicactus uncinatus (Galeotti) Backeb.",Chihuahuan fishhook cactus
"GLUNW",,"Glandulicactus uncinatus (Galeotti) Backeb. var. wrightii (Engelm.) Backeb.",Chihuahuan fishhook cactus
"PHSU7",,"Physalis subulata Rydb.",Chihuahuan groundcherry
"ERER",,"Eragrostis erosa Scribn.",Chihuahuan lovegrass
"MAMO4",,"Marsilea mollis B.L. Rob. & Fernald",Chihuahuan waterclover
"MEAZ",,"Melia azedarach L.",Chinaberrytree
"QULO2",,"Quincula lobata (Torr.) Raf.",Chinese lantern
"LISI",,"Ligustrum sinense Lour.",Chinese privet
"TRSE6",,"Triadica sebifera (L.) Small",Chinese tallow
"DAQU",,"Datura quercifolia Kunth",Chinese thorn-apple
"CAPU9",,"Castanea pumila (L.) Mill.",chinquapin
"CAPUP3",,"Castanea pumila (L.) Mill. var. pumila ",chinquapin
"QUMU",,"Quercus muehlenbergii Engelm.",chinquapin oak
"MASO8",,"Malaxis soulei L.O. Williams",Chiricahua adder's-mouth orchid
"ALHO4",,"Allowissadula holosericea (Scheele) D.M. Bates",Chisos Mountain false Indianmallow
"ARCH2",,"Argemone chisosensis G.B. Ownbey",Chisos Mountain pricklypoppy
"ACANC3",,"Acaciella angustissima (Mill.) Britton & Rose var. chisosiana (Isely) B.L. Turner",Chisos prairie acacia
"QUGR2",,"Quercus gravesii Sudw.",Chisos red oak
"PRVI",,"Prunus virginiana L.",chokecherry
"CYLE8",,"Cylindropuntia leptocaulis (DC.) F.M. Knuth",Christmas cactus
"LENE",,"Leonotis nepetifolia (L.) R. Br.",Christmas candlestick
"POAC4",,"Polystichum acrostichoides (Michx.) Schott",Christmas fern
"POACA",,"Polystichum acrostichoides (Michx.) Schott var. acrostichoides ",Christmas fern
"PHTO2",,"Phoradendron tomentosum (DC.) Engelm. ex A. Gray",Christmas mistletoe
"OSCI",,"Osmunda cinnamomea L.",cinnamon fern
"OSCIC",,"Osmunda cinnamomea L. var. cinnamomea ",cinnamon fern
"PHHE5",,"Physalis heterophylla Nees",clammy groundcherry
"GRNE",,"Gratiola neglecta Torr.",clammy hedgehyssop
"EPAN",,"Ephedra antisyphilitica Berl. ex C.A. Mey.",clapweed
"DRAM",,"Dracopis amplexicaulis (Vahl) Cass.",clasping coneflower
"TRPE4",,"Triodanis perfoliata (L.) Nieuwl.",clasping Venus' looking-glass
"HYGY",,"Hypericum gymnanthum Engelm. & A. Gray",claspingleaf St. Johnswort
"PHCR",,"Phacelia crenulata Torr. ex S. Watson",cleftleaf wildheliotrope
"HEVI5",,"Heterotheca viscida (A. Gray) V.L. Harms",cliff false goldenaster
"FERU",,"Fendlera rupicola A. Gray",cliff fendlerbush
"MUPO",,"Muhlenbergia polycaulis Scribn.",cliff muhly
"CODI5",,"Commelina diffusa Burm. f.",climbing dayflower
"CODID3",,"Commelina diffusa Burm. f. var. diffusa ",climbing dayflower
"MISC",,"Mikania scandens (L.) Willd.",climbing hempvine
"VECL",,"Verbena cloverae Moldenke",Clover's vervain
"RHGL3",,"Rhynchospora glomerata (L.) Vahl",clustered beaksedge
"SAOD",,"Sanicula odorata (Raf.) K.M. Pryer & L.R. Phillippe",clustered blacksnakeroot
"HYAL",,"Hyptis alata (Raf.) Shinners",clustered bushmint
"OLUN",,"Oldenlandia uniflora L.",clustered mille graines
"FLTR",,"Flaveria trinervia (Spreng.) C. Mohr",clustered yellowtops
"ECWA",,"Echinochloa walteri (Pursh) A. Heller",coast cockspur grass
"SECO4",,"Setaria corrugata (Elliott) Schult.",coastal bristlegrass
"TRRA6",,"Triantha racemosa (Walter) Small",coastal false asphodel
"INMI",,"Indigofera miniata Ortega",coastal indigo
"ERRE",,"Eragrostis refracta (Muhl.) Scribn.",coastal lovegrass
"PHLA",,"Phacelia laxa Small",coastal phacelia
"HERA5",,"Heliotropium racemosum Rose & Standl.",coastal plain heliotrope
"CACR5",,"Carex crebriflora Wiegand",coastal plain sedge
"XYAM",,"Xyris ambigua Bey. ex Kunth",coastal plain yelloweyed grass
"CESP4",,"Cenchrus spinifex Cav.",coastal sandbur
"CLAL3",,"Clethra alnifolia L.",coastal sweetpepperbush
"PECO4",,"Penstemon cobaea Nutt.",cobaea beardtongue
"ASCO42",,"Astrolepis cochisensis (Goodding) Benham & Windham",Cochise scaly cloakfern
"SECO",,"Sedum cockerellii Britton",Cockerell's stonecrop
"HYFL",,"Hymenopappus flavescens A. Gray",collegeflower
"HYFLF",,"Hymenopappus flavescens A. Gray var. flavescens ",collegeflower
"MIMU",,"Mirabilis multiflora (Torr.) A. Gray",Colorado four o'clock
"MIMUM",,"Mirabilis multiflora (Torr.) A. Gray var. multiflora ",Colorado four o'clock
"THAM4",,"Thelesperma ambiguum A. Gray",Colorado greenthread
"WOCO",,"Wolffia columbiana Karst.",Columbian watermeal
"PRPE",,"Proserpinaca pectinata Lam.",combleaf mermaidweed
"AUPE",,"Aureolaria pectinata (Nutt.) Pennell",combleaf yellow false foxglove
"PAAL7",,"Paspalum almum Chase",Comb's crowngrass
"HOVU",,"Hordeum vulgare L.",common barley
"VISO",,"Viola sororia Willd.",common blue violet
"EUPE3",,"Eupatorium perfoliatum L.",common boneset
"EUPEP",,"Eupatorium perfoliatum L. var. perfoliatum ",common boneset
"CEOC2",,"Cephalanthus occidentalis L.",common buttonbush
"AXFI",,"Axonopus fissifolius (Raddi) Kuhlm.",common carpetgrass
"SIGA",,"Silene gallica L.",common catchfly
"STME2",,"Stellaria media (L.) Vill.",common chickweed
"POSI2",,"Potentilla simplex Michx.",common cinquefoil
"TAOF",,"Taraxacum officinale F.H. Wigg.",common dandelion
"TAOFO",,"Taraxacum officinale F.H. Wigg. ssp. officinale ",common dandelion
"SPPO",,"Spirodela polyrrhiza (L.) Schleid.",common duckmeat
"LIUS",,"Linum usitatissimum L.",common flax
"PTTR",,"Ptelea trifoliata L.",common hoptree
"PTTRA",,"Ptelea trifoliata L. ssp. angustifolia (Benth.) V. Bailey",common hoptree
"PTTRA2",,"Ptelea trifoliata L. ssp. angustifolia (Benth.) V. Bailey var. angustifolia (Benth.) M.E. Jones",common hoptree
"PTTRT",,"Ptelea trifoliata L. ssp. trifoliata ",common hoptree
"PTTRM",,"Ptelea trifoliata L. ssp. trifoliata var. mollis Torr. & A. Gray",common hoptree
"ATFI",,"Athyrium filix-femina (L.) Roth",common ladyfern
"ADCA",,"Adiantum capillus-veneris L.",common maidenhair
"MANE",,"Malva neglecta Wallr.",common mallow
"VETH",,"Verbascum thapsus L.",common mullein
"AVSA",,"Avena sativa L.",common oat
"LEDE",,"Lepidium densiflorum Schrad.",common pepperweed
"PLMA2",,"Plantago major L.",common plantain
"PHAU7",,"Phragmites australis (Cav.) Trin. ex Steud.",common reed
"JUEF",,"Juncus effusus L.",common rush
"PRVU",,"Prunella vulgaris L.",common selfheal
"SOOL",,"Sonchus oleraceus L.",common sowthistle
"HEAN3",,"Helianthus annuus L.",common sunflower
"SYTI",,"Symplocos tinctoria (L.) L'Hér.",common sweetleaf
"ACRH",,"Acalypha rhomboidea Raf.",common threeseed mercury
"SCPU10",,"Schoenoplectus pungens (Vahl) Palla",common threesquare
"SCPUL4",,"Schoenoplectus pungens (Vahl) Palla var. longispicatus (Britton) S.G. Sm.",common threesquare
"EICR",,"Eichhornia crassipes (Mart.) Solms",common water hyacinth
"LYPH",,"Lycurus phleoides Kunth",common wolfstail
"ACMI2",,"Achillea millefolium L.",common yarrow
"SILA3",,"Silphium laciniatum L.",compassplant
"SPCO16",,"Sporobolus compositus (Poir.) Merr.",composite dropseed
"ELTU",,"Eleocharis tuberculosa (Michx.) Roem. & Schult.",cone-cup spikerush
"DECO12",,"Deiregyne confusa Garay",confusing lady's tresses
"DECO2",,"Desmanthus cooleyi (Eaton) Trel.",Cooley's bundleflower
"CEDE4",,"Ceratophyllum demersum L.",coon's tail
"BOHI",,"Bommeria hispida (Mett. ex Kuhn) Underw.",copper fern
"SPAN3",,"Sphaeralcea angustifolia (Cav.) G. Don",copper globemallow
"ZELO",,"Zephyranthes longifolia Hemsl.",copper zephyrlily
"SMWA",,"Smilax walteri Pursh",coral greenbrier
"SYOR",,"Symphoricarpos orbiculatus Moench",coralberry
"COSA",,"Coriandrum sativum L.",coriander
"CRCO10",,"Croton coryi Croizat",Cory's croton
"PHCO14",,"Phoradendron coryae Trel.",Cory's mistletoe
"PSST7",,"Pseudognaphalium stramineum (Kunth) Anderb.",cottonbatting plant
"PAFOG",,"Passiflora foetida L. var. gossypiifolia (Desv. ex Ham.) Masters",cottonleaf passionflower
"BRCO",,"Brickellia coulteri A. Gray",Coulter's brickellbush
"LACO13",,"Laennecia coulteri (A. Gray) G.L. Nesom",Coulter's horseweed
"TECO",,"Tetraclea coulteri A. Gray",Coulter's wrinklefruit
"KAHU",,"Karwinskia humboldtiana (Schult.) Zucc.",coyotillo
"PRRI",,"Prunus rivularis Scheele",creek plum
"AGST2",,"Agrostis stolonifera L.",creeping bentgrass
"AMRE3",,"Amsonia repens Shinners",creeping bluestar
"ERPR5",,"Eryngium prostratum Nutt. ex DC.",creeping eryngo
"NERE3",,"Neeragrostis reptans (Michx.) Nicora",creeping lovegrass
"MURE",,"Muhlenbergia repens (J. Presl) Hitchc.",creeping muhly
"ECPO3",,"Echinochloa polystachya (Kunth) Hitchc.",creeping river grass
"LATR2",,"Larrea tridentata (DC.) Coville",creosote bush
"ANCR2",,"Anoda cristata (L.) Schltdl.",crested anoda
"ARPO2",,"Argemone polyanthemos (Fedde) G.B. Ownbey",crested pricklypoppy
"ATCR2",,"Atriplex cristata Humb. & Bonpl. ex Willd.",crested saltbush
"PLCR",,"Platanthera cristata (Michx.) Lindl.",crested yellow orchid
"IPCO2",,"Ipomoea costellata Torr.",crestrib morning-glory
"HECR2",,"Hedypnois cretica (L.) Dum. Cours.",Cretanweed
"SCSA",,"Schizachyrium sanguineum (Retz.) Alston",crimson bluestem
"SCSAH",,"Schizachyrium sanguineum (Retz.) Alston var. hirtiflorum (Nees) Hatch",crimson bluestem
"SAHE3",,"Salvia henryi A. Gray",crimson sage
"HIMO",,"Hibiscus moscheutos L.",crimsoneyed rosemallow
"TIDI",,"Tipularia discolor (Pursh) Nutt.",crippled cranefly
"BICA",,"Bignonia capreolata L.",crossvine
"KOSP",,"Koeberlinia spinosa Zucc.",crown of thorns
"SEVA4",,"Securigera varia (L.) Lassen",crownvetch
"NOBI2",,"Nothoscordum bivalve (L.) Britton",crowpoison
"SIRH",,"Sida rhombifolia L.",Cuban jute
"AMPS",,"Ambrosia psilostachya DC.",Cuman ragweed
"RUCR",,"Rumex crispus L.",curly dock
"RUCRC",,"Rumex crispus L. ssp. crispus ",curly dock
"ARDE3",,"Aristida desmantha Trin. & Rupr.",curly threeawn
"GRSQ",,"Grindelia squarrosa (Pursh) Dunal",curlycup gumweed
"GRSQS2",,"Grindelia squarrosa (Pursh) Dunal var. squarrosa ",curlycup gumweed
"MUSE",,"Muhlenbergia setifolia Vasey",curlyleaf muhly
"HIBE",,"Hilaria belangeri (Steud.) Nash",curly-mesquite
"HIBEB",,"Hilaria belangeri (Steud.) Nash var. belangeri ",curly-mesquite
"GRNU",,"Grindelia nuda Alph. Wood",curlytop gumweed
"GRNUA",,"Grindelia nuda Alph. Wood var. aphanactis (Rydb.) G.L. Nesom",curlytop gumweed
"GRNUN",,"Grindelia nuda Alph. Wood var. nuda ",curlytop gumweed
"POLA4",,"Polygonum lapathifolium L.",curlytop knotweed
"HYCU5",,"Hypoxis curtissii Rose",Curtis' star-grass
"PAIN",,"Parapholis incurva (L.) C.E. Hubbard",curved sicklegrass
"COCU2",,"Corydalis curvisiliqua Engelm.",curvepod fumewort
"COCUC",,"Corydalis curvisiliqua Engelm. ssp. curvisiliqua ",curvepod fumewort
"LIPUM2",,"Liatris punctata Hook. var. mucronata (DC.) B.L. Turner",cusp blazing star
"TRMU3",,"Trifolium mucronatum Willd. ex Spreng.",cusp clover
"CUCU2",,"Cuscuta cuspidata Engelm.",cusp dodder
"RULA3",,"Rudbeckia laciniata L.",cutleaf coneflower
"RULAL",,"Rudbeckia laciniata L. var. laciniata ",cutleaf coneflower
"OELA",,"Oenothera laciniata Hill",cutleaf evening primrose
"BODI2",,"Botrychium dissectum Spreng.",cutleaf grapefern
"PHAN5",,"Physalis angulata L.",cutleaf groundcherry
"BEER",,"Berula erecta (Huds.) Coville",cutleaf waterparsnip
"MUEX",,"Muhlenbergia expansa (Poir.) Trin.",cutover muhly
"COCY",,"Coelorachis cylindrica (Michx.) Nash",cylinder jointtail grass
"LUGL",,"Ludwigia glandulosa Walter",cylindricfruit primrose-willow
"DIDI6",,"Dichanthelium dichotomum (L.) Gould",cypress panicgrass
"DIDIE",,"Dichanthelium dichotomum (L.) Gould var. ensifolium (Baldw. ex Elliott) Gould & C.A. Clark",cypress panicgrass
"CAJO2",,"Carex joorii L.H. Bailey",cypress swamp sedge
"GLBI2",,"Glandularia bipinnatifida (Nutt.) Nutt.",Dakota mock vervain
"GLBIB",,"Glandularia bipinnatifida (Nutt.) Nutt. var. bipinnatifida ",Dakota mock vervain
"PADI3",,"Paspalum dilatatum Poir.",dallisgrass
"TUDI",,"Turnera diffusa Willd. ex Schult.",damiana
"TUDIA",,"Turnera diffusa Willd. ex Schult. var. aphrodisiaca (G.H. Ward) Urb.",damiana
"CHME3",,"Chrysactinia mexicana A. Gray",damianita
"LOTE2",,"Lolium temulentum L.",Darnel ryegrass
"LOTET",,"Lolium temulentum L. ssp. temulentum ",Darnel ryegrass
"EUDA5",,"Euphorbia davidii Subils",David's spurge
"SODA2",,"Solanum davisense M.D. Whalen",Davis horsenettle
"GLBIC",,"Glandularia bipinnatifida (Nutt.) Nutt. var. ciliata (Benth.) B.L. Turner",Davis Mountain mock vervain
"QUDE3",,"Quercus depressipes Trel.",Davis Mountain oak
"MAHY5",,"Mandevilla hypoleuca (Benth.) Pichon",Davis Mountain rocktrumpet
"CADA",,"Carex davisii Schwein. & Torr.",Davis' sedge
"SOIN2",,"Solanum interius Rydb.",deadly nightshade
"PIPUD",,"Pilea pumila (L.) A. Gray var. deamii (Lunell) Fernald",Deam's clearweed
"VAST",,"Vaccinium stamineum L.",deerberry
"MURI2",,"Muhlenbergia rigens (Benth.) Hitchc.",deergrass
"MUFR",,"Muhlenbergia fragilis Swallen",delicate muhly
"SAPL",,"Sagittaria platyphylla (Engelm.) J.G. Sm.",delta arrowhead
"AYMI",,"Ayenia microphylla A. Gray",dense ayenia
"LEDE2",,"Lesquerella densiflora (A. Gray) S. Watson",denseflower bladderpod
"POGL10",,"Polygonum glabrum Willd.",denseflower knotweed
"BUCA2",,"Bulbostylis capillaris (L.) Kunth ex C.B. Clarke",densetuft hairsedge
"BUCAC",,"Bulbostylis capillaris (L.) Kunth ex C.B. Clarke ssp. capillaris ",densetuft hairsedge
"LOFO",,"Lomatium foeniculaceum (Nutt.) J.M. Coult. & Rose",desert biscuitroot
"OEPR",,"Oenothera primiveris A. Gray",desert evening primrose
"OEPRP",,"Oenothera primiveris A. Gray ssp. primiveris ",desert evening primrose
"TRPO2",,"Trianthema portulacastrum L.",desert horsepurslane
"SAAR8",,"Salvia arizonica A. Gray",desert indigo sage
"ERPEM",,"Eragrostis pectinacea (Michx.) Nees ex Steud. var. miserrima (Fourn.) J. Reeder",desert lovegrass
"BAMU",,"Baileya multiradiata Harv. & A. Gray ex A. Gray",desert marigold
"MITU",,"Mimosa turneri Barneby",desert mimosa
"MUGL2",,"Muhlenbergia glauca (Nees) B.D. Jacks.",desert muhly
"BEOB",,"Bernardia obovata I.M. Johnst.",desert myrtlecroton
"ROST",,"Rosa stellata Wooton",desert rose
"ECST",,"Echeveria strictiflora A. Gray",desert savior
"SUSU",,"Suaeda suffrutescens S. Watson",desert seepweed
"NIOB",,"Nicotiana obtusifolia M. Martens & Galeotti",desert tobacco
"NIOBO",,"Nicotiana obtusifolia M. Martens & Galeotti var. obtusifolia ",desert tobacco
"CHLI2",,"Chilopsis linearis (Cav.) Sweet",desert willow
"SCCU4",,"Schaefferia cuneifolia A. Gray",desert yaupon
"ZIAC",,"Zinnia acerosa (DC.) A. Gray",desert zinnia
"PHSP2",,"Phaulothamnus spinescens A. Gray",devilqueen
"BIFR",,"Bidens frondosa L.",devil's beggartick
"NYCA",,"Nyctaginia capitata Choisy",devil's bouquet
"CLVI5",,"Clematis virginiana L.",devil's darning needles
"ELTO2",,"Elephantopus tomentosus L.",devil's grandmother
"ARSP2",,"Aralia spinosa L.",devil's walkingstick
"ECHO",,"Echinocactus horizonthalonius Lem.",devilshead
"ECHOH",,"Echinocactus horizonthalonius Lem. var. horizonthalonius ",devilshead
"OPHU",,"Opuntia humifusa (Raf.) Raf.",devil's-tongue
"STNIN",,"Stenaria nigricans (Lam.) Terrell var. nigricans ",diamondflowers
"STNI6",,"Stenaria nigricans (Lam.) Terrell",diamond-flowers
"BARO",,"Bacopa rotundifolia (Michx.) Wettst.",disk waterhyssop
"PESE6",,"Penthorum sedoides L.",ditch stonecrop
"IRHE2",,"Iris hexagona Walter",Dixie iris
"IRHEF",,"Iris hexagona Walter var. flexicaulis (Small) R.C. Foster",Dixie iris
"CHBO7",,"Chamaesyce bombensis (Jacq.) Dugand",dixie sandmat
"DETO",,"Desmodium tortuosum (Sw.) DC.",dixie ticktrefoil
"EUCA5",,"Eupatorium capillifolium (Lam.) Small",dogfennel
"TRAM9",,"Tragia amblyodonta (Müll. Arg.) Pax & K. Hoffm.",dogtooth noseburn
"YUTR",,"Yucca treculeana Carrière",Don Quixote's lace
"LIPUP",,"Liatris punctata Hook. var. punctata ",dotted blazing star
"LIPU",,"Liatris punctata Hook.",dotted blazing star
"POPU5",,"Polygonum punctatum Elliott",dotted smartweed
"PRPA2",,"Proboscidea parviflora (Wooton) Wooton & Standl.",doubleclaw
