Search type: State
Accepted Symbol,Synonym,Scientific Name,Common Name
"DECAV2",,"Delphinium carolinianum Walter ssp. virescens (Nutt.) R.E. Brooks",Carolina larkspur
"PHCA9",,"Phyllanthus caroliniensis Walter",Carolina leaf-flower
"PHCAC",,"Phyllanthus caroliniensis Walter ssp. caroliniensis ",Carolina leaf-flower
"AZCA",,"Azolla caroliniana Willd.",Carolina mosquitofern
"DICA3",,"Dichondra carolinensis Michx.",Carolina ponysfoot
"LICA13",,"Lithospermum caroliniense (Walter ex J.F. Gmel.) MacMill.",Carolina puccoon
"LICAC8",,"Lithospermum caroliniense (Walter ex J.F. Gmel.) MacMill. var. caroliniense ",Carolina puccoon
"ROCA4",,"Rosa carolina L.",Carolina rose
"ROCAC",,"Rosa carolina L. var. carolina ",Carolina rose
"VIVI3",,"Viola villosa Walter",Carolina violet
"HYSC",,"Hymenopappus scabiosaeus L'Hér.",Carolina woollywhite
"HYSCC",,"Hymenopappus scabiosaeus L'Hér. var. corymbosus (Torr. & A. Gray) B.L. Turner",Carolina woollywhite
"HYCA18",,"Hymenopappus carrizoanus B.L. Turner",Carrizo Sands woollywhite
"SMGL",,"Smilax glauca Walter",cat greenbrier
"LELE2",,"Leersia lenticularis Michx.",catchfly grass
"EUEX5",,"Eustoma exaltatum (L.) Salisb. ex G. Don",catchfly prairie gentian
"SEGR4",,"Senegalia greggii (A. Gray) Britton & Rose",catclaw acacia
"MIAC3",,"Mimosa aculeaticarpa Ortega",catclaw mimosa
"MIACB",,"Mimosa aculeaticarpa Ortega var. biuncifera (Benth.) Barneby",catclaw mimosa
"MAUN3",,"Macfadyena unguis-cati (L.) A.H. Gentry",catclawvine
"PHCO2",,"Phacelia congesta Hook.",caterpillars
"NECA2",,"Nepeta cataria L.",catnip
"CATY",,"Carex typhina Michx.",cattail sedge
"ULCR",,"Ulmus crassifolia Nutt.",cedar elm
"SARO3",,"Salvia roemeriana Scheele",cedar sage
"CAPL3",,"Carex planostachys Kunze",cedar sedge
"BRTRP",,"Brazoria truncata (Benth.) Engelm. & A. Gray var. pulcherrima (Lundell) M.W. Turner",Centerville brazos-mint
"ANMI4",,"Anagallis minima (L.) Krause",chaffweed
"HYTE2",,"Hymenopappus tenuifolius Pursh",Chalk Hill hymenopappus
"ERVE13",,"Erigeron versicolor (Greenm.) G.L. Nesom",changing fleabane
"NOMI2",,"Nolina micrantha I.M. Johnst.",chaparral beargrass
"XYCH",,"Xyris chapmanii Bridges & Orzell",Chapman's yelloweyed grass
"SIAR4",,"Sinapis arvensis L.",charlock mustard
"BRTE",,"Bromus tectorum L.",cheatgrass
"MAPA5",,"Malva parviflora L.",cheeseweed mallow
"CACH3",,"Carex cherokeensis Schwein.",Cherokee sedge
"PRAN3",,"Prunus angustifolia Marshall",Chickasaw plum
"MEOL",,"Mentzelia oligosperma Nutt. ex Sims",chickenthief
"NECO5",,"Neolloydia conoidea (DC.) Britton & Rose",Chihuahuan beehive
"GLUN",,"Glandulicactus uncinatus (Galeotti) Backeb.",Chihuahuan fishhook cactus
"GLUNW",,"Glandulicactus uncinatus (Galeotti) Backeb. var. wrightii (Engelm.) Backeb.",Chihuahuan fishhook cactus
"LIVE2",,"Linum vernale Wooton",Chihuahuan flax
"ERER",,"Eragrostis erosa Scribn.",Chihuahuan lovegrass
"MEAZ",,"Melia azedarach L.",Chinaberrytree
"QULO2",,"Quincula lobata (Torr.) Raf.",Chinese lantern
"TRSE6",,"Triadica sebifera (L.) Small",Chinese tallow
"WISI",,"Wisteria sinensis (Sims) DC.",Chinese wisteria
"QUMU",,"Quercus muehlenbergii Engelm.",chinquapin oak
"CLLO",,"Cleomella longipes Torr.",Chiricahua Mountain stinkweed
"ALHO4",,"Allowissadula holosericea (Scheele) D.M. Bates",Chisos Mountain false Indianmallow
"ACANC3",,"Acaciella angustissima (Mill.) Britton & Rose var. chisosiana (Isely) B.L. Turner",Chisos prairie acacia
"CYLE8",,"Cylindropuntia leptocaulis (DC.) F.M. Knuth",Christmas cactus
"POAC4",,"Polystichum acrostichoides (Michx.) Schott",Christmas fern
"POACA",,"Polystichum acrostichoides (Michx.) Schott var. acrostichoides ",Christmas fern
"PHTO2",,"Phoradendron tomentosum (DC.) Engelm. ex A. Gray",Christmas mistletoe
"PEHE",,"Pectocarya heterocarpa (I.M. Johnst.) I.M. Johnst.",chuckwalla combseed
"ARDI4",,"Aristida dichotoma Michx.",churchmouse threeawn
"ARDID",,"Aristida dichotoma Michx. var. dichotoma ",churchmouse threeawn
"PHHE5",,"Physalis heterophylla Nees",clammy groundcherry
"GRNE",,"Gratiola neglecta Torr.",clammy hedgehyssop
"EPAN",,"Ephedra antisyphilitica Berl. ex C.A. Mey.",clapweed
"DRAM",,"Dracopis amplexicaulis (Vahl) Cass.",clasping coneflower
"HEAM4",,"Heliotropium amplexicaule Vahl",clasping heliotrope
"ASAM",,"Asclepias amplexicaulis Sm.",clasping milkweed
"TRPE4",,"Triodanis perfoliata (L.) Nieuwl.",clasping Venus' looking-glass
"PHCR",,"Phacelia crenulata Torr. ex S. Watson",cleftleaf wildheliotrope
"HEVI5",,"Heterotheca viscida (A. Gray) V.L. Harms",cliff false goldenaster
"FERU",,"Fendlera rupicola A. Gray",cliff fendlerbush
"MUPO",,"Muhlenbergia polycaulis Scribn.",cliff muhly
"CODI5",,"Commelina diffusa Burm. f.",climbing dayflower
"CODID3",,"Commelina diffusa Burm. f. var. diffusa ",climbing dayflower
"POSC3",,"Polygonum scandens L.",climbing false buckwheat
"MISC",,"Mikania scandens (L.) Willd.",climbing hempvine
"ROSE2",,"Rosa setigera Michx.",climbing rose
"VECL",,"Verbena cloverae Moldenke",Clover's vervain
"RHGL3",,"Rhynchospora glomerata (L.) Vahl",clustered beaksedge
"SAOD",,"Sanicula odorata (Raf.) K.M. Pryer & L.R. Phillippe",clustered blacksnakeroot
"ORFA",,"Orobanche fasciculata Nutt.",clustered broomrape
"FLTR",,"Flaveria trinervia (Spreng.) C. Mohr",clustered yellowtops
"INMI",,"Indigofera miniata Ortega",coastal indigo
"ERRE",,"Eragrostis refracta (Muhl.) Scribn.",coastal lovegrass
"SACA5",,"Salix caroliniana Michx.",coastal plain willow
"XYAM",,"Xyris ambigua Bey. ex Kunth",coastal plain yelloweyed grass
"CESP4",,"Cenchrus spinifex Cav.",coastal sandbur
"PECO4",,"Penstemon cobaea Nutt.",cobaea beardtongue
"ASCO42",,"Astrolepis cochisensis (Goodding) Benham & Windham",Cochise scaly cloakfern
"SECO",,"Sedum cockerellii Britton",Cockerell's stonecrop
"HACR3",,"Haplophyton crooksii (L.D. Benson) L.D. Benson",cockroachplant
"CRCR2",,"Crataegus crus-galli L.",cockspur hawthorn
"HYFL",,"Hymenopappus flavescens A. Gray",collegeflower
"HYFLC",,"Hymenopappus flavescens A. Gray var. canotomentosus ",collegeflower
"HYFLF",,"Hymenopappus flavescens A. Gray var. flavescens ",collegeflower
"MIMU",,"Mirabilis multiflora (Torr.) A. Gray",Colorado four o'clock
"MIMUM",,"Mirabilis multiflora (Torr.) A. Gray var. multiflora ",Colorado four o'clock
"THAM4",,"Thelesperma ambiguum A. Gray",Colorado greenthread
"ACNE9",,"Achnatherum nelsonii (Scribn.) Barkworth",Columbia needlegrass
"WOCO",,"Wolffia columbiana Karst.",Columbian watermeal
"COST6",,"Colubrina stricta Engelm. ex M.C. Johnst.",comal nakedwood
"VISO",,"Viola sororia Willd.",common blue violet
"EUPE3",,"Eupatorium perfoliatum L.",common boneset
"EUPEP",,"Eupatorium perfoliatum L. var. perfoliatum ",common boneset
"AJRE",,"Ajuga reptans L.",common bugle
"CEOC2",,"Cephalanthus occidentalis L.",common buttonbush
"AXFI",,"Axonopus fissifolius (Raddi) Kuhlm.",common carpetgrass
"SIGA",,"Silene gallica L.",common catchfly
"STME2",,"Stellaria media (L.) Vill.",common chickweed
"TAOF",,"Taraxacum officinale F.H. Wigg.",common dandelion
"TAOFO",,"Taraxacum officinale F.H. Wigg. ssp. officinale ",common dandelion
"ISCO",,"Isocoma coronopifolia (A. Gray) Greene",common goldenbush
"HYHI2",,"Hypoxis hirsuta (L.) Coville",common goldstar
"CEOC",,"Celtis occidentalis L.",common hackberry
"SCDU2",,"Sclerochloa dura (L.) P. Beauv.",common hardgrass
"PTTR",,"Ptelea trifoliata L.",common hoptree
"PTTRA",,"Ptelea trifoliata L. ssp. angustifolia (Benth.) V. Bailey",common hoptree
"PTTRA2",,"Ptelea trifoliata L. ssp. angustifolia (Benth.) V. Bailey var. angustifolia (Benth.) M.E. Jones",common hoptree
"ADCA",,"Adiantum capillus-veneris L.",common maidenhair
"MANE",,"Malva neglecta Wallr.",common mallow
"SCBA",,"Schismus barbatus (Loefl. ex L.) Thell.",common Mediterranean grass
"AVSA",,"Avena sativa L.",common oat
"PYCO",,"Pyrus communis L.",common pear
"LEDE",,"Lepidium densiflorum Schrad.",common pepperweed
"DIVI5",,"Diospyros virginiana L.",common persimmon
"PLMA2",,"Plantago major L.",common plantain
"PHAU7",,"Phragmites australis (Cav.) Trin. ex Steud.",common reed
"JUEF",,"Juncus effusus L.",common rush
"PRVU",,"Prunella vulgaris L.",common selfheal
"DAWH2",,"Dasylirion wheeleri S. Watson",common sotol
"SOOL",,"Sonchus oleraceus L.",common sowthistle
"HEAN3",,"Helianthus annuus L.",common sunflower
"SCPU10",,"Schoenoplectus pungens (Vahl) Palla",common threesquare
"SCPUL4",,"Schoenoplectus pungens (Vahl) Palla var. longispicatus (Britton) S.G. Sm.",common threesquare
"TRAE",,"Triticum aestivum L.",common wheat
"LYPH",,"Lycurus phleoides Kunth",common wolfstail
"ACMI2",,"Achillea millefolium L.",common yarrow
"OXST",,"Oxalis stricta L.",common yellow oxalis
"CUCO2",,"Cuscuta compacta Juss. ex Choisy",compact dodder
"CUCOC",,"Cuscuta compacta Juss. ex Choisy var. compacta ",compact dodder
"DACO2",,"Dalea compacta Spreng.",compact prairie clover
"DACOC",,"Dalea compacta Spreng. var. compacta ",compact prairie clover
"SILA3",,"Silphium laciniatum L.",compassplant
"SPCO16",,"Sporobolus compositus (Poir.) Merr.",composite dropseed
"DECO2",,"Desmanthus cooleyi (Eaton) Trel.",Cooley's bundleflower
"CEDE4",,"Ceratophyllum demersum L.",coon's tail
"NOCO5",,"Notholaena copelandii C.C. Hall",Copeland's cloak fern
"BOHI",,"Bommeria hispida (Mett. ex Kuhn) Underw.",copper fern
"SPAN3",,"Sphaeralcea angustifolia (Cav.) G. Don",copper globemallow
"ZELO",,"Zephyranthes longifolia Hemsl.",copper zephyrlily
"SYOR",,"Symphoricarpos orbiculatus Moench",coralberry
"BUAR3",,"Buglossoides arvensis (L.) I.M. Johnst.",corn gromwell
"ERCO21",,"Eriogonum correllii Reveal",Correll's buckwheat
"ARCO8",,"Aristolochia coryi I.M. Johnst.",Cory's dutchman's pipe
"EPCO2",,"Ephedra coryi E.L. Reed",Cory's jointfir
"PHCO14",,"Phoradendron coryae Trel.",Cory's mistletoe
"BOMA7",,"Bolboschoenus maritimus (L.) Palla",cosmopolitan bulrush
"PSST7",,"Pseudognaphalium stramineum (Kunth) Anderb.",cottonbatting plant
"PAFOG",,"Passiflora foetida L. var. gossypiifolia (Desv. ex Ham.) Masters",cottonleaf passionflower
"BRCO",,"Brickellia coulteri A. Gray",Coulter's brickellbush
"LACO13",,"Laennecia coulteri (A. Gray) G.L. Nesom",Coulter's horseweed
"TECO",,"Tetraclea coulteri A. Gray",Coulter's wrinklefruit
"VAHI2",,"Vaccaria hispanica (Mill.) Rauschert",cow soapwort
"VIUN",,"Vigna unguiculata (L.) Walp.",cowpea
"NATA2",,"Narcissus tazetta L.",cream narcissus
"PRRI",,"Prunus rivularis Scheele",creek plum
"AMRE3",,"Amsonia repens Shinners",creeping bluestar
"RARE3",,"Ranunculus repens L.",creeping buttercup
"LERE2",,"Lespedeza repens (L.) W.P.C. Barton",creeping lespedeza
"NERE3",,"Neeragrostis reptans (Michx.) Nicora",creeping lovegrass
"MURE",,"Muhlenbergia repens (J. Presl) Hitchc.",creeping muhly
"BOSP",,"Boerhavia spicata Choisy",creeping spiderling
"LATR2",,"Larrea tridentata (DC.) Coville",creosote bush
"ASAM5",,"Astragalus amphioxys A. Gray",Crescent milkvetch
"ASAMA",,"Astragalus amphioxys A. Gray var. amphioxys ",Crescent milkvetch
"ARPO2",,"Argemone polyanthemos (Fedde) G.B. Ownbey",crested pricklypoppy
"IPCO2",,"Ipomoea costellata Torr.",crestrib morning-glory
"HECR2",,"Hedypnois cretica (L.) Dum. Cours.",Cretanweed
"TRIN3",,"Trifolium incarnatum L.",crimson clover
"SAHE3",,"Salvia henryi A. Gray",crimson sage
"CHTE2",,"Chorispora tenella (Pall.) DC.",crossflower
"KOSP",,"Koeberlinia spinosa Zucc.",crown of thorns
"CONU3",,"Coreopsis nuecensis A. Heller",crown tickseed
"NOBI2",,"Nothoscordum bivalve (L.) Britton",crowpoison
"OXCU2",,"Oxycaryum cubense (Poepp. & Kunth) Lye",Cuban bulrush
"SIRH",,"Sida rhombifolia L.",Cuban jute
"HEDE4",,"Helianthus debilis Nutt.",cucumberleaf sunflower
"HEDEC2",,"Helianthus debilis Nutt. ssp. cucumerifolius (Torr. & A. Gray) Heiser",cucumberleaf sunflower
"AMPS",,"Ambrosia psilostachya DC.",Cuman ragweed
"CUCY",,"Cuminum cyminum L.",cumin
"RUCR",,"Rumex crispus L.",curly dock
"RUCRC",,"Rumex crispus L. ssp. crispus ",curly dock
"ARDE3",,"Aristida desmantha Trin. & Rupr.",curly threeawn
"MUSE",,"Muhlenbergia setifolia Vasey",curlyleaf muhly
"HIBE",,"Hilaria belangeri (Steud.) Nash",curly-mesquite
"HIBEB",,"Hilaria belangeri (Steud.) Nash var. belangeri ",curly-mesquite
"GRNU",,"Grindelia nuda Alph. Wood",curlytop gumweed
"GRNUA",,"Grindelia nuda Alph. Wood var. aphanactis (Rydb.) G.L. Nesom",curlytop gumweed
"GRNUN",,"Grindelia nuda Alph. Wood var. nuda ",curlytop gumweed
"POLA4",,"Polygonum lapathifolium L.",curlytop knotweed
"PAIN",,"Parapholis incurva (L.) C.E. Hubbard",curved sicklegrass
"COCU2",,"Corydalis curvisiliqua Engelm.",curvepod fumewort
"COCUC",,"Corydalis curvisiliqua Engelm. ssp. curvisiliqua ",curvepod fumewort
"COCUG2",,"Corydalis curvisiliqua Engelm. ssp. grandibracteata (Fedde) G.B. Ownbey",curvepod fumewort
"COCUO",,"Corydalis curvisiliqua Engelm. ssp. occidentalis (Engelm. ex A. Gray) W.A. Weber",curvepod fumewort
"LIPUM2",,"Liatris punctata Hook. var. mucronata (DC.) B.L. Turner",cusp blazing star
"OELA",,"Oenothera laciniata Hill",cutleaf evening primrose
"PHAN5",,"Physalis angulata L.",cutleaf groundcherry
"COCY",,"Coelorachis cylindrica (Michx.) Nash",cylinder jointtail grass
"LUGL",,"Ludwigia glandulosa Walter",cylindricfruit primrose-willow
"EUMI2",,"Eucrypta micrantha (Torr.) A. Heller",dainty desert hideseed
"GLBI2",,"Glandularia bipinnatifida (Nutt.) Nutt.",Dakota mock vervain
"GLBIB",,"Glandularia bipinnatifida (Nutt.) Nutt. var. bipinnatifida ",Dakota mock vervain
"CRDA3",,"Crataegus dallasiana Sarg.",Dallas hawthorn
"PADI3",,"Paspalum dilatatum Poir.",dallisgrass
"CHME3",,"Chrysactinia mexicana A. Gray",damianita
"LOTE2",,"Lolium temulentum L.",Darnel ryegrass
"LOTET",,"Lolium temulentum L. ssp. temulentum ",Darnel ryegrass
"EUDA5",,"Euphorbia davidii Subils",David's spurge
"GLBIC",,"Glandularia bipinnatifida (Nutt.) Nutt. var. ciliata (Benth.) B.L. Turner",Davis Mountain mock vervain
"CADA",,"Carex davisii Schwein. & Torr.",Davis' sedge
"MUFR",,"Muhlenbergia fragilis Swallen",delicate muhly
"SAPL",,"Sagittaria platyphylla (Engelm.) J.G. Sm.",delta arrowhead
"LEDE2",,"Lesquerella densiflora (A. Gray) S. Watson",denseflower bladderpod
"LOFO",,"Lomatium foeniculaceum (Nutt.) J.M. Coult. & Rose",desert biscuitroot
"CEGR",,"Ceanothus greggii A. Gray",desert ceanothus
"CEGRG2",,"Ceanothus greggii A. Gray var. greggii ",desert ceanothus
"OEPR",,"Oenothera primiveris A. Gray",desert evening primrose
"OEPRP",,"Oenothera primiveris A. Gray ssp. primiveris ",desert evening primrose
"TRPO2",,"Trianthema portulacastrum L.",desert horsepurslane
"BAMU",,"Baileya multiradiata Harv. & A. Gray ex A. Gray",desert marigold
"SUSU",,"Suaeda suffrutescens S. Watson",desert seepweed
"NIOB",,"Nicotiana obtusifolia M. Martens & Galeotti",desert tobacco
"NIOBO",,"Nicotiana obtusifolia M. Martens & Galeotti var. obtusifolia ",desert tobacco
"PRAL4",,"Proboscidea althaeifolia (Benth.) Decne.",desert unicorn-plant
"CHLI2",,"Chilopsis linearis (Cav.) Sweet",desert willow
"ZIAC",,"Zinnia acerosa (DC.) A. Gray",desert zinnia
"BASA2",,"Baccharis sarothroides A. Gray",desertbroom
"BIFR",,"Bidens frondosa L.",devil's beggartick
"NYCA",,"Nyctaginia capitata Choisy",devil's bouquet
"NOLI",,"Nolina lindheimeriana (Scheele) S. Watson",devil's shoestring
"ECHO",,"Echinocactus horizonthalonius Lem.",devilshead
"ECHOH",,"Echinocactus horizonthalonius Lem. var. horizonthalonius ",devilshead
"OPHU",,"Opuntia humifusa (Raf.) Raf.",devil's-tongue
"STNIN",,"Stenaria nigricans (Lam.) Terrell var. nigricans ",diamondflowers
"STNI6",,"Stenaria nigricans (Lam.) Terrell",diamond-flowers
"PHFR11",,"Phyla fruticosa (Mill.) Kennedy",diamondleaf fogfruit
"DEGL4",,"Desmodium glabellum (Michx.) DC.",Dillenius' ticktrefoil
"PESE6",,"Penthorum sedoides L.",ditch stonecrop
"MIMU6",,"Minuartia muscorum (Fassett) Rabeler",Dixie stitchwort
"TRAM9",,"Tragia amblyodonta (Müll. Arg.) Pax & K. Hoffm.",dogtooth noseburn
"YUTR",,"Yucca treculeana Carrière",Don Quixote's lace
"LIPUP",,"Liatris punctata Hook. var. punctata ",dotted blazing star
"LIPU",,"Liatris punctata Hook.",dotted blazing star
"POPU5",,"Polygonum punctatum Elliott",dotted smartweed
"PRPA2",,"Proboscidea parviflora (Wooton) Wooton & Standl.",doubleclaw
"PRPAP3",,"Proboscidea parviflora (Wooton) Wooton & Standl. ssp. parviflora ",doubleclaw
"PRPAP4",,"Proboscidea parviflora (Wooton) Wooton & Standl. ssp. parviflora var. parviflora ",doubleclaw
"COAJ",,"Consolida ajacis (L.) Schur",doubtful knight's-spur
"CAPUP5",,"Castilleja purpurea (Nutt.) G. Don var. purpurea ",downy Indian paintbrush
"CAPU11",,"Castilleja purpurea (Nutt.) G. Don",downy Indian paintbrush
"LOPU",,"Lobelia puberula Michx.",downy lobelia
"LOPUP",,"Lobelia puberula Michx. var. pauciflora Bush",downy lobelia
"GAVO",,"Galactia volubilis (L.) Britton",downy milkpea
"CASE5",,"Castilleja sessiliflora Pursh",downy paintedcup
"PHPI",,"Phlox pilosa L.",downy phlox
"PHPIP2",,"Phlox pilosa L. ssp. pilosa ",downy phlox
"SOPE",,"Solidago petiolaris Aiton",downy ragged goldenrod
"SOPEA",,"Solidago petiolaris Aiton var. angusta (Torr. & A. Gray) A. Gray",downy ragged goldenrod
"ASRE3",,"Astragalus reflexus Torr. & A. Gray",drooping milkvetch
"SYDR",,"Symphyotrichum drummondii (Lindl.) G.L. Nesom",Drummond's aster
"SYDRT",,"Symphyotrichum drummondii (Lindl.) G.L. Nesom var. texanum (Burgess) G.L. Nesom",Drummond's aster
"OEXE",,"Oenothera xerogaura W.L. Wagner & Hoch",Drummond's beeblossom
"CLDR",,"Clematis drummondii Torr. & A. Gray",Drummond's clematis
"HEDR",,"Hedeoma drummondii Benth.",Drummond's false pennyroyal
"PHAB",,"Phyllanthus abnormis Baill.",Drummond's leaf-flower
"PHABA",,"Phyllanthus abnormis Baill. var. abnormis ",Drummond's leaf-flower
"PADR",,"Paronychia drummondii Torr. & A. Gray",Drummond's nailwort
"ALDR",,"Allium drummondii Regel",Drummond's onion
"SCDR2",,"Scutellaria drummondii Benth.",Drummond's skullcap
"SCDRD",,"Scutellaria drummondii Benth. var. drummondii ",Drummond's skullcap
"SCDRE",,"Scutellaria drummondii Benth. var. edwardsiana B.L. Turner",Drummond's skullcap
"XATED",,"Xanthisma texanum DC. var. drummondii (Torr. & A. Gray) A. Gray",Drummond's sleepydaisy
"FRDR",,"Froelichia drummondii Moq.",Drummond's snakecotton
"MIDR",,"Minuartia drummondii (Shinners) McNeill",Drummond's stitchwort
"OXDR",,"Oxalis drummondii A. Gray",Drummond's woodsorrel
"JUDU2",,"Juncus dudleyi Wiegand",Dudley's rush
"PSGN",,"Psilostrophe gnaphalioides DC.",dudweed
"SIMI2",,"Sisyrinchium minus Engelm. & A. Gray",dwarf blue-eyed grass
"VENA",,"Verbesina nana (A. Gray) B.L. Rob. & Greenm.",dwarf crownbeard
"ACNA2",,"Acourtia nana (A. Gray) Reveal & R.M. King",dwarf desertpeony
"HENA",,"Hedeoma nana (Torr.) Briq.",dwarf false pennyroyal
"HENAN",,"Hedeoma nana (Torr.) Briq. ssp. nana ",dwarf false pennyroyal
"PHBR15",,"Phemeranthus brevicaulis (S. Watson) Kiger",dwarf fameflower
"PHPU8",,"Physalis pumila Nutt.",dwarf groundcherry
"CEPU10",,"Celtis pumila Pursh",dwarf hackberry
"CORA4",,"Conyza ramosissima Cronquist",dwarf horseweed
"ABPA3",,"Abutilon parvulum A. Gray",dwarf Indian mallow
"IPPU4",,"Ipomopsis pumila (Nutt.) V.E. Grant",dwarf ipomopsis
"SAMI8",,"Sabal minor (Jacq.) Pers.",dwarf palmetto
"DANA",,"Dalea nana Torr. ex A. Gray",dwarf prairie clover
"DANAC",,"Dalea nana Torr. ex A. Gray var. carnescens Kearney & Peebles",dwarf prairie clover
"DANAN",,"Dalea nana Torr. ex A. Gray var. nana ",dwarf prairie clover
"SEPU13",,"Senna pumilio (A. Gray) Irwin & Barneby",dwarf senna
"ELPA5",,"Eleocharis parvula (Roem. & Schult.) Link ex Bluff, Nees & Schauer",dwarf spikerush
"HYMU",,"Hypericum mutilum L.",dwarf St. Johnswort
"FUPU",,"Fuirena pumila (Torr.) Spreng.",dwarf umbrella-sedge
"MUAR",,"Muhlenbergia arenacea (Buckley) Hitchc.",ear muhly
"PHAU2",,"Phanerophlebia auriculata Underw.",eared veinfern
"PAPR4",,"Paspalum praecox Walter",early paspalum
"STBA",,"Stenandrium barbatum Torr. & A. Gray",early shaggytuft
"ELMA",,"Elymus macgregorii R. Brooks & J.J.N. Campb.",early wildrye
"THFL",,"Thelesperma flavodiscum (Shinners) B.L. Turner",East Texas greenthread
"BAHA",,"Baccharis halimifolia L.",eastern baccharis
"PODE3",,"Populus deltoides W. Bartram ex Marshall",eastern cottonwood
"PODED",,"Populus deltoides W. Bartram ex Marshall ssp. deltoides ",eastern cottonwood
"ERAN",,"Erigeron annuus (L.) Pers.",eastern daisy fleabane
"CATR6",,"Carex triangularis Boeckeler",eastern fox sedge
"TRDA3",,"Tripsacum dactyloides (L.) L.",eastern gamagrass
"CAAM8",,"Carex amphibola Steud.",eastern narrowleaf sedge
"TORA2",,"Toxicodendron radicans (L.) Kuntze",eastern poison ivy
"CECAC",,"Cercis canadensis L. var. canadensis ",eastern redbud
"CECA4",,"Cercis canadensis L.",eastern redbud
"JUVI",,"Juniperus virginiana L.",eastern redcedar
"JUVIV",,"Juniperus virginiana L. var. virginiana ",eastern redcedar
"MIRU5",,"Mimosa rupertiana B.L. Turner",eastern sensitive plant
"FOAC",,"Forestiera acuminata (Michx.) Poir.",eastern swampprivet
"CABL",,"Carex blanda Dewey",eastern woodland sedge
"CHEA",,"Cheilanthes eatonii Baker",Eaton's lipfern
"ASPL",,"Asplenium platyneuron (L.) Britton, Sterns & Poggenb.",ebony spleenwort
