Search type: State
Accepted Symbol,Synonym,Scientific Name,Common Name
"PAMIM",,"Panicum miliaceum L. ssp. miliaceum ",broomcorn millet
"ANVI2",,"Andropogon virginicus L.",broomsedge bluestem
"ANVIV",,"Andropogon virginicus L. var. virginicus ",broomsedge bluestem
"BRJU",,"Brassica juncea (L.) Czern.",brown mustard
"CLBR7",,"Clinopodium brownei (Sw.) Kuntze",Browne's savory
"ACWR5",,"Acourtia wrightii (A. Gray) Reveal & R.M. King",brownfoot
"RHCA12",,"Rhynchospora capitellata (Michx.) Vahl",brownish beaksedge
"STPA4",,"Stephanomeria pauciflora (Torr.) A. Nelson",brownplume wirelettuce
"PAPL3",,"Paspalum plicatulum Michx.",brownseed paspalum
"URFU2",,"Urochloa fusca (Sw.) B.F. Hansen & Wunderlin",browntop signalgrass
"LAAC",,"Lantana achyranthifolia Desf.",brushland shrubverbena
"PEBU",,"Penstemon buckleyi Pennell",Buckley's beardtongue
"TRRE2",,"Trifolium reflexum L.",buffalo clover
"SORO",,"Solanum rostratum Dunal",buffalobur nightshade
"BODA2",,"Bouteloua dactyloides (Nutt.) J.T. Columbus",buffalograss
"PECI",,"Pennisetum ciliare (L.) Link",buffelgrass
"RHPH2",,"Rhynchosida physocalyx (A. Gray) Fryxell",buffpetal
"PABU",,"Panicum bulbosum Kunth",bulb panicgrass
"OPCR",,"Ophioglossum crotalophoroides Walter",bulbous adderstongue
"CABU3",,"Cardamine bulbosa (Schreb. ex Muhl.) Britton, Sterns & Poggenb.",bulbous bittercress
"LUBU",,"Luzula bulbosa (Alph. Wood) Smyth & Smyth",bulbous woodrush
"MUEM",,"Muhlenbergia emersleyi Vasey",bullgrass
"SALA",,"Sagittaria lancifolia L.",bulltongue arrowhead
"SALAM2",,"Sagittaria lancifolia L. ssp. media (Micheli) Bogin",bulltongue arrowhead
"SEAD",,"Setaria adhaerens (Forssk.) Chiov.",bur bristlegrass
"QUMAM",,"Quercus macrocarpa Michx. var. macrocarpa ",bur oak
"QUMA2",,"Quercus macrocarpa Michx.",bur oak
"MEPO3",,"Medicago polymorpha L.",burclover
"BASC5",,"Bassia scoparia (L.) A.J. Scott",burningbush
"SCBR2",,"Scleropogon brevifolius Phil.",burrograss
"EUAM9",,"Euonymus americanus L.",bursting-heart
"CRFR",,"Croton fruticulosus Engelm. ex Torr.",bush croton
"IPLE",,"Ipomoea leptophylla Torr.",bush morning-glory
"MUPO2",,"Muhlenbergia porteri Scribn. ex Beal",bush muhly
"CUPEP3",,"Cuscuta pentagona Engelm. var. pubescens (Engelm.) Yunck.",bushclover dodder
"CABU5",,"Carex bushii Mack.",Bush's sedge
"FUBU",,"Fuirena bushii Kral",Bush's umbrella-sedge
"ANGL2",,"Andropogon glomeratus (Walter) Britton, Sterns & Poggenb.",bushy bluestem
"ERSU8",,"Eriogonum suffruticosum S. Watson",bushy buckwheat
"EULE4",,"Euthamia leptocephala (Torr. & A. Gray) Greene ex Porter & Britton",bushy goldentop
"PORA3",,"Polygonum ramosissimum Michx.",bushy knotweed
"BOFR",,"Borrichia frutescens (L.) DC.",bushy seaside tansy
"ASTU",,"Asclepias tuberosa L.",butterfly milkweed
"ASTUI",,"Asclepias tuberosa L. ssp. interior Woodson",butterfly milkweed
"PAGL17",,"Packera glabella (Poir.) C. Jeffrey",butterweed
"ERYU",,"Eryngium yuccifolium Michx.",button eryngo
"OPEN3",,"Opuntia engelmannii Salm-Dyck ex Engelm.",cactus apple
"OPENE",,"Opuntia engelmannii Salm-Dyck ex Engelm. var. engelmannii ",cactus apple
"LAHI2",,"Lathyrus hirsutus L.",Caley pea
"SYLA4",,"Symphyotrichum lateriflorum (L.) Á. Löve & D. Löve",calico aster
"SYLAL7",,"Symphyotrichum lateriflorum (L.) Á. Löve & D. Löve var. lateriflorum ",calico aster
"AMCA",,"Amaranthus californicus (Moq.) S. Watson",California amaranth
"BRCA3",,"Brickellia californica (Torr. & A. Gray) A. Gray",California brickellbush
"BRCAC",,"Brickellia californica (Torr. & A. Gray) A. Gray var. californica ",California brickellbush
"SCCA11",,"Schoenoplectus californicus (C.A. Mey.) Palla",California bulrush
"KACA",,"Kallstroemia californica (S. Watson) Vail",California caltrop
"LYCA4",,"Lythrum californicum Torr. & A. Gray",California loosestrife
"PLHO",,"Plantago hookeriana Fisch. & C.A. Mey.",California plantain
"ALMA12",,"Alhagi maurorum Medik.",camelthorn
"RAPH2",,"Rayjacksonia phyllocephala (DC.) R.L. Hartm. & M.A. Lane",camphor daisy
"PLCA7",,"Pluchea camphorata (L.) DC.",camphor pluchea
"CICA",,"Cinnamomum camphora (L.) J. Presl",camphortree
"HESU3",,"Heterotheca subaxillaris (Lam.) Britton & Rusby",camphorweed
"TECA3",,"Teucrium canadense L.",Canada germander
"TECAC",,"Teucrium canadense L. var. canadense ",Canada germander
"SOAL6",,"Solidago altissima L.",Canada goldenrod
"SOCA6",,"Solidago canadensis L.",Canada goldenrod
"LACA",,"Lactuca canadensis L.",Canada lettuce
"ELGE",,"Eleocharis geniculata (L.) Roem. & Schult.",Canada spikesedge
"NUCA",,"Nuttallanthus canadensis (L.) D.A. Sutton",Canada toadflax
"ELCA4",,"Elymus canadensis L.",Canada wildrye
"SACA15",,"Sanicula canadensis L.",Canadian blacksnakeroot
"CRCA9",,"Cryptotaenia canadensis (L.) DC.",Canadian honewort
"COCA5",,"Conyza canadensis (L.) Cronquist",Canadian horseweed
"PECA",,"Pedicularis canadensis L.",Canadian lousewort
"PECAC3",,"Pedicularis canadensis L. ssp. canadensis ",Canadian lousewort
"RUHY",,"Rumex hymenosepalus Torr.",canaigre dock
"EUAN3",,"Euphorbia antisyphilitica Zucc.",candelilla
"CYKL",,"Cylindropuntia kleiniae (DC.) F.M. Knuth",candle cholla
"BOBA3",,"Bothriochloa barbinodis (Lag.) Herter",cane bluestem
"CUME",,"Cucumis melo L.",cantaloupe
"VIAR2",,"Vitis arizonica Engelm.",canyon grape
"SALY",,"Salvia lycioides A. Gray",canyon sage
"TRLE5",,"Tradescantia leiandra Torr.",canyon spiderwort
"BUCI",,"Bulbostylis ciliatifolia (Elliott) Fernald",capillary hairsedge
"BUCIC",,"Bulbostylis ciliatifolia (Elliott) Fernald var. coarctata (Elliott) Kral",capillary hairsedge
"BUCIC2",,"Bulbostylis ciliatifolia (Elliott) Fernald var. ciliatifolia ",capillary hairsedge
"SILA2",,"Silene laciniata Cav.",cardinal catchfly
"SILAG2",,"Silene laciniata Cav. ssp. greggii (A. Gray) C.L. Hitchc. & Maguire",cardinal catchfly
"LOCA2",,"Lobelia cardinalis L.",cardinalflower
"ACRA",,"Acalypha radians Torr.",cardinal's feather
"AMPA",,"Amaranthus palmeri S. Watson",carelessweed
"CYXA2",,"Cyclachaena xanthiifolia (Nutt.) Fresen.",carelessweed
"ANCA9",,"Anemone caroliniana Walter",Carolina anemone
"FRCA3",,"Fraxinus caroliniana Mill.",Carolina ash
"TIAMC",,"Tilia americana L. var. caroliniana (Mill.) Castigl.",Carolina basswood
"MOCA",,"Modiola caroliniana (L.) G. Don",Carolina bristlemallow
"FRCA13",,"Frangula caroliniana (Walter) A. Gray",Carolina buckthorn
"PHCA6",,"Phalaris caroliniana Walter",Carolina canarygrass
"TRCA6",,"Trifolium carolinianum Michx.",Carolina clover
"COCA",,"Cocculus carolinus (L.) DC.",Carolina coralbead
"DIPU9",,"Digitaria pubiflora (Vasey) Wipff",Carolina crabgrass
"PYCA2",,"Pyrrhopappus carolinianus (Walter) DC.",Carolina desert-chicory
"LYCA2",,"Lycium carolinianum Walter",Carolina desert-thorn
"LYCAQ",,"Lycium carolinianum Walter var. quadrifidum (Dunal) C.L. Hitchc.",Carolina desert-thorn
"ELCA3",,"Elephantopus carolinianus Raeusch.",Carolina elephantsfoot
"CACA",,"Cabomba caroliniana A. Gray",Carolina fanwort
"CACAC4",,"Cabomba caroliniana A. Gray var. caroliniana ",Carolina fanwort
"ALCA4",,"Alopecurus carolinianus Walter",Carolina foxtail
"HECA4",,"Helianthemum carolinianum (Walter) Michx.",Carolina frostweed
"GECA5",,"Geranium carolinianum L.",Carolina geranium
"GECAC4",,"Geranium carolinianum L. var. carolinianum ",Carolina geranium
"SOCA3",,"Solanum carolinense L.",Carolina horsenettle
"SOCAC4",,"Solanum carolinense L. var. carolinense ",Carolina horsenettle
"DECA3",,"Delphinium carolinianum Walter",Carolina larkspur
"DECAV",,"Delphinium carolinianum Walter ssp. vimineum (D. Don) Warnock",Carolina larkspur
"DECAV2",,"Delphinium carolinianum Walter ssp. virescens (Nutt.) R.E. Brooks",Carolina larkspur
"PRCA",,"Prunus caroliniana Aiton",Carolina laurelcherry
"PHCA9",,"Phyllanthus caroliniensis Walter",Carolina leaf-flower
"PHCAC",,"Phyllanthus caroliniensis Walter ssp. caroliniensis ",Carolina leaf-flower
"LIMI",,"Lilium michauxii Poir.",Carolina lily
"AZCA",,"Azolla caroliniana Willd.",Carolina mosquitofern
"DICA3",,"Dichondra carolinensis Michx.",Carolina ponysfoot
"LICA13",,"Lithospermum caroliniense (Walter ex J.F. Gmel.) MacMill.",Carolina puccoon
"LICAC8",,"Lithospermum caroliniense (Walter ex J.F. Gmel.) MacMill. var. caroliniense ",Carolina puccoon
"ROCA4",,"Rosa carolina L.",Carolina rose
"ROCAC",,"Rosa carolina L. var. carolina ",Carolina rose
"CACA15",,"Carex caroliniana Schwein.",Carolina sedge
"VICA2",,"Vicia caroliniana Walter",Carolina vetch
"HYSC",,"Hymenopappus scabiosaeus L'Hér.",Carolina woollywhite
"HYSCC",,"Hymenopappus scabiosaeus L'Hér. var. corymbosus (Torr. & A. Gray) B.L. Turner",Carolina woollywhite
"SCMA2",,"Scrophularia marilandica L.",carpenter's square
"HYCA18",,"Hymenopappus carrizoanus B.L. Turner",Carrizo Sands woollywhite
"PRCA5",,"Prenanthes carrii Singhurst, O'Kennon & W.C. Holmes",Carr's rattlesnakeroot
"ARCA14",,"Artemisia carruthii Alph. Wood ex Carruth.",Carruth's sagewort
"RICO3",,"Ricinus communis L.",castorbean
"SMGL",,"Smilax glauca Walter",cat greenbrier
"LELE2",,"Leersia lenticularis Michx.",catchfly grass
"EUEX5",,"Eustoma exaltatum (L.) Salisb. ex G. Don",catchfly prairie gentian
"SEGR4",,"Senegalia greggii (A. Gray) Britton & Rose",catclaw acacia
"SEWR4",,"Senegalia wrightii (Benth.) Britton & Rose",catclaw acacia
"MIAC3",,"Mimosa aculeaticarpa Ortega",catclaw mimosa
"MIACB",,"Mimosa aculeaticarpa Ortega var. biuncifera (Benth.) Barneby",catclaw mimosa
"PHCO2",,"Phacelia congesta Hook.",caterpillars
"NECA2",,"Nepeta cataria L.",catnip
"CATY",,"Carex typhina Michx.",cattail sedge
"BOBL",,"Bothriochloa bladhii (Retz.) S.T. Blake",Caucasian bluestem
"ULCR",,"Ulmus crassifolia Nutt.",cedar elm
"DIPE4",,"Dichanthelium pedicellatum (Vasey) Gould",cedar rosette grass
"SARO3",,"Salvia roemeriana Scheele",cedar sage
"CAPL3",,"Carex planostachys Kunze",cedar sedge
"BRTRP",,"Brazoria truncata (Benth.) Engelm. & A. Gray var. pulcherrima (Lundell) M.W. Turner",Centerville brazos-mint
"ANMI4",,"Anagallis minima (L.) Krause",chaffweed
"SCAM6",,"Schoenoplectus americanus (Pers.) Volkart ex Schinz & R. Keller",chairmaker's bulrush
"HYTE2",,"Hymenopappus tenuifolius Pursh",Chalk Hill hymenopappus
"PHUR",,"Phyllanthus urinaria L.",chamber bitter
"AQCHC",,"Aquilegia chrysantha A. Gray var. chaplinei (Standl. ex Payson) Lott",Chaplin's golden columbine
"POCH2",,"Poa chapmaniana Scribn.",Chapman's bluegrass
"PLCH2",,"Platanthera chapmanii (Small) Luer",Chapman's fringed orchid
"SIAR4",,"Sinapis arvensis L.",charlock mustard
"ARFI",,"Ariocarpus fissuratus (Engelm.) K. Schum.",chautle livingrock
"BRTE",,"Bromus tectorum L.",cheatgrass
"MAPA5",,"Malva parviflora L.",cheeseweed mallow
"ROLA",,"Rosa laevigata Michx.",Cherokee rose
"CACH3",,"Carex cherokeensis Schwein.",Cherokee sedge
"PRAN3",,"Prunus angustifolia Marshall",Chickasaw plum
"SPZE",,"Sphenoclea zeylanica Gaertn.",chickenspike
"MEOL",,"Mentzelia oligosperma Nutt. ex Sims",chickenthief
"MAPIC",,"Machaeranthera pinnatifida (Hook.) Shinners ssp. pinnatifida var. chihuahuana B.L. Turner & R.L. Hartm.",Chihuahua tansyaster
"FRPA4",,"Fraxinus papillosa Lingelsh.",Chihuahuan ash
"NECO5",,"Neolloydia conoidea (DC.) Britton & Rose",Chihuahuan beehive
"GLUN",,"Glandulicactus uncinatus (Galeotti) Backeb.",Chihuahuan fishhook cactus
"GLUNW",,"Glandulicactus uncinatus (Galeotti) Backeb. var. wrightii (Engelm.) Backeb.",Chihuahuan fishhook cactus
"ERER",,"Eragrostis erosa Scribn.",Chihuahuan lovegrass
"MEAZ",,"Melia azedarach L.",Chinaberrytree
"QULO2",,"Quincula lobata (Torr.) Raf.",Chinese lantern
"LISI",,"Ligustrum sinense Lour.",Chinese privet
"TRSE6",,"Triadica sebifera (L.) Small",Chinese tallow
"BORA4",,"Bouteloua ramosa Scribn. ex Vasey",Chino grama
"CAPU9",,"Castanea pumila (L.) Mill.",chinquapin
"CAPUP3",,"Castanea pumila (L.) Mill. var. pumila ",chinquapin
"QUMU",,"Quercus muehlenbergii Engelm.",chinquapin oak
"CLLO",,"Cleomella longipes Torr.",Chiricahua Mountain stinkweed
"ERHE8",,"Eriogonum hemipterum (Torr.) S. Stokes",Chisos Mountain buckwheat
"ALHO4",,"Allowissadula holosericea (Scheele) D.M. Bates",Chisos Mountain false Indianmallow
"ARCH2",,"Argemone chisosensis G.B. Ownbey",Chisos Mountain pricklypoppy
"ACANC3",,"Acaciella angustissima (Mill.) Britton & Rose var. chisosiana (Isely) B.L. Turner",Chisos prairie acacia
"QUGR2",,"Quercus gravesii Sudw.",Chisos red oak
"PRVI",,"Prunus virginiana L.",chokecherry
"CYLE8",,"Cylindropuntia leptocaulis (DC.) F.M. Knuth",Christmas cactus
"POAC4",,"Polystichum acrostichoides (Michx.) Schott",Christmas fern
"POACA",,"Polystichum acrostichoides (Michx.) Schott var. acrostichoides ",Christmas fern
"PHTO2",,"Phoradendron tomentosum (DC.) Engelm. ex A. Gray",Christmas mistletoe
"ARDI4",,"Aristida dichotoma Michx.",churchmouse threeawn
"ARDID",,"Aristida dichotoma Michx. var. dichotoma ",churchmouse threeawn
"OSCI",,"Osmunda cinnamomea L.",cinnamon fern
"OSCIC",,"Osmunda cinnamomea L. var. cinnamomea ",cinnamon fern
"DYPU",,"Dysphania pumilio (R. Br.) Mosyakin & Clemants",clammy goosefoot
"PHHE5",,"Physalis heterophylla Nees",clammy groundcherry
"GRNE",,"Gratiola neglecta Torr.",clammy hedgehyssop
"EPAN",,"Ephedra antisyphilitica Berl. ex C.A. Mey.",clapweed
"DRAM",,"Dracopis amplexicaulis (Vahl) Cass.",clasping coneflower
"ASAM",,"Asclepias amplexicaulis Sm.",clasping milkweed
"TRPE4",,"Triodanis perfoliata (L.) Nieuwl.",clasping Venus' looking-glass
"FLCH",,"Flaveria chlorifolia A. Gray",clasping yellowtops
"HYGY",,"Hypericum gymnanthum Engelm. & A. Gray",claspingleaf St. Johnswort
"HEVI5",,"Heterotheca viscida (A. Gray) V.L. Harms",cliff false goldenaster
"FERU",,"Fendlera rupicola A. Gray",cliff fendlerbush
"MUPO",,"Muhlenbergia polycaulis Scribn.",cliff muhly
"CODI5",,"Commelina diffusa Burm. f.",climbing dayflower
"CODID3",,"Commelina diffusa Burm. f. var. diffusa ",climbing dayflower
"TRDI",,"Trachelospermum difforme (Walter) A. Gray",climbing dogbane
"POSC3",,"Polygonum scandens L.",climbing false buckwheat
"MISC",,"Mikania scandens (L.) Willd.",climbing hempvine
"ROSE2",,"Rosa setigera Michx.",climbing rose
"BOSC",,"Boerhavia scandens L.",climbing wartclub
"RHGL3",,"Rhynchospora glomerata (L.) Vahl",clustered beaksedge
"SAOD",,"Sanicula odorata (Raf.) K.M. Pryer & L.R. Phillippe",clustered blacksnakeroot
"FEPA2",,"Festuca paradoxa Desv.",clustered fescue
"OLUN",,"Oldenlandia uniflora L.",clustered mille graines
"SAWH2",,"Salvia whitehousei G. Alziar",clustered sage
"FLTR",,"Flaveria trinervia (Spreng.) C. Mohr",clustered yellowtops
"MEPA4",,"Mentzelia pachyrhiza I.M. Johnst.",Coahuila blazingstar
"ECWA",,"Echinochloa walteri (Pursh) A. Heller",coast cockspur grass
"INMI",,"Indigofera miniata Ortega",coastal indigo
"ERRE",,"Eragrostis refracta (Muhl.) Scribn.",coastal lovegrass
"CACR5",,"Carex crebriflora Wiegand",coastal plain sedge
"SACA5",,"Salix caroliniana Michx.",coastal plain willow
"XYAM",,"Xyris ambigua Bey. ex Kunth",coastal plain yelloweyed grass
"CESP4",,"Cenchrus spinifex Cav.",coastal sandbur
"PECO4",,"Penstemon cobaea Nutt.",cobaea beardtongue
"PEDA",,"Penstemon dasyphyllus A. Gray",Cochise beardtongue
"ASCO42",,"Astrolepis cochisensis (Goodding) Benham & Windham",Cochise scaly cloakfern
"PHMAC",,"Phoradendron macrophyllum (Engelm.) Cockerell ssp. cockerellii (Trel.) Wiens",Cockerell's mistletoe
"HACR3",,"Haplophyton crooksii (L.D. Benson) L.D. Benson",cockroachplant
"CRCR2",,"Crataegus crus-galli L.",cockspur hawthorn
"HYFL",,"Hymenopappus flavescens A. Gray",collegeflower
"HYFLC",,"Hymenopappus flavescens A. Gray var. canotomentosus ",collegeflower
"HYFLF",,"Hymenopappus flavescens A. Gray var. flavescens ",collegeflower
"CUCA4",,"Cuphea carthagenensis (Jacq.) J.F. Macbr.",Colombian waxweed
"PHMA18",,"Phoradendron macrophyllum (Engelm.) Cockerell",Colorado Desert mistletoe
"MIMU",,"Mirabilis multiflora (Torr.) A. Gray",Colorado four o'clock
"MIMUM",,"Mirabilis multiflora (Torr.) A. Gray var. multiflora ",Colorado four o'clock
"THAM4",,"Thelesperma ambiguum A. Gray",Colorado greenthread
"TRCO5",,"Triodanis coloradoensis (Buckley) McVaugh",Colorado Venus' looking-glass
"WOCO",,"Wolffia columbiana Karst.",Columbian watermeal
"ESAL",,"Escobaria albicolumnaria Hester",column foxtail cactus
"DARE2",,"Dalea reverchonii (S. Watson) Shinners",Comanche Peak prairie clover
"PRPE",,"Proserpinaca pectinata Lam.",combleaf mermaidweed
"AUPE",,"Aureolaria pectinata (Nutt.) Pennell",combleaf yellow false foxglove
"VISO",,"Viola sororia Willd.",common blue violet
"EUPE3",,"Eupatorium perfoliatum L.",common boneset
"EUPEP",,"Eupatorium perfoliatum L. var. perfoliatum ",common boneset
"CEOC2",,"Cephalanthus occidentalis L.",common buttonbush
"AXFI",,"Axonopus fissifolius (Raddi) Kuhlm.",common carpetgrass
"SIGA",,"Silene gallica L.",common catchfly
"STME2",,"Stellaria media (L.) Vill.",common chickweed
"POSI2",,"Potentilla simplex Michx.",common cinquefoil
"AGGI",,"Agrostemma githago L.",common corncockle
"TAOF",,"Taraxacum officinale F.H. Wigg.",common dandelion
"TAOFO",,"Taraxacum officinale F.H. Wigg. ssp. officinale ",common dandelion
"ERGA",,"Erucastrum gallicum (Willd.) O.E. Schulz",common dogmustard
"SPPO",,"Spirodela polyrrhiza (L.) Schleid.",common duckmeat
"LIUS",,"Linum usitatissimum L.",common flax
"GOGL",,"Gomphrena globosa L.",common globe amaranth
"HYHI2",,"Hypoxis hirsuta (L.) Coville",common goldstar
"CEOC",,"Celtis occidentalis L.",common hackberry
"SCDU2",,"Sclerochloa dura (L.) P. Beauv.",common hardgrass
"PTTR",,"Ptelea trifoliata L.",common hoptree
"PTTRA",,"Ptelea trifoliata L. ssp. angustifolia (Benth.) V. Bailey",common hoptree
"PTTRA2",,"Ptelea trifoliata L. ssp. angustifolia (Benth.) V. Bailey var. angustifolia (Benth.) M.E. Jones",common hoptree
"PTTRP3",,"Ptelea trifoliata L. ssp. angustifolia (Benth.) V. Bailey var. persicifolia (Greene) V. Bailey",common hoptree
"PTTRT",,"Ptelea trifoliata L. ssp. trifoliata ",common hoptree
"PTTRM",,"Ptelea trifoliata L. ssp. trifoliata var. mollis Torr. & A. Gray",common hoptree
"ATFI",,"Athyrium filix-femina (L.) Roth",common ladyfern
"ADCA",,"Adiantum capillus-veneris L.",common maidenhair
"MECA3",,"Menispermum canadense L.",common moonseed
"CEFO2",,"Cerastium fontanum Baumg.",common mouse-ear chickweed
"VETH",,"Verbascum thapsus L.",common mullein
"AVSA",,"Avena sativa L.",common oat
"PYCO",,"Pyrus communis L.",common pear
"LEDE",,"Lepidium densiflorum Schrad.",common pepperweed
"DIVI5",,"Diospyros virginiana L.",common persimmon
"PLMA2",,"Plantago major L.",common plantain
"PHAU7",,"Phragmites australis (Cav.) Trin. ex Steud.",common reed
"JUEF",,"Juncus effusus L.",common rush
"PRVU",,"Prunella vulgaris L.",common selfheal
"SOOL",,"Sonchus oleraceus L.",common sowthistle
"ELPA3",,"Eleocharis palustris (L.) Roem. & Schult.",common spikerush
"ELPAP",,"Eleocharis palustris (L.) Roem. & Schult. var. palustris ",common spikerush
"HEAN3",,"Helianthus annuus L.",common sunflower
"SYTI",,"Symplocos tinctoria (L.) L'Hér.",common sweetleaf
"SCPU10",,"Schoenoplectus pungens (Vahl) Palla",common threesquare
"SCPUL4",,"Schoenoplectus pungens (Vahl) Palla var. longispicatus (Britton) S.G. Sm.",common threesquare
"HOLA",,"Holcus lanatus L.",common velvetgrass
"EICR",,"Eichhornia crassipes (Mart.) Solms",common water hyacinth
"TRAE",,"Triticum aestivum L.",common wheat
"ILVE",,"Ilex verticillata (L.) A. Gray",common winterberry
"LYPH",,"Lycurus phleoides Kunth",common wolfstail
"ACMI2",,"Achillea millefolium L.",common yarrow
"CUCO2",,"Cuscuta compacta Juss. ex Choisy",compact dodder
"CUCOC",,"Cuscuta compacta Juss. ex Choisy var. compacta ",compact dodder
"DACO2",,"Dalea compacta Spreng.",compact prairie clover
"DACOC",,"Dalea compacta Spreng. var. compacta ",compact prairie clover
"DACOP",,"Dalea compacta Spreng. var. pubescens (A. Gray) Barneby",compact prairie clover
"SPCOC2",,"Sporobolus compositus (Poir.) Merr. var. compositus ",composite dropseed
"SPCO16",,"Sporobolus compositus (Poir.) Merr.",composite dropseed
"ELTU",,"Eleocharis tuberculosa (Michx.) Roem. & Schult.",cone-cup spikerush
"DECO2",,"Desmanthus cooleyi (Eaton) Trel.",Cooley's bundleflower
"CEDE4",,"Ceratophyllum demersum L.",coon's tail
"NOCO5",,"Notholaena copelandii C.C. Hall",Copeland's cloak fern
"BOHI",,"Bommeria hispida (Mett. ex Kuhn) Underw.",copper fern
"SPAN3",,"Sphaeralcea angustifolia (Cav.) G. Don",copper globemallow
"ZELO",,"Zephyranthes longifolia Hemsl.",copper zephyrlily
"SMWA",,"Smilax walteri Pursh",coral greenbrier
"SYOR",,"Symphoricarpos orbiculatus Moench",coralberry
"PAPA22",,"Passiflora pallida L.",corkystem passionflower
"BUAR3",,"Buglossoides arvensis (L.) I.M. Johnst.",corn gromwell
"VEAR",,"Veronica arvensis L.",corn speedwell
"ERCO21",,"Eriogonum correllii Reveal",Correll's buckwheat
"ECVIC",,"Echinocereus viridiflorus Engelm. var. correllii L.D. Benson",Correll's hedgehog cactus
"ARCO8",,"Aristolochia coryi I.M. Johnst.",Cory's dutchman's pipe
"PHCO14",,"Phoradendron coryae Trel.",Cory's mistletoe
"BOMA7",,"Bolboschoenus maritimus (L.) Palla",cosmopolitan bulrush
"COPA13",,"Cottea pappophoroides Kunth",cotta grass
"PSST7",,"Pseudognaphalium stramineum (Kunth) Anderb.",cottonbatting plant
"BRCO",,"Brickellia coulteri A. Gray",Coulter's brickellbush
