Search type: State
Accepted Symbol,Synonym,Scientific Name,Common Name
"LYCA4",,"Lythrum californicum Torr. & A. Gray",California loosestrife
"PLHO",,"Plantago hookeriana Fisch. & C.A. Mey.",California plantain
"RAPH2",,"Rayjacksonia phyllocephala (DC.) R.L. Hartm. & M.A. Lane",camphor daisy
"PLCA7",,"Pluchea camphorata (L.) DC.",camphor pluchea
"HESU3",,"Heterotheca subaxillaris (Lam.) Britton & Rusby",camphorweed
"XASTC",,"Xanthium strumarium L. var. canadense (Mill.) Torr. & A. Gray",Canada cocklebur
"TECA3",,"Teucrium canadense L.",Canada germander
"TECAC",,"Teucrium canadense L. var. canadense ",Canada germander
"SOCA6",,"Solidago canadensis L.",Canada goldenrod
"SOAL6",,"Solidago altissima L.",Canada goldenrod
"LACA",,"Lactuca canadensis L.",Canada lettuce
"ELGE",,"Eleocharis geniculata (L.) Roem. & Schult.",Canada spikesedge
"NUCA",,"Nuttallanthus canadensis (L.) D.A. Sutton",Canada toadflax
"ELCA4",,"Elymus canadensis L.",Canada wildrye
"SACA15",,"Sanicula canadensis L.",Canadian blacksnakeroot
"COCA5",,"Conyza canadensis (L.) Cronquist",Canadian horseweed
"PECA",,"Pedicularis canadensis L.",Canadian lousewort
"PECAC3",,"Pedicularis canadensis L. ssp. canadensis ",Canadian lousewort
"ASCAC6",,"Astragalus canadensis L. var. canadensis ",Canadian milkvetch
"ASCA11",,"Astragalus canadensis L.",Canadian milkvetch
"RUHY",,"Rumex hymenosepalus Torr.",canaigre dock
"SCET2",,"Schoenoplectus etuberculatus (Steud.) Soják",Canby's bulrush
"PONA2",,"Polygala nana (Michx.) DC.",candyroot
"BOBA3",,"Bothriochloa barbinodis (Lag.) Herter",cane bluestem
"CUME",,"Cucumis melo L.",cantaloupe
"BUCI",,"Bulbostylis ciliatifolia (Elliott) Fernald",capillary hairsedge
"LOCA2",,"Lobelia cardinalis L.",cardinalflower
"ACRA",,"Acalypha radians Torr.",cardinal's feather
"AMPA",,"Amaranthus palmeri S. Watson",carelessweed
"ANCA9",,"Anemone caroliniana Walter",Carolina anemone
"TIAMC",,"Tilia americana L. var. caroliniana (Mill.) Castigl.",Carolina basswood
"MOCA",,"Modiola caroliniana (L.) G. Don",Carolina bristlemallow
"FRCA13",,"Frangula caroliniana (Walter) A. Gray",Carolina buckthorn
"PHCA6",,"Phalaris caroliniana Walter",Carolina canarygrass
"TRCA6",,"Trifolium carolinianum Michx.",Carolina clover
"COCA",,"Cocculus carolinus (L.) DC.",Carolina coralbead
"DIPU9",,"Digitaria pubiflora (Vasey) Wipff",Carolina crabgrass
"VEWA",,"Verbesina walteri Shinners",Carolina crownbeard
"PYCA2",,"Pyrrhopappus carolinianus (Walter) DC.",Carolina desert-chicory
"LYCA2",,"Lycium carolinianum Walter",Carolina desert-thorn
"LYCAQ",,"Lycium carolinianum Walter var. quadrifidum (Dunal) C.L. Hitchc.",Carolina desert-thorn
"DRRE2",,"Draba reptans (Lam.) Fernald",Carolina draba
"ELCA3",,"Elephantopus carolinianus Raeusch.",Carolina elephantsfoot
"STCA6",,"Stylodon carneus (Medik.) Moldenke",Carolina false vervain
"CACA",,"Cabomba caroliniana A. Gray",Carolina fanwort
"CACAC4",,"Cabomba caroliniana A. Gray var. caroliniana ",Carolina fanwort
"FICA3",,"Fimbristylis caroliniana (Lam.) Fernald",Carolina fimbry
"ALCA4",,"Alopecurus carolinianus Walter",Carolina foxtail
"HECA4",,"Helianthemum carolinianum (Walter) Michx.",Carolina frostweed
"GECA5",,"Geranium carolinianum L.",Carolina geranium
"GECAC4",,"Geranium carolinianum L. var. carolinianum ",Carolina geranium
"ILAM",,"Ilex ambigua (Michx.) Torr.",Carolina holly
"SOCA3",,"Solanum carolinense L.",Carolina horsenettle
"SOCAC4",,"Solanum carolinense L. var. carolinense ",Carolina horsenettle
"DECA3",,"Delphinium carolinianum Walter",Carolina larkspur
"DECAC3",,"Delphinium carolinianum Walter ssp. carolinianum ",Carolina larkspur
"DECAV",,"Delphinium carolinianum Walter ssp. vimineum (D. Don) Warnock",Carolina larkspur
"DECAV2",,"Delphinium carolinianum Walter ssp. virescens (Nutt.) R.E. Brooks",Carolina larkspur
"PRCA",,"Prunus caroliniana Aiton",Carolina laurelcherry
"PHCA9",,"Phyllanthus caroliniensis Walter",Carolina leaf-flower
"PHCAC",,"Phyllanthus caroliniensis Walter ssp. caroliniensis ",Carolina leaf-flower
"LIMI",,"Lilium michauxii Poir.",Carolina lily
"AZCA",,"Azolla caroliniana Willd.",Carolina mosquitofern
"DICA3",,"Dichondra carolinensis Michx.",Carolina ponysfoot
"LICA13",,"Lithospermum caroliniense (Walter ex J.F. Gmel.) MacMill.",Carolina puccoon
"LICAC8",,"Lithospermum caroliniense (Walter ex J.F. Gmel.) MacMill. var. caroliniense ",Carolina puccoon
"CACA15",,"Carex caroliniana Schwein.",Carolina sedge
"VICA2",,"Vicia caroliniana Walter",Carolina vetch
"RUCA4",,"Ruellia caroliniensis (J.F. Gmel.) Steud.",Carolina wild petunia
"HYSC",,"Hymenopappus scabiosaeus L'Hér.",Carolina woollywhite
"HYSCC",,"Hymenopappus scabiosaeus L'Hér. var. corymbosus (Torr. & A. Gray) B.L. Turner",Carolina woollywhite
"XYCA",,"Xyris caroliniana Walter",Carolina yelloweyed grass
"GYST",,"Gymnostyles stolonifera (Brot.) Tutin",carpet burrweed
"HYCA18",,"Hymenopappus carrizoanus B.L. Turner",Carrizo Sands woollywhite
"RICO3",,"Ricinus communis L.",castorbean
"SMGL",,"Smilax glauca Walter",cat greenbrier
"VIPA7",,"Vitis palmata Vahl",catbird grape
"LELE2",,"Leersia lenticularis Michx.",catchfly grass
"EUEX5",,"Eustoma exaltatum (L.) Salisb. ex G. Don",catchfly prairie gentian
"SEGR4",,"Senegalia greggii (A. Gray) Britton & Rose",catclaw acacia
"SEWR4",,"Senegalia wrightii (Benth.) Britton & Rose",catclaw acacia
"MIAC3",,"Mimosa aculeaticarpa Ortega",catclaw mimosa
"MIACB",,"Mimosa aculeaticarpa Ortega var. biuncifera (Benth.) Barneby",catclaw mimosa
"PHCO2",,"Phacelia congesta Hook.",caterpillars
"NECA2",,"Nepeta cataria L.",catnip
"CATY",,"Carex typhina Michx.",cattail sedge
"CAAN4",,"Capsicum annuum L.",cayenne pepper
"CAANG",,"Capsicum annuum L. var. glabriusculum (Dunal) Heiser & Pickersgill",cayenne pepper
"DACE2",,"Dalea ceciliana B.L. Turner",Cecilia's prairie clover
"ULCR",,"Ulmus crassifolia Nutt.",cedar elm
"DIPE4",,"Dichanthelium pedicellatum (Vasey) Gould",cedar rosette grass
"CAPL3",,"Carex planostachys Kunze",cedar sedge
"SECE",,"Secale cereale L.",cereal rye
"ANMI4",,"Anagallis minima (L.) Krause",chaffweed
"HYTE2",,"Hymenopappus tenuifolius Pursh",Chalk Hill hymenopappus
"PHUR",,"Phyllanthus urinaria L.",chamber bitter
"ECCH3",,"Echeandia chandleri (Greenm. & C.H. Thomp.) M.C. Johnst.",Chandler's craglily
"POCH2",,"Poa chapmaniana Scribn.",Chapman's bluegrass
"SIAR4",,"Sinapis arvensis L.",charlock mustard
"ARFI",,"Ariocarpus fissuratus (Engelm.) K. Schum.",chautle livingrock
"BRTE",,"Bromus tectorum L.",cheatgrass
"MAPA5",,"Malva parviflora L.",cheeseweed mallow
"CACH3",,"Carex cherokeensis Schwein.",Cherokee sedge
"PRAN3",,"Prunus angustifolia Marshall",Chickasaw plum
"SPZE",,"Sphenoclea zeylanica Gaertn.",chickenspike
"MEOL",,"Mentzelia oligosperma Nutt. ex Sims",chickenthief
"CIIN",,"Cichorium intybus L.",chicory
"MEAZ",,"Melia azedarach L.",Chinaberrytree
"QULO2",,"Quincula lobata (Torr.) Raf.",Chinese lantern
"FISI2",,"Firmiana simplex (L.) W. Wight",Chinese parasoltree
"PICH4",,"Pistacia chinensis Bunge",Chinese pistache
"LISI",,"Ligustrum sinense Lour.",Chinese privet
"TRSE6",,"Triadica sebifera (L.) Small",Chinese tallow
"WISI",,"Wisteria sinensis (Sims) DC.",Chinese wisteria
"CAPU9",,"Castanea pumila (L.) Mill.",chinquapin
"CAPUP3",,"Castanea pumila (L.) Mill. var. pumila ",chinquapin
"QUMU",,"Quercus muehlenbergii Engelm.",chinquapin oak
"CYLE8",,"Cylindropuntia leptocaulis (DC.) F.M. Knuth",Christmas cactus
"LENE",,"Leonotis nepetifolia (L.) R. Br.",Christmas candlestick
"POAC4",,"Polystichum acrostichoides (Michx.) Schott",Christmas fern
"POACA",,"Polystichum acrostichoides (Michx.) Schott var. acrostichoides ",Christmas fern
"PHTO2",,"Phoradendron tomentosum (DC.) Engelm. ex A. Gray",Christmas mistletoe
"ARDI4",,"Aristida dichotoma Michx.",churchmouse threeawn
"ARDID",,"Aristida dichotoma Michx. var. dichotoma ",churchmouse threeawn
"OSCI",,"Osmunda cinnamomea L.",cinnamon fern
"OSCIC",,"Osmunda cinnamomea L. var. cinnamomea ",cinnamon fern
"PHHE5",,"Physalis heterophylla Nees",clammy groundcherry
"PHHEH3",,"Physalis heterophylla Nees var. heterophylla ",clammy groundcherry
"GRNE",,"Gratiola neglecta Torr.",clammy hedgehyssop
"EPAN",,"Ephedra antisyphilitica Berl. ex C.A. Mey.",clapweed
"DRAM",,"Dracopis amplexicaulis (Vahl) Cass.",clasping coneflower
"HEAM4",,"Heliotropium amplexicaule Vahl",clasping heliotrope
"ASAM",,"Asclepias amplexicaulis Sm.",clasping milkweed
"TRPE4",,"Triodanis perfoliata (L.) Nieuwl.",clasping Venus' looking-glass
"CODI5",,"Commelina diffusa Burm. f.",climbing dayflower
"CODID3",,"Commelina diffusa Burm. f. var. diffusa ",climbing dayflower
"TRDI",,"Trachelospermum difforme (Walter) A. Gray",climbing dogbane
"MISC",,"Mikania scandens (L.) Willd.",climbing hempvine
"SCPA8",,"Scirpus pallidus (Britton) Fernald",cloaked bulrush
"VECL",,"Verbena cloverae Moldenke",Clover's vervain
"RHGL3",,"Rhynchospora glomerata (L.) Vahl",clustered beaksedge
"RUCO2",,"Rumex conglomeratus Murray",clustered dock
"FEPA2",,"Festuca paradoxa Desv.",clustered fescue
"OLUN",,"Oldenlandia uniflora L.",clustered mille graines
"PYMU",,"Pycnanthemum muticum (Michx.) Pers.",clustered mountainmint
"FLTR",,"Flaveria trinervia (Spreng.) C. Mohr",clustered yellowtops
"ECWA",,"Echinochloa walteri (Pursh) A. Heller",coast cockspur grass
"INMI",,"Indigofera miniata Ortega",coastal indigo
"ERRE",,"Eragrostis refracta (Muhl.) Scribn.",coastal lovegrass
"PHLA",,"Phacelia laxa Small",coastal phacelia
"HERA5",,"Heliotropium racemosum Rose & Standl.",coastal plain heliotrope
"CACR5",,"Carex crebriflora Wiegand",coastal plain sedge
"XYAM",,"Xyris ambigua Bey. ex Kunth",coastal plain yelloweyed grass
"CESP4",,"Cenchrus spinifex Cav.",coastal sandbur
"CALA2",,"Cakile lanceolata (Willd.) O.E. Schulz",coastal searocket
"LETE4",,"Lenophyllum texanum (J.G. Sm.) Rose",coastal stonecrop
"PECO4",,"Penstemon cobaea Nutt.",cobaea beardtongue
"SOCA10",,"Solanum capsicoides All.",cockroach berry
"CRCR2",,"Crataegus crus-galli L.",cockspur hawthorn
"HYFL",,"Hymenopappus flavescens A. Gray",collegeflower
"HYFLC",,"Hymenopappus flavescens A. Gray var. canotomentosus ",collegeflower
"HYFLF",,"Hymenopappus flavescens A. Gray var. flavescens ",collegeflower
"CUCA4",,"Cuphea carthagenensis (Jacq.) J.F. Macbr.",Colombian waxweed
"THAM4",,"Thelesperma ambiguum A. Gray",Colorado greenthread
"TRCO5",,"Triodanis coloradoensis (Buckley) McVaugh",Colorado Venus' looking-glass
"WOCO",,"Wolffia columbiana Karst.",Columbian watermeal
"PRPE",,"Proserpinaca pectinata Lam.",combleaf mermaidweed
"AUPE",,"Aureolaria pectinata (Nutt.) Pennell",combleaf yellow false foxglove
"HOVU",,"Hordeum vulgare L.",common barley
"VISO",,"Viola sororia Willd.",common blue violet
"EUPE3",,"Eupatorium perfoliatum L.",common boneset
"EUPEP",,"Eupatorium perfoliatum L. var. perfoliatum ",common boneset
"AJRE",,"Ajuga reptans L.",common bugle
"CEOC2",,"Cephalanthus occidentalis L.",common buttonbush
"AXFI",,"Axonopus fissifolius (Raddi) Kuhlm.",common carpetgrass
"SIGA",,"Silene gallica L.",common catchfly
"STME2",,"Stellaria media (L.) Vill.",common chickweed
"POSI2",,"Potentilla simplex Michx.",common cinquefoil
"TAOF",,"Taraxacum officinale F.H. Wigg.",common dandelion
"TAOFO",,"Taraxacum officinale F.H. Wigg. ssp. officinale ",common dandelion
"SPPO",,"Spirodela polyrrhiza (L.) Schleid.",common duckmeat
"LEMI3",,"Lemna minor L.",common duckweed
"OEBI",,"Oenothera biennis L.",common evening primrose
"LIUS",,"Linum usitatissimum L.",common flax
"GOGL",,"Gomphrena globosa L.",common globe amaranth
"ISCO",,"Isocoma coronopifolia (A. Gray) Greene",common goldenbush
"HYHI2",,"Hypoxis hirsuta (L.) Coville",common goldstar
"PTTR",,"Ptelea trifoliata L.",common hoptree
"PTTRT",,"Ptelea trifoliata L. ssp. trifoliata ",common hoptree
"PTTRM",,"Ptelea trifoliata L. ssp. trifoliata var. mollis Torr. & A. Gray",common hoptree
"ZIZI",,"Ziziphus zizyphus (L.) Karst.",common jujube
"ATFI",,"Athyrium filix-femina (L.) Roth",common ladyfern
"ADCA",,"Adiantum capillus-veneris L.",common maidenhair
"MANE",,"Malva neglecta Wallr.",common mallow
"MECA3",,"Menispermum canadense L.",common moonseed
"CEFO2",,"Cerastium fontanum Baumg.",common mouse-ear chickweed
"VETH",,"Verbascum thapsus L.",common mullein
"AVSA",,"Avena sativa L.",common oat
"PYCO",,"Pyrus communis L.",common pear
"LEDE",,"Lepidium densiflorum Schrad.",common pepperweed
"VIMI2",,"Vinca minor L.",common periwinkle
"DIVI5",,"Diospyros virginiana L.",common persimmon
"PHAU7",,"Phragmites australis (Cav.) Trin. ex Steud.",common reed
"JUEF",,"Juncus effusus L.",common rush
"PRVU",,"Prunella vulgaris L.",common selfheal
"PRVUV",,"Prunella vulgaris L. ssp. vulgaris ",common selfheal
"SOOL",,"Sonchus oleraceus L.",common sowthistle
"ELPA3",,"Eleocharis palustris (L.) Roem. & Schult.",common spikerush
"HYPE",,"Hypericum perforatum L.",common St. Johnswort
"HEAN3",,"Helianthus annuus L.",common sunflower
"SYTI",,"Symplocos tinctoria (L.) L'Hér.",common sweetleaf
"ACRH",,"Acalypha rhomboidea Raf.",common threeseed mercury
"SCPU10",,"Schoenoplectus pungens (Vahl) Palla",common threesquare
"SCPUL4",,"Schoenoplectus pungens (Vahl) Palla var. longispicatus (Britton) S.G. Sm.",common threesquare
"EICR",,"Eichhornia crassipes (Mart.) Solms",common water hyacinth
"TRAE",,"Triticum aestivum L.",common wheat
"LYPH",,"Lycurus phleoides Kunth",common wolfstail
"ACMI2",,"Achillea millefolium L.",common yarrow
"OXST",,"Oxalis stricta L.",common yellow oxalis
"CUCO2",,"Cuscuta compacta Juss. ex Choisy",compact dodder
"CUCOC",,"Cuscuta compacta Juss. ex Choisy var. compacta ",compact dodder
"DACO2",,"Dalea compacta Spreng.",compact prairie clover
"DACOC",,"Dalea compacta Spreng. var. compacta ",compact prairie clover
"SPCOC2",,"Sporobolus compositus (Poir.) Merr. var. compositus ",composite dropseed
"SPCO16",,"Sporobolus compositus (Poir.) Merr.",composite dropseed
"SACO31",,"Saccharum coarctatum (Fernald) R. Webster",compressed plumegrass
"QUCO3",,"Quercus ×comptoniae Sarg. [lyrata × virginiana]",Compton oak
"ELTU",,"Eleocharis tuberculosa (Michx.) Roem. & Schult.",cone-cup spikerush
"TRJA",,"Trachelospermum jasminoides (Lindl.) Lem.",confederate jasmine
"CEDE4",,"Ceratophyllum demersum L.",coon's tail
"SPAN3",,"Sphaeralcea angustifolia (Cav.) G. Don",copper globemallow
"ZELO",,"Zephyranthes longifolia Hemsl.",copper zephyrlily
"BIHE4",,"Billieturnera helleri (Rose ex A. Heller) Fryxell",coppery false fanpetals
"SPDO2",,"Sporobolus domingensis (Trin.) Kunth",coral dropseed
"SMWA",,"Smilax walteri Pursh",coral greenbrier
"ANLE4",,"Antigonon leptopus Hook. & Arn.",coral vine
"SYOR",,"Symphoricarpos orbiculatus Moench",coralberry
"COSA",,"Coriandrum sativum L.",coriander
"ZEMA",,"Zea mays L.",corn
"ZEMAM2",,"Zea mays L. ssp. mays ",corn
"BUAR3",,"Buglossoides arvensis (L.) I.M. Johnst.",corn gromwell
"PARH2",,"Papaver rhoeas L.",corn poppy
"VEAR",,"Veronica arvensis L.",corn speedwell
"ERPR16",,"Erigeron procumbens (Houst. ex Mill.) G.L. Nesom",Corpus Christi fleabane
"PHCO17",,"Physostegia correllii (Lundell) Shinners",Correll's false dragonhead
"ARCO8",,"Aristolochia coryi I.M. Johnst.",Cory's dutchman's pipe
"EPCO2",,"Ephedra coryi E.L. Reed",Cory's jointfir
"RUCO",,"Ruellia corzoi Tharp & F.A. Barkley",Corzo's wild petunia
"PAFOG",,"Passiflora foetida L. var. gossypiifolia (Desv. ex Ham.) Masters",cottonleaf passionflower
"TECO",,"Tetraclea coulteri A. Gray",Coulter's wrinklefruit
"VAHI2",,"Vaccaria hispanica (Mill.) Rauschert",cow soapwort
"VIUN",,"Vigna unguiculata (L.) Walp.",cowpea
"KAHU",,"Karwinskia humboldtiana (Schult.) Zucc.",coyotillo
"LAIN",,"Lagerstroemia indica L.",crapemyrtle
"PRRI",,"Prunus rivularis Scheele",creek plum
"AMRE3",,"Amsonia repens Shinners",creeping bluestar
"ECCO3",,"Echinodorus cordifolius (L.) Griseb.",creeping burhead
"ERPR5",,"Eryngium prostratum Nutt. ex DC.",creeping eryngo
"LERE2",,"Lespedeza repens (L.) W.P.C. Barton",creeping lespedeza
"NERE3",,"Neeragrostis reptans (Michx.) Nicora",creeping lovegrass
"PASE",,"Paronychia sessiliflora Nutt.",creeping nailwort
"LURE2",,"Ludwigia repens J.R. Forst.",creeping primrose-willow
"ELFA",,"Eleocharis fallax Weath.",creeping spikerush
"OXCO",,"Oxalis corniculata L.",creeping woodsorrel
"LATR2",,"Larrea tridentata (DC.) Coville",creosote bush
"ARPO2",,"Argemone polyanthemos (Fedde) G.B. Ownbey",crested pricklypoppy
"ATCR2",,"Atriplex cristata Humb. & Bonpl. ex Willd.",crested saltbush
"PLCR",,"Platanthera cristata (Michx.) Lindl.",crested yellow orchid
"HECR2",,"Hedypnois cretica (L.) Dum. Cours.",Cretanweed
"TRIN3",,"Trifolium incarnatum L.",crimson clover
"HIMO",,"Hibiscus moscheutos L.",crimsoneyed rosemallow
"TIDI",,"Tipularia discolor (Pursh) Nutt.",crippled cranefly
"CHTE2",,"Chorispora tenella (Pall.) DC.",crossflower
"BICA",,"Bignonia capreolata L.",crossvine
"KOSP",,"Koeberlinia spinosa Zucc.",crown of thorns
"SEVA4",,"Securigera varia (L.) Lassen",crownvetch
"NOBI2",,"Nothoscordum bivalve (L.) Britton",crowpoison
"RARH2",,"Randia rhagocarpa Standl.",crucillo
"SIRH",,"Sida rhombifolia L.",Cuban jute
"HEDE4",,"Helianthus debilis Nutt.",cucumberleaf sunflower
"HEDEC2",,"Helianthus debilis Nutt. ssp. cucumerifolius (Torr. & A. Gray) Heiser",cucumberleaf sunflower
"HEDES",,"Helianthus debilis Nutt. ssp. silvestris Heiser",cucumberleaf sunflower
"AMPS",,"Ambrosia psilostachya DC.",Cuman ragweed
"RUCR",,"Rumex crispus L.",curly dock
"RUCRC",,"Rumex crispus L. ssp. crispus ",curly dock
"ARDE3",,"Aristida desmantha Trin. & Rupr.",curly threeawn
"GRSQ",,"Grindelia squarrosa (Pursh) Dunal",curlycup gumweed
"GRSQS2",,"Grindelia squarrosa (Pursh) Dunal var. squarrosa ",curlycup gumweed
"HIBE",,"Hilaria belangeri (Steud.) Nash",curly-mesquite
"HIBEB",,"Hilaria belangeri (Steud.) Nash var. belangeri ",curly-mesquite
"GRNU",,"Grindelia nuda Alph. Wood",curlytop gumweed
"GRNUN",,"Grindelia nuda Alph. Wood var. nuda ",curlytop gumweed
"POLA4",,"Polygonum lapathifolium L.",curlytop knotweed
"COCU2",,"Corydalis curvisiliqua Engelm.",curvepod fumewort
"COCUC",,"Corydalis curvisiliqua Engelm. ssp. curvisiliqua ",curvepod fumewort
"COCUG2",,"Corydalis curvisiliqua Engelm. ssp. grandibracteata (Fedde) G.B. Ownbey",curvepod fumewort
"COCUO",,"Corydalis curvisiliqua Engelm. ssp. occidentalis (Engelm. ex A. Gray) W.A. Weber",curvepod fumewort
"LIPUM2",,"Liatris punctata Hook. var. mucronata (DC.) B.L. Turner",cusp blazing star
"CUCU2",,"Cuscuta cuspidata Engelm.",cusp dodder
"OELA",,"Oenothera laciniata Hill",cutleaf evening primrose
"BODI2",,"Botrychium dissectum Spreng.",cutleaf grapefern
"PHAN5",,"Physalis angulata L.",cutleaf groundcherry
"MYPI",,"Myriophyllum pinnatum (Walter) Britton, Sterns & Poggenb.",cutleaf watermilfoil
"BEER",,"Berula erecta (Huds.) Coville",cutleaf waterparsnip
"MUEX",,"Muhlenbergia expansa (Poir.) Trin.",cutover muhly
"COCY",,"Coelorachis cylindrica (Michx.) Nash",cylinder jointtail grass
"LUGL",,"Ludwigia glandulosa Walter",cylindricfruit primrose-willow
"LUGLB",,"Ludwigia glandulosa Walter ssp. brachycarpa (Torr. & A. Gray) Peng",cylindricfruit primrose-willow
"LUGLG2",,"Ludwigia glandulosa Walter ssp. glandulosa ",cylindricfruit primrose-willow
"DIDI6",,"Dichanthelium dichotomum (L.) Gould",cypress panicgrass
"CAJO2",,"Carex joorii L.H. Bailey",cypress swamp sedge
"CADE6",,"Carex decomposita Muhl.",cypressknee sedge
"CAPS",,"Carex pseudocyperus L.",cypress-like sedge
"IPQU",,"Ipomoea quamoclit L.",cypressvine
"ELLA",,"Eleocharis lanceolata Fernald",daggerleaf spikerush
"GLBI2",,"Glandularia bipinnatifida (Nutt.) Nutt.",Dakota mock vervain
"GLBIB",,"Glandularia bipinnatifida (Nutt.) Nutt. var. bipinnatifida ",Dakota mock vervain
"PADI3",,"Paspalum dilatatum Poir.",dallisgrass
"QUHE2",,"Quercus hemisphaerica W. Bartram ex Willd.",Darlington oak
"QUHEH",,"Quercus hemisphaerica W. Bartram ex Willd. var. hemisphaerica ",Darlington oak
"LOTE2",,"Lolium temulentum L.",Darnel ryegrass
"LOTET",,"Lolium temulentum L. ssp. temulentum ",Darnel ryegrass
"EUDA5",,"Euphorbia davidii Subils",David's spurge
"GLBIC",,"Glandularia bipinnatifida (Nutt.) Nutt. var. ciliata (Benth.) B.L. Turner",Davis Mountain mock vervain
"VAST",,"Vaccinium stamineum L.",deerberry
"SAPL",,"Sagittaria platyphylla (Engelm.) J.G. Sm.",delta arrowhead
"LEDE2",,"Lesquerella densiflora (A. Gray) S. Watson",denseflower bladderpod
"POGL10",,"Polygonum glabrum Willd.",denseflower knotweed
"BUCA2",,"Bulbostylis capillaris (L.) Kunth ex C.B. Clarke",densetuft hairsedge
"BUCAC",,"Bulbostylis capillaris (L.) Kunth ex C.B. Clarke ssp. capillaris ",densetuft hairsedge
"LOFO",,"Lomatium foeniculaceum (Nutt.) J.M. Coult. & Rose",desert biscuitroot
"ERPEM",,"Eragrostis pectinacea (Michx.) Nees ex Steud. var. miserrima (Fourn.) J. Reeder",desert lovegrass
"SUSU",,"Suaeda suffrutescens S. Watson",desert seepweed
"NIOB",,"Nicotiana obtusifolia M. Martens & Galeotti",desert tobacco
"NIOBO",,"Nicotiana obtusifolia M. Martens & Galeotti var. obtusifolia ",desert tobacco
"CHLI2",,"Chilopsis linearis (Cav.) Sweet",desert willow
"SCCU4",,"Schaefferia cuneifolia A. Gray",desert yaupon
