Search type: State
Accepted Symbol,Synonym,Scientific Name,Common Name
"ANGL2",,"Andropogon glomeratus (Walter) Britton, Sterns & Poggenb.",bushy bluestem
"EULE4",,"Euthamia leptocephala (Torr. & A. Gray) Greene ex Porter & Britton",bushy goldentop
"PORA3",,"Polygonum ramosissimum Michx.",bushy knotweed
"BOFR",,"Borrichia frutescens (L.) DC.",bushy seaside tansy
"AMBU",,"Ammoselinum butleri (Engelm. ex S. Watson) J.M. Coult. & Rose",Butler's sandparsley
"ASTU",,"Asclepias tuberosa L.",butterfly milkweed
"ASTUI",,"Asclepias tuberosa L. ssp. interior Woodson",butterfly milkweed
"PAGL17",,"Packera glabella (Poir.) C. Jeffrey",butterweed
"ERYU",,"Eryngium yuccifolium Michx.",button eryngo
"OPEN3",,"Opuntia engelmannii Salm-Dyck ex Engelm.",cactus apple
"OPENE",,"Opuntia engelmannii Salm-Dyck ex Engelm. var. engelmannii ",cactus apple
"OPENF2",,"Opuntia engelmannii Salm-Dyck ex Engelm. var. flexospina (Griffiths) Parfitt & Pinkava",cactus apple
"LAHI2",,"Lathyrus hirsutus L.",Caley pea
"SYLA4",,"Symphyotrichum lateriflorum (L.) Á. Löve & D. Löve",calico aster
"SCCA11",,"Schoenoplectus californicus (C.A. Mey.) Palla",California bulrush
"KACA",,"Kallstroemia californica (S. Watson) Vail",California caltrop
"LYCA4",,"Lythrum californicum Torr. & A. Gray",California loosestrife
"PLHO",,"Plantago hookeriana Fisch. & C.A. Mey.",California plantain
"ESCA2",,"Eschscholzia californica Cham.",California poppy
"ESCAM",,"Eschscholzia californica Cham. ssp. mexicana (Greene) C. Clark",California poppy
"LIOV",,"Ligustrum ovalifolium Hassk.",California privet
"RAPH2",,"Rayjacksonia phyllocephala (DC.) R.L. Hartm. & M.A. Lane",camphor daisy
"PLCA7",,"Pluchea camphorata (L.) DC.",camphor pluchea
"HESU3",,"Heterotheca subaxillaris (Lam.) Britton & Rusby",camphorweed
"POCO",,"Poa compressa L.",Canada bluegrass
"TECA3",,"Teucrium canadense L.",Canada germander
"SOAL6",,"Solidago altissima L.",Canada goldenrod
"SOCA6",,"Solidago canadensis L.",Canada goldenrod
"LACA",,"Lactuca canadensis L.",Canada lettuce
"ELGE",,"Eleocharis geniculata (L.) Roem. & Schult.",Canada spikesedge
"NUCA",,"Nuttallanthus canadensis (L.) D.A. Sutton",Canada toadflax
"ELCA4",,"Elymus canadensis L.",Canada wildrye
"SACA15",,"Sanicula canadensis L.",Canadian blacksnakeroot
"PIPU2",,"Pilea pumila (L.) A. Gray",Canadian clearweed
"COCA5",,"Conyza canadensis (L.) Cronquist",Canadian horseweed
"PECA",,"Pedicularis canadensis L.",Canadian lousewort
"PECAC3",,"Pedicularis canadensis L. ssp. canadensis ",Canadian lousewort
"RUHY",,"Rumex hymenosepalus Torr.",canaigre dock
"EUAN3",,"Euphorbia antisyphilitica Zucc.",candelilla
"PONA2",,"Polygala nana (Michx.) DC.",candyroot
"BOBA3",,"Bothriochloa barbinodis (Lag.) Herter",cane bluestem
"CUME",,"Cucumis melo L.",cantaloupe
"PHER",,"Philadelphus ernestii Hu",canyon mock orange
"BUCI",,"Bulbostylis ciliatifolia (Elliott) Fernald",capillary hairsedge
"LOCA2",,"Lobelia cardinalis L.",cardinalflower
"ACRA",,"Acalypha radians Torr.",cardinal's feather
"AMPA",,"Amaranthus palmeri S. Watson",carelessweed
"ANCA9",,"Anemone caroliniana Walter",Carolina anemone
"TIAMC",,"Tilia americana L. var. caroliniana (Mill.) Castigl.",Carolina basswood
"MOCA",,"Modiola caroliniana (L.) G. Don",Carolina bristlemallow
"FRCA13",,"Frangula caroliniana (Walter) A. Gray",Carolina buckthorn
"PHCA6",,"Phalaris caroliniana Walter",Carolina canarygrass
"TRCA6",,"Trifolium carolinianum Michx.",Carolina clover
"COCA",,"Cocculus carolinus (L.) DC.",Carolina coralbead
"DIPU9",,"Digitaria pubiflora (Vasey) Wipff",Carolina crabgrass
"PYCA2",,"Pyrrhopappus carolinianus (Walter) DC.",Carolina desert-chicory
"LYCA2",,"Lycium carolinianum Walter",Carolina desert-thorn
"LYCAQ",,"Lycium carolinianum Walter var. quadrifidum (Dunal) C.L. Hitchc.",Carolina desert-thorn
"DRRE2",,"Draba reptans (Lam.) Fernald",Carolina draba
"ELCA3",,"Elephantopus carolinianus Raeusch.",Carolina elephantsfoot
"STCA6",,"Stylodon carneus (Medik.) Moldenke",Carolina false vervain
"CACA",,"Cabomba caroliniana A. Gray",Carolina fanwort
"CACAC4",,"Cabomba caroliniana A. Gray var. caroliniana ",Carolina fanwort
"FICA3",,"Fimbristylis caroliniana (Lam.) Fernald",Carolina fimbry
"ALCA4",,"Alopecurus carolinianus Walter",Carolina foxtail
"HECA4",,"Helianthemum carolinianum (Walter) Michx.",Carolina frostweed
"GECA5",,"Geranium carolinianum L.",Carolina geranium
"GECAC4",,"Geranium carolinianum L. var. carolinianum ",Carolina geranium
"ILAM",,"Ilex ambigua (Michx.) Torr.",Carolina holly
"SOCA3",,"Solanum carolinense L.",Carolina horsenettle
"SOCAC4",,"Solanum carolinense L. var. carolinense ",Carolina horsenettle
"DECA3",,"Delphinium carolinianum Walter",Carolina larkspur
"DECAV",,"Delphinium carolinianum Walter ssp. vimineum (D. Don) Warnock",Carolina larkspur
"DECAV2",,"Delphinium carolinianum Walter ssp. virescens (Nutt.) R.E. Brooks",Carolina larkspur
"PRCA",,"Prunus caroliniana Aiton",Carolina laurelcherry
"PHCA9",,"Phyllanthus caroliniensis Walter",Carolina leaf-flower
"PHCAC",,"Phyllanthus caroliniensis Walter ssp. caroliniensis ",Carolina leaf-flower
"LIMI",,"Lilium michauxii Poir.",Carolina lily
"AZCA",,"Azolla caroliniana Willd.",Carolina mosquitofern
"DICA3",,"Dichondra carolinensis Michx.",Carolina ponysfoot
"LICA13",,"Lithospermum caroliniense (Walter ex J.F. Gmel.) MacMill.",Carolina puccoon
"LICAC8",,"Lithospermum caroliniense (Walter ex J.F. Gmel.) MacMill. var. caroliniense ",Carolina puccoon
"ROCA4",,"Rosa carolina L.",Carolina rose
"ROCAC",,"Rosa carolina L. var. carolina ",Carolina rose
"CACA15",,"Carex caroliniana Schwein.",Carolina sedge
"VICA2",,"Vicia caroliniana Walter",Carolina vetch
"RUCA4",,"Ruellia caroliniensis (J.F. Gmel.) Steud.",Carolina wild petunia
"HYSC",,"Hymenopappus scabiosaeus L'Hér.",Carolina woollywhite
"HYSCC",,"Hymenopappus scabiosaeus L'Hér. var. corymbosus (Torr. & A. Gray) B.L. Turner",Carolina woollywhite
"XYCA",,"Xyris caroliniana Walter",Carolina yelloweyed grass
"SCMA2",,"Scrophularia marilandica L.",carpenter's square
"RICO3",,"Ricinus communis L.",castorbean
"SMGL",,"Smilax glauca Walter",cat greenbrier
"LELE2",,"Leersia lenticularis Michx.",catchfly grass
"EUEX5",,"Eustoma exaltatum (L.) Salisb. ex G. Don",catchfly prairie gentian
"SEGR4",,"Senegalia greggii (A. Gray) Britton & Rose",catclaw acacia
"SEWR4",,"Senegalia wrightii (Benth.) Britton & Rose",catclaw acacia
"MIAC3",,"Mimosa aculeaticarpa Ortega",catclaw mimosa
"MIACB",,"Mimosa aculeaticarpa Ortega var. biuncifera (Benth.) Barneby",catclaw mimosa
"PHCO2",,"Phacelia congesta Hook.",caterpillars
"NECA2",,"Nepeta cataria L.",catnip
"CATY",,"Carex typhina Michx.",cattail sedge
"CAAN4",,"Capsicum annuum L.",cayenne pepper
"CAANG",,"Capsicum annuum L. var. glabriusculum (Dunal) Heiser & Pickersgill",cayenne pepper
"DACE2",,"Dalea ceciliana B.L. Turner",Cecilia's prairie clover
"ULCR",,"Ulmus crassifolia Nutt.",cedar elm
"DIPE4",,"Dichanthelium pedicellatum (Vasey) Gould",cedar rosette grass
"SARO3",,"Salvia roemeriana Scheele",cedar sage
"CAPL3",,"Carex planostachys Kunze",cedar sedge
"HYFR",,"Hypericum frondosum Michx.",cedarglade St. Johnswort
"CYFU8",,"Cynoglossum furcatum Wall. ex Roxb.",Ceylon hound's tongue
"ANMI4",,"Anagallis minima (L.) Krause",chaffweed
"HYTE2",,"Hymenopappus tenuifolius Pursh",Chalk Hill hymenopappus
"PHUR",,"Phyllanthus urinaria L.",chamber bitter
"ERVE13",,"Erigeron versicolor (Greenm.) G.L. Nesom",changing fleabane
"POCH2",,"Poa chapmaniana Scribn.",Chapman's bluegrass
"PLCH2",,"Platanthera chapmanii (Small) Luer",Chapman's fringed orchid
"XYCH",,"Xyris chapmanii Bridges & Orzell",Chapman's yelloweyed grass
"SIAR4",,"Sinapis arvensis L.",charlock mustard
"ARFI",,"Ariocarpus fissuratus (Engelm.) K. Schum.",chautle livingrock
"BRTE",,"Bromus tectorum L.",cheatgrass
"MAPA5",,"Malva parviflora L.",cheeseweed mallow
"CACH3",,"Carex cherokeensis Schwein.",Cherokee sedge
"PRAN3",,"Prunus angustifolia Marshall",Chickasaw plum
"SPZE",,"Sphenoclea zeylanica Gaertn.",chickenspike
"MEOL",,"Mentzelia oligosperma Nutt. ex Sims",chickenthief
"MAPIC",,"Machaeranthera pinnatifida (Hook.) Shinners ssp. pinnatifida var. chihuahuana B.L. Turner & R.L. Hartm.",Chihuahua tansyaster
"CADI15",,"Cardiospermum dissectum (S. Watson) Radlk.",Chihuahuan balloonvine
"NECO5",,"Neolloydia conoidea (DC.) Britton & Rose",Chihuahuan beehive
"GLUN",,"Glandulicactus uncinatus (Galeotti) Backeb.",Chihuahuan fishhook cactus
"GLUNW",,"Glandulicactus uncinatus (Galeotti) Backeb. var. wrightii (Engelm.) Backeb.",Chihuahuan fishhook cactus
"MEAZ",,"Melia azedarach L.",Chinaberrytree
"QULO2",,"Quincula lobata (Torr.) Raf.",Chinese lantern
"FISI2",,"Firmiana simplex (L.) W. Wight",Chinese parasoltree
"LISI",,"Ligustrum sinense Lour.",Chinese privet
"TRSE6",,"Triadica sebifera (L.) Small",Chinese tallow
"WISI",,"Wisteria sinensis (Sims) DC.",Chinese wisteria
"BORA4",,"Bouteloua ramosa Scribn. ex Vasey",Chino grama
"CAPU9",,"Castanea pumila (L.) Mill.",chinquapin
"CAPUP3",,"Castanea pumila (L.) Mill. var. pumila ",chinquapin
"QUMU",,"Quercus muehlenbergii Engelm.",chinquapin oak
"ALHO4",,"Allowissadula holosericea (Scheele) D.M. Bates",Chisos Mountain false Indianmallow
"ARCH2",,"Argemone chisosensis G.B. Ownbey",Chisos Mountain pricklypoppy
"CYLE8",,"Cylindropuntia leptocaulis (DC.) F.M. Knuth",Christmas cactus
"LENE",,"Leonotis nepetifolia (L.) R. Br.",Christmas candlestick
"POAC4",,"Polystichum acrostichoides (Michx.) Schott",Christmas fern
"POACA",,"Polystichum acrostichoides (Michx.) Schott var. acrostichoides ",Christmas fern
"PHTO2",,"Phoradendron tomentosum (DC.) Engelm. ex A. Gray",Christmas mistletoe
"ARDI4",,"Aristida dichotoma Michx.",churchmouse threeawn
"ARDID",,"Aristida dichotoma Michx. var. dichotoma ",churchmouse threeawn
"OSCI",,"Osmunda cinnamomea L.",cinnamon fern
"OSCIC",,"Osmunda cinnamomea L. var. cinnamomea ",cinnamon fern
"DYPU",,"Dysphania pumilio (R. Br.) Mosyakin & Clemants",clammy goosefoot
"PHHE5",,"Physalis heterophylla Nees",clammy groundcherry
"GRNE",,"Gratiola neglecta Torr.",clammy hedgehyssop
"EPAN",,"Ephedra antisyphilitica Berl. ex C.A. Mey.",clapweed
"DRAM",,"Dracopis amplexicaulis (Vahl) Cass.",clasping coneflower
"HEAM4",,"Heliotropium amplexicaule Vahl",clasping heliotrope
"STMA2",,"Streptanthus maculatus Nutt.",clasping jewelflower
"STMAM",,"Streptanthus maculatus Nutt. ssp. maculatus ",clasping jewelflower
"ASAM",,"Asclepias amplexicaulis Sm.",clasping milkweed
"LEPE2",,"Lepidium perfoliatum L.",clasping pepperweed
"TRPE4",,"Triodanis perfoliata (L.) Nieuwl.",clasping Venus' looking-glass
"FLCH",,"Flaveria chlorifolia A. Gray",clasping yellowtops
"FERU",,"Fendlera rupicola A. Gray",cliff fendlerbush
"IPRU",,"Ipomoea rupicola House",cliff morning-glory
"CITU",,"Cirsium turneri Warnock",cliff thistle
"CODI5",,"Commelina diffusa Burm. f.",climbing dayflower
"CODID3",,"Commelina diffusa Burm. f. var. diffusa ",climbing dayflower
"TRDI",,"Trachelospermum difforme (Walter) A. Gray",climbing dogbane
"POSC3",,"Polygonum scandens L.",climbing false buckwheat
"MISC",,"Mikania scandens (L.) Willd.",climbing hempvine
"VECL",,"Verbena cloverae Moldenke",Clover's vervain
"RHGL3",,"Rhynchospora glomerata (L.) Vahl",clustered beaksedge
"SAOD",,"Sanicula odorata (Raf.) K.M. Pryer & L.R. Phillippe",clustered blacksnakeroot
"HYAL",,"Hyptis alata (Raf.) Shinners",clustered bushmint
"RUCO2",,"Rumex conglomeratus Murray",clustered dock
"OLUN",,"Oldenlandia uniflora L.",clustered mille graines
"SAWH2",,"Salvia whitehousei G. Alziar",clustered sage
"FLTR",,"Flaveria trinervia (Spreng.) C. Mohr",clustered yellowtops
"ECWA",,"Echinochloa walteri (Pursh) A. Heller",coast cockspur grass
"TRRA6",,"Triantha racemosa (Walter) Small",coastal false asphodel
"INMI",,"Indigofera miniata Ortega",coastal indigo
"ERRE",,"Eragrostis refracta (Muhl.) Scribn.",coastal lovegrass
"HERA5",,"Heliotropium racemosum Rose & Standl.",coastal plain heliotrope
"FULO",,"Fuirena longa Chapm.",coastal plain umbrella-sedge
"XYAM",,"Xyris ambigua Bey. ex Kunth",coastal plain yelloweyed grass
"CESP4",,"Cenchrus spinifex Cav.",coastal sandbur
"CALA2",,"Cakile lanceolata (Willd.) O.E. Schulz",coastal searocket
"SUTA",,"Suaeda tampicensis (Standl.) Standl.",coastal seepweed
"CLAL3",,"Clethra alnifolia L.",coastal sweetpepperbush
"PECO4",,"Penstemon cobaea Nutt.",cobaea beardtongue
"ASCO42",,"Astrolepis cochisensis (Goodding) Benham & Windham",Cochise scaly cloakfern
"CRCR2",,"Crataegus crus-galli L.",cockspur hawthorn
"COES",,"Colocasia esculenta (L.) Schott",coco yam
"HYFL",,"Hymenopappus flavescens A. Gray",collegeflower
"HYFLF",,"Hymenopappus flavescens A. Gray var. flavescens ",collegeflower
"CUCA4",,"Cuphea carthagenensis (Jacq.) J.F. Macbr.",Colombian waxweed
"THAM4",,"Thelesperma ambiguum A. Gray",Colorado greenthread
"TRCO5",,"Triodanis coloradoensis (Buckley) McVaugh",Colorado Venus' looking-glass
"WOCO",,"Wolffia columbiana Karst.",Columbian watermeal
"SOAL",,"Sorghum almum Parodi",Columbus grass
"AUPE",,"Aureolaria pectinata (Nutt.) Pennell",combleaf yellow false foxglove
"HOVU",,"Hordeum vulgare L.",common barley
"VISO",,"Viola sororia Willd.",common blue violet
"EUPE3",,"Eupatorium perfoliatum L.",common boneset
"EUPEP",,"Eupatorium perfoliatum L. var. perfoliatum ",common boneset
"CEOC2",,"Cephalanthus occidentalis L.",common buttonbush
"AXFI",,"Axonopus fissifolius (Raddi) Kuhlm.",common carpetgrass
"SIGA",,"Silene gallica L.",common catchfly
"STME2",,"Stellaria media (L.) Vill.",common chickweed
"POSI2",,"Potentilla simplex Michx.",common cinquefoil
"TAOF",,"Taraxacum officinale F.H. Wigg.",common dandelion
"TAOFO",,"Taraxacum officinale F.H. Wigg. ssp. officinale ",common dandelion
"ERGA",,"Erucastrum gallicum (Willd.) O.E. Schulz",common dogmustard
"SPPO",,"Spirodela polyrrhiza (L.) Schleid.",common duckmeat
"OEBI",,"Oenothera biennis L.",common evening primrose
"LIUS",,"Linum usitatissimum L.",common flax
"GOGL",,"Gomphrena globosa L.",common globe amaranth
"ISCO",,"Isocoma coronopifolia (A. Gray) Greene",common goldenbush
"HYHI2",,"Hypoxis hirsuta (L.) Coville",common goldstar
"CEOC",,"Celtis occidentalis L.",common hackberry
"SCDU2",,"Sclerochloa dura (L.) P. Beauv.",common hardgrass
"PTTR",,"Ptelea trifoliata L.",common hoptree
"PTTRA",,"Ptelea trifoliata L. ssp. angustifolia (Benth.) V. Bailey",common hoptree
"PTTRA2",,"Ptelea trifoliata L. ssp. angustifolia (Benth.) V. Bailey var. angustifolia (Benth.) M.E. Jones",common hoptree
"PTTRP3",,"Ptelea trifoliata L. ssp. angustifolia (Benth.) V. Bailey var. persicifolia (Greene) V. Bailey",common hoptree
"PTTRT",,"Ptelea trifoliata L. ssp. trifoliata ",common hoptree
"PTTRM",,"Ptelea trifoliata L. ssp. trifoliata var. mollis Torr. & A. Gray",common hoptree
"ZIZI",,"Ziziphus zizyphus (L.) Karst.",common jujube
"ATFI",,"Athyrium filix-femina (L.) Roth",common ladyfern
"ADCA",,"Adiantum capillus-veneris L.",common maidenhair
"MANE",,"Malva neglecta Wallr.",common mallow
"CEFO2",,"Cerastium fontanum Baumg.",common mouse-ear chickweed
"VETH",,"Verbascum thapsus L.",common mullein
"LACO3",,"Lapsana communis L.",common nipplewort
"AVSA",,"Avena sativa L.",common oat
"PYCO",,"Pyrus communis L.",common pear
"LEDE",,"Lepidium densiflorum Schrad.",common pepperweed
"DIVI5",,"Diospyros virginiana L.",common persimmon
"PLMA2",,"Plantago major L.",common plantain
"PHAU7",,"Phragmites australis (Cav.) Trin. ex Steud.",common reed
"RUGR3",,"Ruta graveolens L.",common rue
"JUEF",,"Juncus effusus L.",common rush
"PRVU",,"Prunella vulgaris L.",common selfheal
"HEAU",,"Helenium autumnale L.",common sneezeweed
"HEAUA",,"Helenium autumnale L. var. autumnale ",common sneezeweed
"SOOL",,"Sonchus oleraceus L.",common sowthistle
"ELPA3",,"Eleocharis palustris (L.) Roem. & Schult.",common spikerush
"ELPAP",,"Eleocharis palustris (L.) Roem. & Schult. var. palustris ",common spikerush
"HEAN3",,"Helianthus annuus L.",common sunflower
"SYTI",,"Symplocos tinctoria (L.) L'Hér.",common sweetleaf
"ACRH",,"Acalypha rhomboidea Raf.",common threeseed mercury
"SCPU10",,"Schoenoplectus pungens (Vahl) Palla",common threesquare
"SCPUL4",,"Schoenoplectus pungens (Vahl) Palla var. longispicatus (Britton) S.G. Sm.",common threesquare
"EICR",,"Eichhornia crassipes (Mart.) Solms",common water hyacinth
"TRAE",,"Triticum aestivum L.",common wheat
"LYPH",,"Lycurus phleoides Kunth",common wolfstail
"ACMI2",,"Achillea millefolium L.",common yarrow
"OXST",,"Oxalis stricta L.",common yellow oxalis
"CUCO2",,"Cuscuta compacta Juss. ex Choisy",compact dodder
"CUCOC",,"Cuscuta compacta Juss. ex Choisy var. compacta ",compact dodder
"DACO2",,"Dalea compacta Spreng.",compact prairie clover
"DACOC",,"Dalea compacta Spreng. var. compacta ",compact prairie clover
"DACOP",,"Dalea compacta Spreng. var. pubescens (A. Gray) Barneby",compact prairie clover
"SILA3",,"Silphium laciniatum L.",compassplant
"SPCO16",,"Sporobolus compositus (Poir.) Merr.",composite dropseed
"SPCOC2",,"Sporobolus compositus (Poir.) Merr. var. compositus ",composite dropseed
"SACO31",,"Saccharum coarctatum (Fernald) R. Webster",compressed plumegrass
"ELTU",,"Eleocharis tuberculosa (Michx.) Roem. & Schult.",cone-cup spikerush
"DECO2",,"Desmanthus cooleyi (Eaton) Trel.",Cooley's bundleflower
"CEDE4",,"Ceratophyllum demersum L.",coon's tail
"NOCO5",,"Notholaena copelandii C.C. Hall",Copeland's cloak fern
"SPAN3",,"Sphaeralcea angustifolia (Cav.) G. Don",copper globemallow
"IRFU",,"Iris fulva Ker Gawl.",copper iris
"BIHE4",,"Billieturnera helleri (Rose ex A. Heller) Fryxell",coppery false fanpetals
"ANLE4",,"Antigonon leptopus Hook. & Arn.",coral vine
"SYOR",,"Symphoricarpos orbiculatus Moench",coralberry
"COSA",,"Coriandrum sativum L.",coriander
"BUAR3",,"Buglossoides arvensis (L.) I.M. Johnst.",corn gromwell
"VEAR",,"Veronica arvensis L.",corn speedwell
"ERPR16",,"Erigeron procumbens (Houst. ex Mill.) G.L. Nesom",Corpus Christi fleabane
"PHCO17",,"Physostegia correllii (Lundell) Shinners",Correll's false dragonhead
"CRCO9",,"Croton cortesianus Kunth",Cortez's croton
"ARCO8",,"Aristolochia coryi I.M. Johnst.",Cory's dutchman's pipe
"EPCO2",,"Ephedra coryi E.L. Reed",Cory's jointfir
"RUCO",,"Ruellia corzoi Tharp & F.A. Barkley",Corzo's wild petunia
"COPA13",,"Cottea pappophoroides Kunth",cotta grass
"PSST7",,"Pseudognaphalium stramineum (Kunth) Anderb.",cottonbatting plant
"PAFOG",,"Passiflora foetida L. var. gossypiifolia (Desv. ex Ham.) Masters",cottonleaf passionflower
"TECO",,"Tetraclea coulteri A. Gray",Coulter's wrinklefruit
"VAHI2",,"Vaccaria hispanica (Mill.) Rauschert",cow soapwort
"VIUN",,"Vigna unguiculata (L.) Walp.",cowpea
"KAHU",,"Karwinskia humboldtiana (Schult.) Zucc.",coyotillo
"LAIN",,"Lagerstroemia indica L.",crapemyrtle
"ASRA2",,"Astragalus racemosus Pursh",cream milkvetch
"ASRAR2",,"Astragalus racemosus Pursh var. racemosus ",cream milkvetch
"PRRI",,"Prunus rivularis Scheele",creek plum
"AMRE3",,"Amsonia repens Shinners",creeping bluestar
"ECCO3",,"Echinodorus cordifolius (L.) Griseb.",creeping burhead
"ERPR5",,"Eryngium prostratum Nutt. ex DC.",creeping eryngo
"BORE9",,"Bonamia repens (I.M. Johnst.) Austin & Staples",creeping lady's nightcap
"LERE2",,"Lespedeza repens (L.) W.P.C. Barton",creeping lespedeza
"NERE3",,"Neeragrostis reptans (Michx.) Nicora",creeping lovegrass
"PASE",,"Paronychia sessiliflora Nutt.",creeping nailwort
"LURE2",,"Ludwigia repens J.R. Forst.",creeping primrose-willow
"ECPO3",,"Echinochloa polystachya (Kunth) Hitchc.",creeping river grass
"LATR2",,"Larrea tridentata (DC.) Coville",creosote bush
"ANCR2",,"Anoda cristata (L.) Schltdl.",crested anoda
"ARPO2",,"Argemone polyanthemos (Fedde) G.B. Ownbey",crested pricklypoppy
"ATCR2",,"Atriplex cristata Humb. & Bonpl. ex Willd.",crested saltbush
"PLCR",,"Platanthera cristata (Michx.) Lindl.",crested yellow orchid
"IPCO2",,"Ipomoea costellata Torr.",crestrib morning-glory
"HECR2",,"Hedypnois cretica (L.) Dum. Cours.",Cretanweed
"TRIN3",,"Trifolium incarnatum L.",crimson clover
"TIDI",,"Tipularia discolor (Pursh) Nutt.",crippled cranefly
"HOCR",,"Houstonia croftiae Britton & Rusby",Croft's bluet
"CHTE2",,"Chorispora tenella (Pall.) DC.",crossflower
"BICA",,"Bignonia capreolata L.",crossvine
"KOSP",,"Koeberlinia spinosa Zucc.",crown of thorns
"CONU3",,"Coreopsis nuecensis A. Heller",crown tickseed
"NOBI2",,"Nothoscordum bivalve (L.) Britton",crowpoison
"SIRH",,"Sida rhombifolia L.",Cuban jute
"HEDE4",,"Helianthus debilis Nutt.",cucumberleaf sunflower
"HEDEC2",,"Helianthus debilis Nutt. ssp. cucumerifolius (Torr. & A. Gray) Heiser",cucumberleaf sunflower
"HEDES",,"Helianthus debilis Nutt. ssp. silvestris Heiser",cucumberleaf sunflower
"RASA2",,"Raphanus sativus L.",cultivated radish
"AMPS",,"Ambrosia psilostachya DC.",Cuman ragweed
"RUCR",,"Rumex crispus L.",curly dock
"RUCRC",,"Rumex crispus L. ssp. crispus ",curly dock
"POCR3",,"Potamogeton crispus L.",curly pondweed
"ARDE3",,"Aristida desmantha Trin. & Rupr.",curly threeawn
"GRSQ",,"Grindelia squarrosa (Pursh) Dunal",curlycup gumweed
"GRSQS2",,"Grindelia squarrosa (Pursh) Dunal var. squarrosa ",curlycup gumweed
"MUSE",,"Muhlenbergia setifolia Vasey",curlyleaf muhly
"HIBE",,"Hilaria belangeri (Steud.) Nash",curly-mesquite
